$Concentration file for segment 11

JDAY,     TDS,    Gen1,    ISS1,    ISS2,
    46.000,   24.3652,   28.8426,    0.4188,    1.0044,
    46.100,   24.3722,   28.9141,    0.4199,    1.0036,
    46.200,   24.3831,   28.9595,    0.4184,    0.9997,
    46.300,   24.3830,   29.0649,    0.4207,    1.0013,
    46.400,   24.3810,   29.1851,    0.4241,    1.0044,
    46.500,   24.3813,   29.2950,    0.4258,    1.0063,
    46.600,   24.3775,   29.4410,    0.4298,    1.0114,
    46.700,   24.3681,   29.6038,    0.4371,    1.0185,
    46.800,   24.3653,   29.7274,    0.4417,    1.0218,
    46.900,   24.3698,   29.8080,    0.4401,    1.0204,
    47.000,   24.3658,   29.9361,    0.4427,    1.0235,
    47.100,   24.3655,   30.0399,    0.4446,    1.0247,
    47.200,   24.3885,   30.0039,    0.4357,    1.0130,
    47.300,   24.3936,   30.0751,    0.4337,    1.0110,
    47.400,   24.4184,   30.0282,    0.4253,    0.9990,
    47.500,   24.4237,   30.1020,    0.4234,    0.9975,
    47.600,   24.4294,   30.1710,    0.4208,    0.9954,
    47.700,   24.4335,   30.2592,    0.4195,    0.9950,
    47.800,   24.4240,   30.4183,    0.4252,    1.0012,
    47.900,   24.4144,   30.5776,    0.4311,    1.0075,
    48.000,   24.4149,   30.6758,    0.4317,    1.0082,
    48.100,   24.4269,   30.7069,    0.4270,    1.0030,
    48.200,   24.4307,   30.7881,    0.4264,    1.0026,
    48.300,   24.4317,   30.8833,    0.4270,    1.0033,
    48.400,   24.4350,   30.9677,    0.4264,    1.0029,
    48.500,   24.4361,   31.0653,    0.4266,    1.0035,
    48.600,   24.4395,   31.1580,    0.4251,    1.0032,
    48.700,   24.4609,   31.1429,    0.4146,    0.9933,
    48.800,   24.4551,   31.2814,    0.4178,    0.9972,
    48.900,   24.4508,   31.4104,    0.4198,    1.0002,
    49.000,   24.4482,   31.5287,    0.4208,    1.0021,
    49.100,   24.4470,   31.6381,    0.4210,    1.0032,
    49.200,   24.4354,   31.8077,    0.4261,    1.0097,
    49.300,   24.4183,   32.0086,    0.4339,    1.0191,
    49.400,   24.4492,   31.9272,    0.4188,    1.0034,
    49.500,   24.4476,   32.0368,    0.4188,    1.0050,
    49.600,   24.4701,   32.0003,    0.4068,    0.9936,
    49.700,   24.4668,   32.1184,    0.4079,    0.9957,
    49.800,   24.4655,   32.2225,    0.4080,    0.9965,
    49.900,   24.4646,   32.3233,    0.4080,    0.9971,
    50.000,   24.4625,   32.4297,    0.4084,    0.9982,
    50.100,   24.4620,   32.5263,    0.4083,    0.9986,
    50.200,   24.4581,   32.6422,    0.4103,    1.0011,
    50.300,   24.4547,   32.7571,    0.4127,    1.0038,
    50.400,   24.4518,   32.8647,    0.4147,    1.0061,
    50.500,   24.4546,   32.9334,    0.4142,    1.0054,
    50.600,   24.4596,   32.9775,    0.4123,    1.0029,
    50.700,   24.4693,   32.9872,    0.4070,    0.9971,
    50.800,   24.4737,   33.0471,    0.4070,    0.9965,
    50.900,   24.4773,   33.1202,    0.4064,    0.9957,
    51.000,   24.4799,   33.2003,    0.4052,    0.9946,
    51.100,   24.4823,   33.2803,    0.4034,    0.9932,
    51.200,   24.4847,   33.3615,    0.4017,    0.9919,
    51.300,   24.4871,   33.4426,    0.4000,    0.9906,
    51.400,   24.4875,   33.5450,    0.4006,    0.9912,
    51.500,   24.4906,   33.6198,    0.3984,    0.9894,
    51.600,   24.4979,   33.6418,    0.3913,    0.9831,
    51.700,   24.5024,   33.7021,    0.3893,    0.9812,
    51.800,   24.5081,   33.7534,    0.3876,    0.9792,
    51.900,   24.5130,   33.8137,    0.3858,    0.9774,
    52.000,   24.5174,   33.8778,    0.3837,    0.9754,
    52.100,   24.5223,   33.9395,    0.3813,    0.9732,
    52.200,   24.5265,   34.0014,    0.3788,    0.9710,
    52.300,   24.5303,   34.0597,    0.3763,    0.9688,
    52.400,   24.5342,   34.1150,    0.3740,    0.9667,
    52.500,   24.5380,   34.1704,    0.3723,    0.9651,
    52.600,   24.5422,   34.2181,    0.3703,    0.9631,
    52.700,   24.5465,   34.2598,    0.3680,    0.9607,
    52.800,   24.5520,   34.3120,    0.3673,    0.9595,
    52.900,   24.5578,   34.3572,    0.3665,    0.9582,
    53.000,   24.5650,   34.4069,    0.3667,    0.9574,
    53.100,   24.5723,   34.4634,    0.3669,    0.9567,
    53.200,   24.5793,   34.5205,    0.3670,    0.9558,
    53.300,   24.5859,   34.5724,    0.3668,    0.9547,
    53.400,   24.5920,   34.6197,    0.3661,    0.9532,
    53.500,   24.5985,   34.6891,    0.3674,    0.9535,
    53.600,   24.6026,   34.7678,    0.3682,    0.9537,
    53.700,   24.6087,   34.8378,    0.3689,    0.9538,
    53.800,   24.6156,   34.8980,    0.3695,    0.9536,
    53.900,   24.6226,   34.9559,    0.3705,    0.9534,
    54.000,   24.6302,   35.0283,    0.3724,    0.9544,
    54.100,   24.6386,   35.0870,    0.3740,    0.9547,
    54.200,   24.6486,   35.1439,    0.3755,    0.9551,
    54.300,   24.6597,   35.1856,    0.3768,    0.9548,
    54.400,   24.6717,   35.2131,    0.3779,    0.9539,
    54.500,   24.6840,   35.2112,    0.3798,    0.9519,
    54.600,   24.6948,   35.2321,    0.3903,    0.9513,
    54.700,   24.7049,   35.2767,    0.4196,    0.9527,
    54.800,   24.7345,   35.2546,    0.4748,    0.9557,
    54.900,   24.7683,   35.1836,    0.5500,    0.9585,
    55.000,   24.7890,   35.1367,    0.6274,    0.9613,
    55.100,   24.8103,   35.0801,    0.7137,    0.9642,
    55.200,   24.8316,   35.0261,    0.8017,    0.9670,
    55.300,   24.8573,   34.9660,    0.8929,    0.9700,
    55.400,   24.8847,   34.9045,    0.9875,    0.9732,
    55.500,   24.9068,   34.8754,    1.0725,    0.9769,
    55.600,   24.9304,   34.8507,    1.1590,    0.9809,
    55.700,   24.9575,   34.8145,    1.2515,    0.9852,
    55.800,   24.9895,   34.7455,    1.3535,    0.9897,
    55.900,   25.0222,   34.6596,    1.4542,    0.9944,
    56.000,   25.0635,   34.5482,    1.5699,    1.0005,
    56.100,   25.0911,   34.4299,    1.6630,    1.0059,
    56.200,   25.1042,   34.3497,    1.7217,    1.0104,
    56.300,   25.1106,   34.3003,    1.7629,    1.0141,
    56.400,   25.1239,   34.2369,    1.8130,    1.0187,
    56.500,   25.1499,   34.1178,    1.9040,    1.0253,
    56.600,   25.1415,   34.1362,    1.9026,    1.0274,
    56.700,   25.1398,   34.1278,    1.9173,    1.0294,
    56.800,   25.1503,   34.1017,    1.9614,    1.0334,
    56.900,   25.1614,   34.0794,    2.0125,    1.0369,
    57.000,   25.1602,   34.0963,    2.0201,    1.0380,
    57.100,   25.1574,   34.1316,    2.0193,    1.0386,
    57.200,   25.1519,   34.1735,    2.0060,    1.0382,
    57.300,   25.1457,   34.2241,    1.9858,    1.0374,
    57.400,   25.1366,   34.2940,    1.9469,    1.0353,
    57.500,   25.1126,   34.3688,    1.8328,    1.0263,
    57.600,   25.0962,   34.4148,    1.7430,    1.0194,
    57.700,   25.0965,   34.5001,    1.7409,    1.0207,
    57.800,   25.0848,   34.5541,    1.6778,    1.0168,
    57.900,   25.0723,   34.6121,    1.6161,    1.0135,
    58.000,   25.0584,   34.6871,    1.5562,    1.0107,
    58.100,   25.0425,   34.7623,    1.4934,    1.0077,
    58.200,   25.0248,   34.8497,    1.4283,    1.0045,
    58.300,   25.0158,   34.8469,    1.3865,    1.0018,
    58.400,   25.0026,   34.6831,    1.2859,    0.9931,
    58.500,   25.0085,   33.9564,    1.1470,    0.9776,
    58.600,   25.0093,   33.6254,    1.0626,    0.9697,
    58.700,   25.0053,   33.6045,    1.0204,    0.9673,
    58.800,   25.0054,   33.4649,    0.9684,    0.9633,
    58.900,   25.0045,   33.4280,    0.9333,    0.9615,
    59.000,   25.0028,   33.4666,    0.9112,    0.9606,
    59.100,   25.0014,   33.5315,    0.8951,    0.9596,
    59.200,   25.0028,   33.5522,    0.8774,    0.9580,
    59.300,   25.0067,   33.5304,    0.8586,    0.9558,
    59.400,   25.0072,   33.5696,    0.8419,    0.9544,
    59.500,   25.0465,   32.9683,    0.8158,    0.9480,
    59.600,   25.0537,   32.7499,    0.7830,    0.9441,
    59.700,   25.0696,   32.3329,    0.7447,    0.9384,
    59.800,   25.0764,   32.1477,    0.7229,    0.9358,
    59.900,   25.0879,   31.9575,    0.7092,    0.9336,
    60.000,   25.0949,   31.8902,    0.7020,    0.9324,
    60.100,   25.0976,   31.9112,    0.6977,    0.9318,
    60.200,   25.1022,   31.9025,    0.6916,    0.9302,
    60.300,   25.1213,   31.7102,    0.6835,    0.9263,
    60.400,   25.1467,   31.4465,    0.6765,    0.9226,
    60.500,   25.1575,   31.4110,    0.6758,    0.9221,
    60.600,   25.1569,   31.5398,    0.6785,    0.9235,
    60.700,   25.1613,   31.6001,    0.6801,    0.9239,
    60.800,   25.1649,   31.6706,    0.6821,    0.9243,
    60.900,   25.1680,   31.7447,    0.6835,    0.9245,
    61.000,   25.1713,   31.7950,    0.6836,    0.9246,
    61.100,   25.1870,   31.6156,    0.6767,    0.9229,
    61.200,   25.2158,   31.2289,    0.6634,    0.9185,
    61.300,   25.2289,   31.1985,    0.6599,    0.9155,
    61.400,   25.2124,   31.7675,    0.6748,    0.9174,
    61.500,   25.2080,   32.0035,    0.6813,    0.9194,
    61.600,   25.2101,   32.1242,    0.6839,    0.9201,
    61.700,   25.2100,   32.2639,    0.6871,    0.9212,
    61.800,   25.2196,   32.2316,    0.6843,    0.9201,
    61.900,   25.2464,   31.8686,    0.6709,    0.9158,
    62.000,   25.2708,   31.5325,    0.6582,    0.9116,
    62.100,   25.2894,   31.2863,    0.6478,    0.9081,
    62.200,   25.2913,   31.4006,    0.6468,    0.9071,
    62.300,   25.2981,   31.4480,    0.6425,    0.9047,
    62.400,   25.2922,   31.7902,    0.6489,    0.9063,
    62.500,   25.2905,   31.9582,    0.6521,    0.9074,
    62.600,   25.2927,   32.0603,    0.6526,    0.9074,
    62.700,   25.2927,   32.1862,    0.6555,    0.9080,
    62.800,   25.2913,   32.3633,    0.6607,    0.9092,
    62.900,   25.2873,   32.5983,    0.6681,    0.9109,
    63.000,   25.2888,   32.7232,    0.6708,    0.9110,
    63.100,   25.2892,   32.8687,    0.6739,    0.9112,
    63.200,   25.2884,   33.0379,    0.6788,    0.9122,
    63.300,   25.2788,   33.4277,    0.6934,    0.9157,
    63.400,   25.2787,   33.6357,    0.7008,    0.9165,
    63.500,   25.2794,   33.8540,    0.7099,    0.9174,
    63.600,   25.2754,   34.2401,    0.7294,    0.9204,
    63.700,   25.2779,   34.4651,    0.7469,    0.9226,
    63.800,   25.2788,   34.6880,    0.7715,    0.9278,
    63.900,   25.2824,   34.8771,    0.7929,    0.9310,
    64.000,   25.2827,   35.1661,    0.8210,    0.9359,
    64.100,   25.2856,   35.3344,    0.8389,    0.9388,
    64.200,   25.2896,   35.4683,    0.8520,    0.9402,
    64.300,   25.2909,   35.6254,    0.8679,    0.9432,
    64.400,   25.2918,   35.7812,    0.8823,    0.9458,
    64.500,   25.2928,   35.9293,    0.8946,    0.9481,
    64.600,   25.2942,   36.0760,    0.9063,    0.9502,
    64.700,   25.2953,   36.2288,    0.9181,    0.9525,
    64.800,   25.2965,   36.3744,    0.9283,    0.9547,
    64.900,   25.2996,   36.3629,    0.9254,    0.9550,
    65.000,   25.3000,   36.5130,    0.9338,    0.9570,
    65.100,   25.3002,   36.6594,    0.9411,    0.9587,
    65.200,   25.3004,   36.7970,    0.9468,    0.9600,
    65.300,   25.3007,   36.9404,    0.9534,    0.9615,
    65.400,   25.3010,   37.1402,    0.9640,    0.9633,
    65.500,   25.3034,   37.2531,    0.9679,    0.9631,
    65.600,   25.3041,   37.4173,    0.9771,    0.9647,
    65.700,   25.3052,   37.5894,    0.9857,    0.9660,
    65.800,   25.3079,   37.6401,    0.9885,    0.9666,
    65.900,   25.3107,   37.8845,    1.0050,    0.9690,
    66.000,   25.3155,   38.1450,    1.0260,    0.9717,
    66.100,   25.3238,   38.3752,    1.0461,    0.9741,
    66.200,   25.3345,   38.4801,    1.0604,    0.9750,
    66.300,   25.3465,   38.4547,    1.0675,    0.9746,
    66.400,   25.3584,   38.4378,    1.0716,    0.9734,
    66.500,   25.3718,   38.3166,    1.0652,    0.9704,
    66.600,   25.3840,   38.2361,    1.0615,    0.9682,
    66.700,   25.3954,   38.2262,    1.0671,    0.9683,
    66.800,   25.4072,   38.2644,    1.0790,    0.9699,
    66.900,   25.4206,   38.3756,    1.0994,    0.9731,
    67.000,   25.4322,   38.3750,    1.1061,    0.9736,
    67.100,   25.4441,   38.4075,    1.1125,    0.9738,
    67.200,   25.4548,   38.3794,    1.1075,    0.9716,
    67.300,   25.4653,   38.3428,    1.1020,    0.9698,
    67.400,   25.4709,   38.2761,    1.0915,    0.9674,
    67.500,   25.4677,   38.1253,    1.0660,    0.9623,
    67.600,   25.4738,   38.1299,    1.0637,    0.9616,
    67.700,   25.4844,   38.1844,    1.0711,    0.9629,
    67.800,   25.4923,   38.1921,    1.0709,    0.9627,
    67.900,   25.5014,   38.2108,    1.0718,    0.9627,
    68.000,   25.5109,   38.2446,    1.0743,    0.9630,
    68.100,   25.5180,   38.2552,    1.0705,    0.9617,
    68.200,   25.5256,   38.2677,    1.0671,    0.9604,
    68.300,   25.5324,   38.2685,    1.0614,    0.9585,
    68.400,   25.5363,   38.2718,    1.0541,    0.9566,
    68.500,   25.5301,   38.2380,    1.0312,    0.9516,
    68.600,   25.5345,   38.2580,    1.0270,    0.9507,
    68.700,   25.5405,   38.2855,    1.0257,    0.9505,
    68.800,   25.5471,   38.3111,    1.0252,    0.9504,
    68.900,   25.5546,   38.3321,    1.0252,    0.9504,
    69.000,   25.5613,   38.3484,    1.0232,    0.9498,
    69.100,   25.5674,   38.3600,    1.0202,    0.9489,
    69.200,   25.5737,   38.3683,    1.0171,    0.9477,
    69.300,   25.5774,   38.3517,    1.0076,    0.9452,
    69.400,   25.5772,   38.3757,    0.9970,    0.9425,
    69.500,   25.5754,   38.4044,    0.9846,    0.9396,
    69.600,   25.5808,   38.4370,    0.9838,    0.9396,
    69.700,   25.5861,   38.4700,    0.9830,    0.9394,
    69.800,   25.5925,   38.5007,    0.9834,    0.9396,
    69.900,   25.5996,   38.5256,    0.9843,    0.9399,
    70.000,   25.6073,   38.5368,    0.9843,    0.9399,
    70.100,   25.6143,   38.5374,    0.9819,    0.9393,
    70.200,   25.6213,   38.5282,    0.9782,    0.9384,
    70.300,   25.6301,   38.4790,    0.9716,    0.9370,
    70.400,   25.6352,   38.4110,    0.9578,    0.9333,
    70.500,   25.6481,   38.3371,    0.9535,    0.9328,
    70.600,   25.6589,   38.2509,    0.9452,    0.9308,
    70.700,   25.6712,   38.1467,    0.9367,    0.9287,
    70.800,   25.6845,   38.0324,    0.9278,    0.9264,
    70.900,   25.6994,   37.8984,    0.9188,    0.9239,
    71.000,   25.7144,   37.7532,    0.9096,    0.9212,
    71.100,   25.7282,   37.5972,    0.9023,    0.9182,
    71.200,   25.7393,   37.4348,    0.8972,    0.9151,
    71.300,   25.7458,   37.3035,    0.8965,    0.9123,
    71.400,   25.7371,   37.3323,    0.9166,    0.9130,
    71.500,   25.7399,   37.2946,    0.9541,    0.9145,
    71.600,   25.7441,   37.2430,    1.0135,    0.9177,
    71.700,   25.7431,   37.2479,    1.0830,    0.9223,
    71.800,   25.7399,   37.3038,    1.1603,    0.9280,
    71.900,   25.7372,   37.4016,    1.2408,    0.9339,
    72.000,   25.7415,   37.4250,    1.3205,    0.9384,
    72.100,   25.7508,   37.3544,    1.4361,    0.9466,
    72.200,   25.7365,   37.5164,    1.5157,    0.9535,
    72.300,   25.7281,   37.5914,    1.5858,    0.9590,
    72.400,   25.7143,   37.5591,    1.5979,    0.9587,
    72.500,   25.6794,   37.9081,    1.5755,    0.9596,
    72.600,   25.6572,   38.7023,    1.6697,    0.9751,
    72.700,   25.6421,   39.0729,    1.7520,    0.9867,
    72.800,   25.6349,   39.1679,    1.8162,    0.9933,
    72.900,   25.6308,   39.2009,    1.8787,    0.9991,
    73.000,   25.6240,   39.2998,    1.9598,    1.0062,
    73.100,   25.6136,   39.4571,    2.0613,    1.0152,
    73.200,   25.5994,   39.5949,    2.1695,    1.0254,
    73.300,   25.5840,   39.6645,    2.2659,    1.0341,
    73.400,   25.5723,   39.6022,    2.3319,    1.0396,
    73.500,   25.5664,   39.4228,    2.3688,    1.0428,
    73.600,   25.5638,   39.2489,    2.3956,    1.0453,
    73.700,   25.5583,   39.2079,    2.4414,    1.0506,
    73.800,   25.5512,   39.2655,    2.5320,    1.0611,
    73.900,   25.5454,   39.2433,    2.5868,    1.0681,
    74.000,   25.5415,   39.1925,    2.6205,    1.0732,
    74.100,   25.5367,   39.1860,    2.6569,    1.0786,
    74.200,   25.5312,   39.1984,    2.6971,    1.0845,
    74.300,   25.5255,   39.2209,    2.7425,    1.0910,
    74.400,   25.5214,   39.2285,    2.7675,    1.0953,
    74.500,   25.5187,   39.2145,    2.7699,    1.0970,
    74.600,   25.5159,   39.2330,    2.7930,    1.1012,
    74.700,   25.5165,   39.1081,    2.7524,    1.1014,
    74.800,   25.5127,   39.1278,    2.7846,    1.1055,
    74.900,   25.5101,   39.0450,    2.7875,    1.1092,
    75.000,   25.5069,   38.9500,    2.7955,    1.1142,
    75.100,   25.5022,   38.9381,    2.8346,    1.1221,
    75.200,   25.4968,   38.8353,    2.8617,    1.1294,
    75.300,   25.4872,   38.6543,    2.8583,    1.1343,
    75.400,   25.4765,   38.4695,    2.8223,    1.1347,
    75.500,   25.4594,   38.3430,    2.6628,    1.1143,
    75.600,   25.4551,   38.3628,    2.7242,    1.1234,
    75.700,   25.4481,   38.3430,    2.7351,    1.1266,
    75.800,   25.4429,   38.3135,    2.7647,    1.1329,
    75.900,   25.4387,   38.2879,    2.8018,    1.1407,
    76.000,   25.4334,   38.2561,    2.8403,    1.1485,
    76.100,   25.4250,   38.2157,    2.8592,    1.1531,
    76.200,   25.4157,   38.1791,    2.8702,    1.1563,
    76.300,   25.4074,   38.1927,    2.8941,    1.1596,
    76.400,   25.4046,   38.2699,    2.8574,    1.1544,
    76.500,   25.4022,   38.3098,    2.8564,    1.1555,
    76.600,   25.3987,   38.3199,    2.8711,    1.1597,
    76.700,   25.3955,   38.3382,    2.8866,    1.1639,
    76.800,   25.3927,   38.3520,    2.9168,    1.1707,
    76.900,   25.3902,   38.3859,    2.9283,    1.1742,
    77.000,   25.3878,   38.4219,    2.9415,    1.1778,
    77.100,   25.3854,   38.4647,    2.9458,    1.1795,
    77.200,   25.3830,   38.5132,    2.9467,    1.1805,
    77.300,   25.3798,   38.5516,    2.9479,    1.1817,
    77.400,   25.3804,   38.6593,    2.9138,    1.1766,
    77.500,   25.3802,   38.7542,    2.8982,    1.1752,
    77.600,   25.3791,   38.8282,    2.8938,    1.1759,
    77.700,   25.3779,   38.8999,    2.8876,    1.1764,
    77.800,   25.3758,   38.9547,    2.8836,    1.1780,
    77.900,   25.3736,   39.0064,    2.8689,    1.1779,
    78.000,   25.3713,   39.0571,    2.8450,    1.1765,
    78.100,   25.3687,   39.1043,    2.8185,    1.1747,
    78.200,   25.3658,   39.1503,    2.7906,    1.1727,
    78.300,   25.3629,   39.1986,    2.7596,    1.1701,
    78.400,   25.3603,   39.2553,    2.6960,    1.1614,
    78.500,   25.3579,   39.3179,    2.6440,    1.1549,
    78.600,   25.3552,   39.3768,    2.6089,    1.1516,
    78.700,   25.3524,   39.4374,    2.5792,    1.1492,
    78.800,   25.3516,   39.5200,    2.5780,    1.1524,
    78.900,   25.3495,   39.5844,    2.5530,    1.1508,
    79.000,   25.3473,   39.6453,    2.5250,    1.1490,
    79.100,   25.3452,   39.7054,    2.4998,    1.1479,
    79.200,   25.3427,   39.7587,    2.4559,    1.1447,
    79.300,   25.3399,   39.8101,    2.4313,    1.1430,
    79.400,   25.3340,   39.8149,    2.3562,    1.1318,
    79.500,   25.3321,   39.8837,    2.3019,    1.1262,
    79.600,   25.3288,   39.9318,    2.2433,    1.1184,
    79.700,   25.3263,   39.9915,    2.1846,    1.1103,
    79.800,   25.3244,   40.0600,    2.1626,    1.1080,
    79.900,   25.3253,   40.1713,    2.1756,    1.1118,
    80.000,   25.3233,   40.2402,    2.1608,    1.1101,
    80.100,   25.3209,   40.3053,    2.1458,    1.1082,
    80.200,   25.3181,   40.3671,    2.1331,    1.1062,
    80.300,   25.3153,   40.4321,    2.1421,    1.1076,
    80.400,   25.3120,   40.4831,    2.1228,    1.1043,
    80.500,   25.3085,   40.5276,    2.0880,    1.0986,
    80.600,   25.3060,   40.5902,    2.0510,    1.0929,
    80.700,   25.3036,   40.6475,    2.0331,    1.0903,
    80.800,   25.3012,   40.6931,    1.9789,    1.0822,
    80.900,   25.2988,   40.7342,    1.9233,    1.0739,
    81.000,   25.2973,   40.7861,    1.8986,    1.0703,
    81.100,   25.2941,   40.8007,    1.8334,    1.0603,
    81.200,   25.2933,   40.8893,    1.8174,    1.0582,
    81.300,   25.2897,   40.9011,    1.7560,    1.0487,
    81.400,   25.2879,   40.9569,    1.7263,    1.0443,
    81.500,   25.2841,   40.9496,    1.6665,    1.0350,
    81.600,   25.2820,   40.9502,    1.6243,    1.0282,
    81.700,   25.2772,   40.8690,    1.5445,    1.0153,
    81.800,   25.2739,   40.8121,    1.4866,    1.0061,
    81.900,   25.2711,   40.7411,    1.4319,    0.9972,
    82.000,   25.2677,   40.6230,    1.3600,    0.9852,
    82.100,   25.2682,   40.4688,    1.3070,    0.9749,
    82.200,   25.2677,   40.4684,    1.2804,    0.9709,
    82.300,   25.2674,   40.4960,    1.2604,    0.9682,
    82.400,   25.2672,   40.5506,    1.2467,    0.9667,
    82.500,   25.2658,   40.6799,    1.2448,    0.9685,
    82.600,   25.2658,   40.7601,    1.2386,    0.9685,
    82.700,   25.2659,   40.8630,    1.2381,    0.9697,
    82.800,   25.2673,   40.9217,    1.2333,    0.9691,
    82.900,   25.2675,   41.0342,    1.2353,    0.9707,
    83.000,   25.2677,   41.1362,    1.2348,    0.9715,
    83.100,   25.2680,   41.2384,    1.2341,    0.9724,
    83.200,   25.2683,   41.3435,    1.2337,    0.9733,
    83.300,   25.2688,   41.4520,    1.2341,    0.9745,
    83.400,   25.2695,   41.5624,    1.2368,    0.9760,
    83.500,   25.2691,   41.7321,    1.2517,    0.9810,
    83.600,   25.2702,   41.8568,    1.2649,    0.9848,
    83.700,   25.2728,   41.9241,    1.2731,    0.9866,
    83.800,   25.2738,   42.0558,    1.2916,    0.9918,
    83.900,   25.2748,   42.1869,    1.3091,    0.9968,
    84.000,   25.2755,   42.3099,    1.3211,    1.0007,
    84.100,   25.2761,   42.4254,    1.3282,    1.0036,
    84.200,   25.2765,   42.5303,    1.3306,    1.0053,
    84.300,   25.2767,   42.6252,    1.3293,    1.0061,
    84.400,   25.2769,   42.7236,    1.3282,    1.0069,
    84.500,   25.2772,   42.8356,    1.3315,    1.0089,
    84.600,   25.2778,   42.9558,    1.3380,    1.0117,
    84.700,   25.2788,   43.0963,    1.3514,    1.0159,
    84.800,   25.2797,   43.2292,    1.3623,    1.0197,
    84.900,   25.2805,   43.3599,    1.3713,    1.0231,
    85.000,   25.2813,   43.3948,    1.3602,    1.0214,
    85.100,   25.2814,   43.4940,    1.3590,    1.0224,
    85.200,   25.2814,   43.5784,    1.3530,    1.0221,
    85.300,   25.2813,   43.7524,    1.3646,    1.0261,
    85.400,   25.2806,   43.8074,    1.3503,    1.0239,
    85.500,   25.2801,   43.8617,    1.3352,    1.0214,
