JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
    20.300,    10.000,   443.493,     5.175,     0.000,     0.000,     0.249,     1.300,    69.743,   409.710,     1.000,     5.156,   -97.376,     0.235,   263.491,   330.644,    18.108,    12.350,    22.362,    14.417,     7.692,     2.802,    10.494,    10.494, 0.000E+00, 0.000E+00,
    20.400,    10.000,   443.489,     5.163,     0.000,     0.000,    19.907,     1.288,    69.739,   409.710,     1.000,     5.143,   -60.906,    18.780,   271.007,   330.586,    14.028,     6.079,    22.369,    14.479,     7.588,     2.786,    10.375,    10.375, 0.000E+00, 0.000E+00,
    20.500,    10.000,   443.485,     5.156,     0.000,     0.000,    58.786,     1.276,    69.735,   409.710,     1.000,     5.133,   -10.055,    55.458,   273.590,   330.555,     9.604,    -1.056,    22.368,    14.556,     7.491,     2.773,    10.263,    10.263, 0.000E+00, 0.000E+00,
    20.600,    10.000,   443.483,     5.140,     0.000,     0.000,    75.384,     1.203,    69.733,   409.710,     1.000,     5.125,     9.032,    71.117,   272.774,   330.478,     7.181,    -2.799,    22.357,    14.549,     6.839,     2.690,     9.529,     9.529, 0.000E+00, 0.000E+00,
    20.700,    10.000,   443.481,     5.147,     0.000,     0.000,    16.203,     1.254,    69.731,   409.710,     1.000,     5.116,   -40.932,    15.286,   276.158,   330.510,     6.729,    -4.863,    22.367,    14.710,     7.290,     2.747,    10.036,    10.036, 0.000E+00, 0.000E+00,
    20.800,    10.000,   443.481,     5.136,     0.000,     0.000,     0.000,     1.244,    69.731,   409.710,     1.000,     5.104,   -71.248,     0.000,   268.473,   330.457,     8.796,     0.468,    22.373,    14.776,     7.206,     2.734,     9.940,     9.940, 0.000E+00, 0.000E+00,
    20.900,    10.000,   443.483,     5.122,     0.000,     0.000,     0.000,     1.233,    69.733,   409.710,     1.000,     5.091,   -76.830,     0.000,   268.718,   330.393,    11.226,     3.929,    22.380,    14.835,     7.108,     2.719,     9.827,     9.827, 0.000E+00, 0.000E+00,
    21.000,    10.000,   443.488,     5.107,     0.000,     0.000,     0.000,     1.221,    69.738,   409.710,     1.000,     5.078,   -92.106,     0.000,   262.960,   330.321,    15.507,     9.238,    22.387,    14.894,     7.010,     2.703,     9.714,     9.714, 0.000E+00, 0.000E+00,
    21.100,    10.000,   443.497,     5.090,     0.000,     0.000,     0.000,     1.210,    69.747,   409.710,     1.000,     5.064,  -104.554,     0.000,   257.707,   330.239,    18.331,    13.691,    22.400,    14.925,     6.912,     2.684,     9.596,     9.596, 0.000E+00, 0.000E+00,
    21.200,    10.000,   443.505,     5.072,     0.000,     0.000,     0.000,     1.199,    69.755,   409.710,     1.000,     5.050,  -107.626,     0.000,   255.149,   330.153,    17.866,    14.756,    22.401,    14.979,     6.817,     2.669,     9.486,     9.486, 0.000E+00, 0.000E+00,
    21.300,    10.000,   443.512,     5.054,     0.000,     0.000,     0.498,     1.186,    69.762,   409.710,     1.000,     5.037,  -127.359,     0.470,   249.372,   330.069,    24.134,    22.998,    22.423,    14.999,     6.713,     2.648,     9.361,     9.361, 0.000E+00, 0.000E+00,
    21.400,    10.000,   443.518,     5.036,     0.000,     0.000,    48.201,     1.171,    69.768,   409.710,     1.000,     5.023,   -89.049,    45.473,   244.047,   329.985,    24.859,    23.725,    22.465,    14.983,     6.593,     2.620,     9.214,     9.214, 0.000E+00, 0.000E+00,
    21.500,    10.000,   443.522,     5.027,     0.000,     0.000,    78.734,     1.162,    69.772,   409.710,     1.000,     5.013,   -36.887,    74.277,   258.880,   329.941,    21.556,    18.548,    22.468,    15.039,     6.508,     2.606,     9.115,     9.115, 0.000E+00, 0.000E+00,
    21.600,    10.000,   443.526,     5.013,     0.000,     0.000,   191.709,     1.096,    69.776,   409.710,     1.000,     5.006,    46.364,   180.858,   236.868,   329.872,    21.622,    19.868,    22.414,    14.983,     5.936,     2.523,     8.459,     8.459, 0.000E+00, 0.000E+00,
    21.700,    10.000,   443.529,     5.009,     0.000,     0.000,    52.848,     1.087,    69.779,   409.710,     1.000,     5.000,   -83.206,    49.857,   239.758,   329.856,    21.888,    21.076,    22.408,    15.045,     5.859,     2.511,     8.370,     8.370, 0.000E+00, 0.000E+00,
    21.800,    10.000,   443.532,     5.003,     0.000,     0.000,     0.000,     1.135,    69.782,   409.710,     1.000,     4.986,  -146.313,     0.000,   234.764,   329.827,    26.022,    25.227,    22.460,    15.243,     6.279,     2.570,     8.850,     8.850, 0.000E+00, 0.000E+00,
    21.900,    10.000,   443.533,     4.985,     0.000,     0.000,     0.000,     1.124,    69.783,   409.710,     1.000,     4.972,  -141.225,     0.000,   234.772,   329.742,    23.550,    22.706,    22.485,    15.270,     6.190,     2.552,     8.742,     8.742, 0.000E+00, 0.000E+00,
    22.000,    10.000,   443.535,     4.968,     0.000,     0.000,     0.000,     1.111,    69.785,   409.710,     1.000,     4.957,  -140.939,     0.000,   235.019,   329.663,    23.695,    22.600,    22.532,    15.257,     6.084,     2.526,     8.610,     8.610, 0.000E+00, 0.000E+00,
    22.100,    10.000,   443.537,     4.953,     0.000,     0.000,     0.000,     1.100,    69.787,   409.710,     1.000,     4.943,  -140.460,     0.000,   234.992,   329.589,    23.263,    22.601,    22.562,    15.280,     5.994,     2.507,     8.501,     8.501, 0.000E+00, 0.000E+00,
    22.200,    10.000,   443.541,     4.937,     0.000,     0.000,     0.000,     1.090,    69.791,   409.710,     1.000,     4.929,  -138.601,     0.000,   234.714,   329.515,    20.991,    22.809,    22.587,    15.310,     5.912,     2.490,     8.402,     8.402, 0.000E+00, 0.000E+00,
    22.300,    10.000,   443.544,     4.922,     0.000,     0.000,     0.498,     1.082,    69.794,   409.710,     1.000,     4.916,  -143.612,     0.470,   234.196,   329.445,    24.375,    24.458,    22.601,    15.361,     5.841,     2.476,     8.317,     8.317, 0.000E+00, 0.000E+00,
    22.400,    10.000,   443.546,     4.909,     0.000,     0.000,    64.752,     1.074,    69.796,   409.710,     1.000,     4.903,   -78.129,    61.087,   232.709,   329.382,    22.408,    20.135,    22.611,    15.418,     5.775,     2.464,     8.239,     8.239, 0.000E+00, 0.000E+00,
    22.500,    10.000,   443.548,     4.893,     0.000,     0.000,   137.522,     1.034,    69.798,   409.710,     1.000,     4.896,    17.795,   129.738,   253.985,   329.307,    20.154,    16.467,    22.598,    15.416,     5.422,     2.412,     7.834,     7.834, 0.000E+00, 0.000E+00,
    22.600,    10.000,   443.550,     4.901,     0.000,     0.000,   144.090,     0.981,    69.800,   409.710,     1.000,     4.892,    29.007,   135.934,   252.844,   329.344,    17.351,    13.076,    22.574,    15.386,     4.967,     2.342,     7.309,     7.309, 0.000E+00, 0.000E+00,
    22.700,    10.000,   443.551,     4.879,     0.000,     0.000,    36.389,     0.990,    69.801,   409.710,     1.000,     4.884,   -76.330,    34.329,   251.268,   329.238,    18.027,    14.662,    22.576,    15.496,     5.043,     2.355,     7.398,     7.398, 0.000E+00, 0.000E+00,
    22.800,    10.000,   443.551,     4.887,     0.000,     0.000,     0.000,     1.047,    69.801,   409.710,     1.000,     4.873,  -116.438,     0.000,   249.841,   329.277,    19.772,    17.230,    22.621,    15.707,     5.546,     2.427,     7.972,     7.972, 0.000E+00, 0.000E+00,
    22.900,    10.000,   443.551,     4.874,     0.000,     0.000,     0.000,     1.040,    69.801,   409.710,     1.000,     4.861,  -117.671,     0.000,   249.835,   329.216,    20.808,    17.482,    22.629,    15.772,     5.485,     2.416,     7.901,     7.901, 0.000E+00, 0.000E+00,
    23.000,    10.000,   443.551,     4.862,     0.000,     0.000,     0.000,     1.031,    69.801,   409.710,     1.000,     4.850,  -118.761,     0.000,   249.597,   329.158,    20.720,    18.480,    22.658,    15.794,     5.410,     2.399,     7.809,     7.809, 0.000E+00, 0.000E+00,
    23.100,    10.000,   443.551,     4.850,     0.000,     0.000,     0.000,     1.023,    69.801,   409.710,     1.000,     4.839,  -116.522,     0.000,   250.700,   329.101,    20.290,    17.831,    22.674,    15.847,     5.345,     2.386,     7.731,     7.731, 0.000E+00, 0.000E+00,
    23.200,    10.000,   443.551,     4.838,     0.000,     0.000,     0.000,     1.016,    69.801,   409.710,     1.000,     4.828,  -116.511,     0.000,   251.072,   329.045,    20.451,    18.087,    22.691,    15.900,     5.282,     2.374,     7.656,     7.656, 0.000E+00, 0.000E+00,
    23.300,    10.000,   443.552,     4.827,     0.000,     0.000,     0.747,     1.008,    69.802,   409.710,     1.000,     4.817,  -112.514,     0.705,   253.000,   328.991,    19.891,    17.336,    22.707,    15.954,     5.222,     2.362,     7.584,     7.584, 0.000E+00, 0.000E+00,
    23.400,    10.000,   443.551,     4.817,     0.000,     0.000,    57.232,     1.002,    69.801,   409.710,     1.000,     4.808,   -52.675,    53.992,   253.209,   328.947,    17.216,    13.713,    22.721,    16.012,     5.165,     2.351,     7.517,     7.517, 0.000E+00, 0.000E+00,
    23.500,    10.000,   443.550,     4.813,     0.000,     0.000,    70.769,     0.996,    69.800,   409.710,     1.000,     4.802,   -20.866,    66.763,   266.475,   328.928,    15.508,     9.668,    22.723,    16.093,     5.114,     2.343,     7.457,     7.457, 0.000E+00, 0.000E+00,
    23.600,    10.000,   443.549,     4.800,     0.000,     0.000,    71.547,     0.968,    69.799,   409.710,     1.000,     4.797,   -17.986,    67.497,   266.982,   328.866,    15.387,     8.213,    22.725,    16.125,     4.875,     2.307,     7.182,     7.182, 0.000E+00, 0.000E+00,
    23.700,    10.000,   443.548,     4.806,     0.000,     0.000,    21.195,     0.985,    69.798,   409.710,     1.000,     4.790,   -64.833,    19.996,   268.061,   328.894,    15.806,     8.189,    22.731,    16.249,     5.018,     2.327,     7.346,     7.346, 0.000E+00, 0.000E+00,
    23.800,    10.000,   443.547,     4.797,     0.000,     0.000,     0.000,     0.979,    69.797,   409.710,     1.000,     4.782,   -84.943,     0.000,   266.019,   328.853,    14.768,     7.340,    22.736,    16.326,     4.969,     2.319,     7.289,     7.289, 0.000E+00, 0.000E+00,
    23.900,    10.000,   443.546,     4.789,     0.000,     0.000,     0.000,     0.973,    69.796,   409.710,     1.000,     4.773,   -80.525,     0.000,   266.353,   328.811,    13.062,     5.005,    22.742,    16.400,     4.920,     2.310,     7.231,     7.231, 0.000E+00, 0.000E+00,
    24.000,    10.000,   443.544,     4.780,     0.000,     0.000,     0.000,     0.967,    69.794,   409.710,     1.000,     4.765,   -71.880,     0.000,   268.876,   328.770,    12.258,    -0.272,    22.746,    16.479,     4.870,     2.302,     7.171,     7.171, 0.000E+00, 0.000E+00,
    24.100,    10.000,   443.542,     4.771,     0.000,     0.000,     0.000,     0.961,    69.792,   409.710,     1.000,     4.757,   -81.287,     0.000,   264.321,   328.730,    13.172,     3.707,    22.754,    16.551,     4.819,     2.293,     7.112,     7.112, 0.000E+00, 0.000E+00,
    24.200,    10.000,   443.539,     4.762,     0.000,     0.000,     0.000,     0.955,    69.789,   409.710,     1.000,     4.749,   -84.767,     0.000,   262.404,   328.685,    14.067,     4.418,    22.764,    16.618,     4.770,     2.284,     7.054,     7.054, 0.000E+00, 0.000E+00,
    24.300,    10.000,   443.536,     4.753,     0.000,     0.000,     0.498,     0.950,    69.786,   409.710,     1.000,     4.741,   -83.062,     0.470,   263.256,   328.641,    16.469,     1.677,    22.774,    16.684,     4.723,     2.275,     6.998,     6.998, 0.000E+00, 0.000E+00,
    24.400,    10.000,   443.533,     4.745,     0.000,     0.000,    79.595,     0.944,    69.783,   409.710,     1.000,     4.734,   -10.656,    75.090,   255.364,   328.605,    16.481,    -3.977,    22.780,    16.756,     4.670,     2.265,     6.935,     6.935, 0.000E+00, 0.000E+00,
    24.500,    10.000,   443.529,     4.764,     0.000,     0.000,    93.711,     0.885,    69.779,   409.710,     1.000,     4.732,    28.147,    88.407,   274.386,   328.694,    13.554,    -7.602,    22.802,    16.709,     4.166,     2.182,     6.348,     6.348, 0.000E+00, 0.000E+00,
    24.600,    10.000,   443.527,     4.737,     0.000,     0.000,    46.840,     0.846,    69.777,   409.710,     1.000,     4.727,   -15.418,    44.188,   276.604,   328.567,     7.707,    -0.064,    22.818,    16.699,     3.834,     2.124,     5.959,     5.959, 0.000E+00, 0.000E+00,
    24.700,    10.000,   443.526,     4.729,     0.000,     0.000,    18.195,     0.853,    69.776,   409.710,     1.000,     4.721,   -37.290,    17.165,   273.576,   328.530,     4.308,    -4.807,    22.813,    16.813,     3.892,     2.136,     6.029,     6.029, 0.000E+00, 0.000E+00,
    24.800,    10.000,   443.527,     4.711,     0.000,     0.000,     0.000,     0.859,    69.777,   409.710,     1.000,     4.715,   -46.664,     0.000,   276.897,   328.447,     2.429,    -7.314,    22.809,    16.924,     3.943,     2.148,     6.091,     6.091, 0.000E+00, 0.000E+00,
    24.900,    10.000,   443.531,     4.724,     0.000,     0.000,     0.000,     0.907,    69.781,   409.710,     1.000,     4.709,   -46.552,     0.000,   276.717,   328.504,     2.465,    -7.700,    22.793,    17.139,     4.359,     2.215,     6.574,     6.574, 0.000E+00, 0.000E+00,
    25.000,    10.000,   443.538,     4.716,     0.000,     0.000,     0.000,     0.901,    69.788,   409.710,     1.000,     4.702,   -44.453,     0.000,   276.843,   328.467,     1.963,    -9.134,    22.797,    17.212,     4.307,     2.206,     6.513,     6.513, 0.000E+00, 0.000E+00,
    25.100,    10.000,   443.535,     4.710,     0.000,     0.000,     0.000,     0.899,    69.785,   409.710,     1.000,     4.695,   -41.551,     0.000,   277.310,   328.439,     0.941,   -10.519,    22.801,    17.273,     4.289,     2.201,     6.491,     6.491, 0.000E+00, 0.000E+00,
    25.200,    10.000,   443.526,     4.702,     0.000,     0.000,     0.000,     0.894,    69.776,   409.710,     1.000,     4.688,   -38.190,     0.000,   278.500,   328.403,    -0.465,   -11.247,    22.800,    17.334,     4.245,     2.193,     6.437,     6.437, 0.000E+00, 0.000E+00,
    25.300,    10.000,   443.527,     4.693,     0.000,     0.000,     0.249,     0.888,    69.777,   409.710,     1.000,     4.680,   -61.705,     0.235,   272.171,   328.361,     6.182,    -0.432,    22.799,    17.395,     4.193,     2.183,     6.377,     6.377, 0.000E+00, 0.000E+00,
    25.400,    10.000,   443.535,     4.683,     0.000,     0.000,    15.431,     0.882,    69.785,   409.710,     1.000,     4.671,   -59.684,    14.558,   269.750,   328.310,    10.566,     5.115,    22.800,    17.454,     4.149,     2.174,     6.323,     6.323, 0.000E+00, 0.000E+00,
    25.500,    10.000,   443.553,     4.676,     0.000,     0.000,   131.456,     0.864,    69.803,   409.710,     1.000,     4.664,    50.206,   124.015,   265.448,   328.277,     9.569,     1.411,    22.790,    17.458,     3.986,     2.146,     6.132,     6.132, 0.000E+00, 0.000E+00,
    25.600,    10.000,   443.578,     4.728,     0.000,     0.000,   171.716,     0.828,    69.828,   409.710,     1.000,     4.662,    83.322,   161.996,   259.769,   328.523,     9.201,     0.719,    22.763,    17.389,     3.686,     2.091,     5.777,     5.777, 0.000E+00, 0.000E+00,
    25.700,    10.000,   443.604,     4.668,     0.000,     0.000,    19.688,     0.813,    69.854,   409.710,     1.000,     4.654,   -55.661,    18.574,   269.314,   328.242,    11.329,     3.978,    22.751,    17.389,     3.558,     2.066,     5.624,     5.624, 0.000E+00, 0.000E+00,
    25.800,    10.000,   443.629,     4.657,     0.000,     0.000,     0.000,     0.852,    69.879,   409.710,     1.000,     4.644,   -92.573,     0.000,   255.259,   328.188,    12.742,     6.902,    22.792,    17.635,     3.890,     2.127,     6.017,     6.017, 0.000E+00, 0.000E+00,
    25.900,    10.000,   443.653,     4.646,     0.000,     0.000,     0.000,     0.860,    69.903,   409.710,     1.000,     4.633,  -102.463,     0.000,   248.570,   328.138,    14.055,     8.840,    22.825,    17.693,     3.960,     2.136,     6.096,     6.096, 0.000E+00, 0.000E+00,
    26.000,    10.000,   443.674,     4.630,     0.000,     0.000,     0.000,     0.859,    69.924,   409.710,     1.000,     4.621,  -130.126,     0.000,   236.294,   328.061,    19.949,    18.409,    22.840,    17.731,     3.956,     2.133,     6.089,     6.089, 0.000E+00, 0.000E+00,
    26.100,    10.000,   443.732,     4.614,     0.000,     0.000,     0.000,     0.859,    69.982,   409.710,     1.000,     4.609,  -136.719,     0.000,   231.926,   327.984,    20.903,    19.759,    22.862,    17.764,     3.957,     2.130,     6.087,     6.087, 0.000E+00, 0.000E+00,
    26.200,    10.000,   443.798,     4.599,     0.000,     0.000,     0.000,     0.859,    70.048,   409.710,     1.000,     4.596,  -143.570,     0.000,   228.178,   327.914,    22.104,    21.730,    22.887,    17.790,     3.963,     2.129,     6.091,     6.091, 0.000E+00, 0.000E+00,
    26.300,    10.000,   443.861,     4.586,     0.000,     0.000,     0.747,     0.860,    70.111,   409.710,     1.000,     4.584,  -141.825,     0.705,   225.900,   327.852,    20.150,    20.428,    22.915,    17.822,     3.970,     2.127,     6.097,     6.097, 0.000E+00, 0.000E+00,
    26.400,    10.000,   443.921,     4.575,     0.000,     0.000,   117.978,     0.858,    70.171,   409.710,     1.000,     4.574,   -26.846,   111.300,   228.019,   327.803,    20.063,    18.298,    22.928,    17.873,     3.953,     2.122,     6.076,     6.076, 0.000E+00, 0.000E+00,
    26.500,    10.000,   443.978,     4.677,     0.000,     0.000,   458.273,     0.822,    70.228,   417.860,     1.000,     4.576,   294.219,   432.333,   230.189,   328.281,    23.137,    16.884,    22.913,    17.784,     3.648,     2.066,     5.714,     5.714, 0.000E+00, 0.000E+00,
    26.600,    10.000,   444.032,     4.718,     0.000,     0.000,   266.174,     0.796,    70.282,   417.860,     1.000,     4.577,   107.622,   251.108,   233.309,   328.476,    24.019,    24.299,    22.899,    17.689,     3.434,     2.025,     5.460,     5.460, 0.000E+00, 0.000E+00,
    26.700,    10.000,   444.084,     4.669,     0.000,     0.000,    65.332,     0.777,    70.334,   417.860,     1.000,     4.572,   -77.646,    61.634,   238.914,   328.245,    25.589,    24.360,    22.891,    17.658,     3.277,     1.993,     5.271,     5.271, 0.000E+00, 0.000E+00,
    26.800,    10.000,   444.134,     4.573,     0.000,     0.000,     0.000,     0.786,    70.384,   417.860,     1.000,     4.560,  -145.323,     0.000,   232.040,   327.793,    24.311,    25.259,    22.897,    17.794,     3.349,     2.008,     5.357,     5.357, 0.000E+00, 0.000E+00,
    26.900,    10.000,   444.184,     4.541,     0.000,     0.000,     0.000,     0.813,    70.434,   417.860,     1.000,     4.548,  -141.980,     0.000,   232.731,   327.639,    22.681,    24.391,    22.912,    18.039,     3.580,     2.053,     5.633,     5.633, 0.000E+00, 0.000E+00,
    27.000,    10.000,   444.232,     4.541,     0.000,     0.000,     0.000,     0.834,    70.482,   417.860,     1.000,     4.535,  -151.958,     0.000,   231.168,   327.643,    27.123,    28.360,    22.935,    18.258,     3.755,     2.085,     5.841,     5.841, 0.000E+00, 0.000E+00,
    27.100,    10.000,   444.276,     4.528,     0.000,     0.000,     0.000,     0.832,    70.526,   417.860,     1.000,     4.523,  -161.403,     0.000,   231.102,   327.578,    31.045,    33.883,    22.951,    18.322,     3.741,     2.082,     5.823,     5.823, 0.000E+00, 0.000E+00,
    27.200,    10.000,   444.189,     4.515,     0.000,     0.000,     0.000,     0.832,    70.439,   417.860,     1.000,     4.510,  -165.191,     0.000,   231.099,   327.519,    35.096,    33.675,    22.972,    18.371,     3.736,     2.080,     5.816,     5.816, 0.000E+00, 0.000E+00,
    27.300,    10.000,   443.990,     4.500,     0.000,     0.000,     3.237,     0.828,    70.240,   417.860,     1.000,     4.497,  -145.919,     3.054,   233.016,   327.447,    25.975,    28.567,    22.979,    18.424,     3.705,     2.074,     5.779,     5.779, 0.000E+00, 0.000E+00,
    27.400,    10.000,   443.806,     4.488,     0.000,     0.000,    94.144,     0.824,    70.056,   409.710,     1.000,     4.485,   -74.425,    88.815,   225.173,   327.391,    31.110,    29.912,    22.988,    18.474,     3.675,     2.067,     5.743,     5.743, 0.000E+00, 0.000E+00,
    27.500,    10.000,   443.802,     4.480,     0.000,     0.000,   128.491,     0.820,    70.052,   409.710,     1.000,     4.477,   -23.756,   121.218,   245.632,   327.353,    31.643,    31.611,    22.994,    18.530,     3.641,     2.061,     5.701,     5.701, 0.000E+00, 0.000E+00,
    27.600,    10.000,   443.805,     4.504,     0.000,     0.000,   248.130,     0.783,    70.055,   409.710,     1.000,     4.474,    97.332,   234.085,   234.836,   327.468,    21.526,    22.595,    23.003,    18.465,     3.328,     2.000,     5.328,     5.328, 0.000E+00, 0.000E+00,
    27.700,    10.000,   443.806,     4.479,     0.000,     0.000,    29.672,     0.755,    70.056,   409.710,     1.000,     4.470,   -88.535,    27.992,   252.590,   327.351,    20.936,    20.829,    23.009,    18.412,     3.093,     1.952,     5.045,     5.045, 0.000E+00, 0.000E+00,
    27.800,    10.000,   443.806,     4.464,     0.000,     0.000,     0.000,     0.805,    70.056,   409.710,     1.000,     4.461,  -137.355,     0.000,   235.692,   327.279,    23.145,    22.622,    22.999,    18.721,     3.516,     2.036,     5.553,     5.553, 0.000E+00, 0.000E+00,
    27.900,    10.000,   443.806,     4.453,     0.000,     0.000,     0.000,     0.805,    70.056,   409.710,     1.000,     4.451,  -146.892,     0.000,   231.612,   327.226,    25.814,    25.464,    23.009,    18.802,     3.514,     2.035,     5.549,     5.549, 0.000E+00, 0.000E+00,
    28.000,    10.000,   443.804,     4.441,     0.000,     0.000,     0.000,     0.803,    70.054,   409.710,     1.000,     4.440,  -153.750,     0.000,   227.893,   327.168,    27.163,    27.311,    23.017,    18.877,     3.499,     2.031,     5.530,     5.530, 0.000E+00, 0.000E+00,
    28.100,    10.000,   443.806,     4.428,     0.000,     0.000,     0.000,     0.800,    70.056,   409.710,     1.000,     4.430,  -153.281,     0.000,   227.188,   327.109,    27.591,    25.768,    23.023,    18.954,     3.477,     2.025,     5.503,     5.503, 0.000E+00, 0.000E+00,
    28.200,    10.000,   443.809,     4.414,     0.000,     0.000,     0.000,     0.797,    70.059,   409.710,     1.000,     4.420,  -157.871,     0.000,   224.422,   327.043,    28.592,    26.658,    23.025,    19.030,     3.447,     2.019,     5.467,     5.467, 0.000E+00, 0.000E+00,
    28.300,    10.000,   443.811,     4.409,     0.000,     0.000,     2.490,     0.799,    70.061,   409.710,     1.000,     4.409,  -169.017,     2.349,   220.624,   327.020,    32.656,    32.314,    23.055,    19.137,     3.476,     2.017,     5.493,     5.493, 0.000E+00, 0.000E+00,
    28.400,    10.000,   443.812,     4.401,     0.000,     0.000,   137.892,     0.796,    70.062,   409.710,     1.000,     4.401,   -17.925,   130.086,   224.564,   326.981,    25.614,    19.980,    23.057,    19.217,     3.451,     2.013,     5.463,     5.463, 0.000E+00, 0.000E+00,
    28.500,    10.000,   443.812,     4.431,     0.000,     0.000,   263.017,     0.760,    70.062,   409.710,     1.000,     4.402,   119.844,   248.129,   235.804,   327.124,    18.862,    18.104,    23.081,    19.175,     3.145,     1.952,     5.097,     5.097, 0.000E+00, 0.000E+00,
    28.600,    10.000,   443.812,     4.470,     0.000,     0.000,   173.770,     0.732,    70.062,   409.710,     1.000,     4.404,    34.834,   163.934,   242.756,   327.307,    22.676,    21.873,    23.101,    19.163,     2.918,     1.906,     4.823,     4.823, 0.000E+00, 0.000E+00,
    28.700,    10.000,   443.812,     4.425,     0.000,     0.000,    42.625,     0.716,    70.062,   409.710,     1.000,     4.401,   -79.753,    40.213,   248.713,   327.093,    21.908,    19.678,    23.118,    19.179,     2.782,     1.874,     4.656,     4.656, 0.000E+00, 0.000E+00,
    28.800,    10.000,   443.810,     4.377,     0.000,     0.000,     0.000,     0.744,    70.060,   409.710,     1.000,     4.393,  -150.960,     0.000,   234.897,   326.867,    27.168,    31.823,    23.099,    19.370,     3.016,     1.925,     4.941,     4.941, 0.000E+00, 0.000E+00,
    28.900,    10.000,   443.808,     4.379,     0.000,     0.000,     0.000,     0.777,    70.058,   409.710,     1.000,     4.383,  -166.363,     0.000,   228.082,   326.877,    30.180,    37.388,    23.072,    19.596,     3.292,     1.980,     5.272,     5.272, 0.000E+00, 0.000E+00,
    29.000,    10.000,   443.805,     4.373,     0.000,     0.000,     0.000,     0.781,    70.055,   409.710,     1.000,     4.373,  -178.064,     0.000,   224.429,   326.851,    34.152,    41.491,    23.069,    19.694,     3.319,     1.986,     5.305,     5.305, 0.000E+00, 0.000E+00,
    29.100,    10.000,   443.805,     4.363,     0.000,     0.000,     0.000,     0.778,    70.055,   409.710,     1.000,     4.363,  -160.474,     0.000,   226.702,   326.801,    28.938,    31.438,    23.072,    19.767,     3.297,     1.981,     5.278,     5.278, 0.000E+00, 0.000E+00,
    29.200,    10.000,   443.806,     4.352,     0.000,     0.000,     0.000,     0.775,    70.056,   409.710,     1.000,     4.352,  -165.175,     0.000,   224.122,   326.752,    29.539,    33.006,    23.075,    19.839,     3.275,     1.976,     5.251,     5.251, 0.000E+00, 0.000E+00,
    29.300,    10.000,   443.806,     4.341,     0.000,     0.000,     0.996,     0.772,    70.056,   409.710,     1.000,     4.341,  -170.500,     0.940,   221.123,   326.700,    30.057,    35.806,    23.079,    19.911,     3.252,     1.971,     5.223,     5.223, 0.000E+00, 0.000E+00,
    29.400,    10.000,   443.806,     4.331,     0.000,     0.000,    99.026,     0.770,    70.056,   409.710,     1.000,     4.331,   -71.375,    93.421,   219.373,   326.653,    26.451,    31.066,    23.083,    19.983,     3.229,     1.965,     5.195,     5.195, 0.000E+00, 0.000E+00,
    29.500,    10.000,   443.805,     4.337,     0.000,     0.000,   262.975,     0.743,    70.055,   409.710,     1.000,     4.329,   115.301,   248.089,   235.177,   326.679,    21.739,    19.546,    23.118,    19.936,     3.012,     1.918,     4.930,     4.930, 0.000E+00, 0.000E+00,
    29.600,    10.000,   443.803,     4.406,     0.000,     0.000,   235.317,     0.712,    70.053,   409.710,     1.000,     4.332,    91.164,   221.997,   237.811,   327.006,    23.278,    18.361,    23.149,    19.898,     2.760,     1.863,     4.623,     4.623, 0.000E+00, 0.000E+00,
    29.700,    10.000,   443.801,     4.402,     0.000,     0.000,    69.311,     0.687,    70.051,   409.710,     1.000,     4.332,   -63.989,    65.387,   239.915,   326.985,    22.936,    19.371,    23.166,    19.895,     2.553,     1.816,     4.369,     4.369, 0.000E+00, 0.000E+00,
    29.800,    10.000,   443.799,     4.309,     0.000,     0.000,     0.000,     0.692,    70.049,   409.710,     1.000,     4.324,  -139.160,     0.000,   233.926,   326.547,    23.192,    23.347,    23.166,    19.965,     2.590,     1.826,     4.416,     4.416, 0.000E+00, 0.000E+00,
    29.900,    10.000,   443.796,     4.273,     0.000,     0.000,     0.000,     0.709,    70.046,   409.710,     1.000,     4.314,  -143.850,     0.000,   232.558,   326.377,    23.690,    26.341,    23.157,    20.102,     2.728,     1.858,     4.587,     4.587, 0.000E+00, 0.000E+00,
    30.000,    10.000,   443.793,     4.304,     0.000,     0.000,     0.000,     0.753,    70.043,   409.710,     1.000,     4.304,  -141.380,     0.000,   233.862,   326.526,    23.246,    25.469,    23.106,    20.437,     3.094,     1.936,     5.030,     5.030, 0.000E+00, 0.000E+00,
    30.100,    10.000,   443.792,     4.293,     0.000,     0.000,     0.000,     0.750,    70.042,   409.710,     1.000,     4.294,  -143.266,     0.000,   234.934,   326.475,    24.915,    26.810,    23.111,    20.500,     3.065,     1.931,     4.997,     4.997, 0.000E+00, 0.000E+00,
