$WITHDRAWAL AT SEG11                                         ELEV OF WITHDRAWAL CENTERLINE:428.     

JDAY,     TDS,    Gen1,    ISS1,    ISS2,
    46.100,   24.3935,   28.7894,    0.4053,    0.9906,
    46.200,   24.4107,   28.7982,    0.4010,    0.9833,
    46.300,   24.4132,   28.8928,    0.4020,    0.9839,
    46.400,   24.4100,   29.0208,    0.4053,    0.9877,
    46.500,   24.4082,   29.1425,    0.4076,    0.9905,
    46.600,   24.3977,   29.3205,    0.4132,    0.9984,
    46.700,   24.3850,   29.5034,    0.4222,    1.0075,
    46.800,   24.3840,   29.6167,    0.4261,    1.0099,
    46.900,   24.3929,   29.6704,    0.4212,    1.0055,
    47.000,   24.3895,   29.7953,    0.4230,    1.0082,
    47.100,   24.3905,   29.8926,    0.4248,    1.0089,
    47.200,   24.4188,   29.8259,    0.4146,    0.9946,
    47.300,   24.4241,   29.8969,    0.4132,    0.9928,
    47.400,   24.4587,   29.7956,    0.4008,    0.9761,
    47.500,   24.4626,   29.8765,    0.4001,    0.9754,
    47.600,   24.4682,   29.9465,    0.3982,    0.9737,
    47.700,   24.4702,   30.0422,    0.3984,    0.9741,
    47.800,   24.4605,   30.2028,    0.4043,    0.9805,
    47.900,   24.4482,   30.3776,    0.4116,    0.9883,
    48.000,   24.4485,   30.4785,    0.4129,    0.9894,
    48.100,   24.4644,   30.4878,    0.4069,    0.9824,
    48.200,   24.4682,   30.5698,    0.4068,    0.9823,
    48.300,   24.4733,   30.6456,    0.4061,    0.9816,
    48.400,   24.4768,   30.7303,    0.4058,    0.9814,
    48.500,   24.4779,   30.8286,    0.4061,    0.9821,
    48.600,   24.4716,   30.9733,    0.4095,    0.9865,
    48.700,   24.4871,   30.9893,    0.4018,    0.9793,
    48.800,   24.4818,   31.1247,    0.4046,    0.9830,
    48.900,   24.4779,   31.2510,    0.4061,    0.9856,
    49.000,   24.4760,   31.3652,    0.4066,    0.9870,
    49.100,   24.4749,   31.4739,    0.4066,    0.9880,
    49.200,   24.4590,   31.6682,    0.4137,    0.9968,
    49.300,   24.4346,   31.9116,    0.4251,    1.0102,
    49.400,   24.4732,   31.7847,    0.4063,    0.9906,
    49.500,   24.4771,   31.8612,    0.4039,    0.9894,
    49.600,   24.4888,   31.8910,    0.3980,    0.9840,
    49.700,   24.4868,   32.0012,    0.3985,    0.9853,
    49.800,   24.4835,   32.1166,    0.3994,    0.9871,
    49.900,   24.4818,   32.2198,    0.3994,    0.9879,
    50.000,   24.4778,   32.3370,    0.4007,    0.9900,
    50.100,   24.4763,   32.4363,    0.4007,    0.9906,
    50.200,   24.4708,   32.5579,    0.4030,    0.9936,
    50.300,   24.4659,   32.6767,    0.4057,    0.9967,
    50.400,   24.4624,   32.7805,    0.4073,    0.9986,
    50.500,   24.4652,   32.8467,    0.4066,    0.9976,
    50.600,   24.4692,   32.9012,    0.4056,    0.9961,
    50.700,   24.4703,   32.9812,    0.4065,    0.9966,
    50.800,   24.4747,   33.0396,    0.4064,    0.9958,
    50.900,   24.4786,   33.1072,    0.4052,    0.9945,
    51.000,   24.4815,   33.1834,    0.4034,    0.9930,
    51.100,   24.4842,   33.2600,    0.4013,    0.9913,
    51.200,   24.4869,   33.3385,    0.3992,    0.9897,
    51.300,   24.4897,   33.4165,    0.3972,    0.9881,
    51.400,   24.4914,   33.5037,    0.3961,    0.9873,
    51.500,   24.4946,   33.5755,    0.3936,    0.9852,
    51.600,   24.4983,   33.6378,    0.3908,    0.9827,
    51.700,   24.5024,   33.7019,    0.3893,    0.9811,
    51.800,   24.5077,   33.7523,    0.3872,    0.9789,
    51.900,   24.5118,   33.8103,    0.3846,    0.9765,
    52.000,   24.5157,   33.8705,    0.3815,    0.9739,
    52.100,   24.5203,   33.9278,    0.3781,    0.9710,
    52.200,   24.5244,   33.9829,    0.3744,    0.9680,
    52.300,   24.5277,   34.0343,    0.3710,    0.9650,
    52.400,   24.5314,   34.0796,    0.3678,    0.9622,
    52.500,   24.5341,   34.1318,    0.3658,    0.9604,
    52.600,   24.5362,   34.1836,    0.3637,    0.9585,
    52.700,   24.5369,   34.2262,    0.3601,    0.9555,
    52.800,   24.5369,   34.2656,    0.3566,    0.9524,
    52.900,   24.5380,   34.3159,    0.3548,    0.9505,
    53.000,   24.5422,   34.3745,    0.3550,    0.9498,
    53.100,   24.5466,   34.4402,    0.3548,    0.9488,
    53.200,   24.5516,   34.5038,    0.3548,    0.9478,
    53.300,   24.5574,   34.5531,    0.3541,    0.9461,
    53.400,   24.5632,   34.5888,    0.3526,    0.9439,
    53.500,   24.5684,   34.6506,    0.3528,    0.9434,
    53.600,   24.5724,   34.7415,    0.3544,    0.9444,
    53.700,   24.5765,   34.8281,    0.3560,    0.9453,
    53.800,   24.5809,   34.8998,    0.3571,    0.9454,
    53.900,   24.5854,   34.9680,    0.3586,    0.9454,
    54.000,   24.5890,   35.0731,    0.3616,    0.9478,
    54.100,   24.5935,   35.1526,    0.3637,    0.9487,
    54.200,   24.5984,   35.2373,    0.3658,    0.9498,
    54.300,   24.6049,   35.2980,    0.3677,    0.9498,
    54.400,   24.6119,   35.3366,    0.3694,    0.9489,
    54.500,   24.6188,   35.3173,    0.3720,    0.9456,
    54.600,   24.6182,   35.3650,    0.3794,    0.9451,
    54.700,   24.6052,   35.5156,    0.3871,    0.9478,
    54.800,   24.6146,   35.6153,    0.4048,    0.9527,
    54.900,   24.6257,   35.6586,    0.4302,    0.9567,
    55.000,   24.6386,   35.6326,    0.4630,    0.9591,
    55.100,   24.6558,   35.5785,    0.5049,    0.9609,
    55.200,   24.6771,   35.5123,    0.5529,    0.9624,
    55.300,   24.7058,   35.4372,    0.6107,    0.9640,
    55.400,   24.7334,   35.3795,    0.6694,    0.9660,
    55.500,   24.7542,   35.3684,    0.7209,    0.9689,
    55.600,   24.7768,   35.3706,    0.7747,    0.9723,
    55.700,   24.8067,   35.3559,    0.8409,    0.9758,
    55.800,   24.8471,   35.2815,    0.9298,    0.9789,
    55.900,   24.8902,   35.1780,    1.0299,    0.9824,
    56.000,   24.9520,   35.0341,    1.1736,    0.9890,
    56.100,   24.9880,   34.8836,    1.2811,    0.9946,
    56.200,   24.9970,   34.8036,    1.3291,    0.9986,
    56.300,   24.9959,   34.7639,    1.3510,    1.0015,
    56.400,   25.0172,   34.6560,    1.4251,    1.0070,
    56.500,   25.0581,   34.4664,    1.5520,    1.0156,
    56.600,   25.0345,   34.5394,    1.5049,    1.0155,
    56.700,   25.0289,   34.5205,    1.5066,    1.0163,
    56.800,   25.0505,   34.4302,    1.5824,    1.0223,
    56.900,   25.0702,   34.3483,    1.6572,    1.0277,
    57.000,   25.0756,   34.3212,    1.6860,    1.0290,
    57.100,   25.0778,   34.3216,    1.6998,    1.0295,
    57.200,   25.0758,   34.3319,    1.6950,    1.0284,
    57.300,   25.0728,   34.3521,    1.6812,    1.0269,
    57.400,   25.0639,   34.4016,    1.6347,    1.0230,
    57.500,   25.0258,   34.4472,    1.4450,    1.0058,
    57.600,   25.0017,   34.4240,    1.3055,    0.9930,
    57.700,   25.0017,   34.5299,    1.2934,    0.9951,
    57.800,   24.9893,   34.5219,    1.2168,    0.9890,
    57.900,   24.9792,   34.5177,    1.1581,    0.9847,
    58.000,   24.9701,   34.5508,    1.1184,    0.9825,
    58.100,   24.9613,   34.5982,    1.0874,    0.9809,
    58.200,   24.9520,   34.6883,    1.0647,    0.9801,
    58.300,   24.9464,   34.6320,    1.0256,    0.9761,
    58.400,   24.9496,   34.2462,    0.9528,    0.9666,
    58.500,   24.9901,   32.7726,    0.8108,    0.9448,
    58.600,   25.0131,   32.1294,    0.7553,    0.9374,
    58.700,   25.0155,   32.0416,    0.7252,    0.9355,
    58.800,   25.0284,   31.7771,    0.7013,    0.9330,
    58.900,   25.0366,   31.6477,    0.6866,    0.9319,
    59.000,   25.0380,   31.6621,    0.6795,    0.9321,
    59.100,   25.0371,   31.7276,    0.6740,    0.9318,
    59.200,   25.0414,   31.7046,    0.6657,    0.9305,
    59.300,   25.0506,   31.5997,    0.6560,    0.9282,
    59.400,   25.0525,   31.6305,    0.6510,    0.9277,
    59.500,   25.1306,   30.4075,    0.6260,    0.9176,
    59.600,   25.1336,   30.4467,    0.6272,    0.9189,
    59.700,   25.1471,   30.3148,    0.6257,    0.9184,
    59.800,   25.1450,   30.4241,    0.6286,    0.9200,
    59.900,   25.1564,   30.3122,    0.6272,    0.9193,
    60.000,   25.1634,   30.2721,    0.6260,    0.9191,
    60.100,   25.1647,   30.3171,    0.6251,    0.9191,
    60.200,   25.1692,   30.3267,    0.6221,    0.9173,
    60.300,   25.2034,   29.9542,    0.6139,    0.9110,
    60.400,   25.2506,   29.4281,    0.6067,    0.9047,
    60.500,   25.2697,   29.2998,    0.6078,    0.9042,
    60.600,   25.2672,   29.4560,    0.6130,    0.9069,
    60.700,   25.2728,   29.5011,    0.6160,    0.9077,
    60.800,   25.2774,   29.5545,    0.6192,    0.9084,
    60.900,   25.2802,   29.6239,    0.6212,    0.9086,
    61.000,   25.2792,   29.7294,    0.6228,    0.9092,
    61.100,   25.2789,   29.8285,    0.6223,    0.9090,
    61.200,   25.2886,   29.8246,    0.6170,    0.9056,
    61.300,   25.3114,   29.6834,    0.6087,    0.8994,
    61.400,   25.3379,   29.4977,    0.6025,    0.8946,
    61.500,   25.3379,   29.6145,    0.6059,    0.8962,
    61.600,   25.3398,   29.7058,    0.6074,    0.8969,
    61.700,   25.3380,   29.8327,    0.6109,    0.8984,
    61.800,   25.3400,   29.9109,    0.6109,    0.8982,
    61.900,   25.3421,   29.9808,    0.6094,    0.8974,
    62.000,   25.3433,   30.0599,    0.6084,    0.8968,
    62.100,   25.3433,   30.1503,    0.6077,    0.8964,
    62.200,   25.3481,   30.2167,    0.6031,    0.8937,
    62.300,   25.3555,   30.2940,    0.5964,    0.8896,
    62.400,   25.3695,   30.2986,    0.5903,    0.8867,
    62.500,   25.3683,   30.4296,    0.5929,    0.8879,
    62.600,   25.3686,   30.5418,    0.5938,    0.8883,
    62.700,   25.3660,   30.6788,    0.5969,    0.8896,
    62.800,   25.3652,   30.8083,    0.5987,    0.8904,
    62.900,   25.3648,   30.9292,    0.5996,    0.8909,
    63.000,   25.3648,   31.0369,    0.5988,    0.8905,
    63.100,   25.3646,   31.1418,    0.5974,    0.8898,
    63.200,   25.3631,   31.2623,    0.5983,    0.8902,
    63.300,   25.3618,   31.3825,    0.5985,    0.8903,
    63.400,   25.3628,   31.4859,    0.5957,    0.8888,
    63.500,   25.3648,   31.5825,    0.5919,    0.8871,
    63.600,   25.3676,   31.6751,    0.5872,    0.8847,
    63.700,   25.3678,   31.7966,    0.5871,    0.8843,
    63.800,   25.3606,   32.0035,    0.6000,    0.8900,
    63.900,   25.3585,   32.1696,    0.6058,    0.8919,
    64.000,   25.3556,   32.3518,    0.6142,    0.8947,
    64.100,   25.3532,   32.5255,    0.6221,    0.8971,
    64.200,   25.3539,   32.6608,    0.6250,    0.8970,
    64.300,   25.3506,   32.8561,    0.6368,    0.9003,
    64.400,   25.3478,   33.0525,    0.6488,    0.9034,
    64.500,   25.3458,   33.2443,    0.6602,    0.9061,
    64.600,   25.3443,   33.4371,    0.6720,    0.9086,
    64.700,   25.3425,   33.6458,    0.6860,    0.9117,
    64.800,   25.3408,   33.8535,    0.7000,    0.9149,
    64.900,   25.3380,   34.0765,    0.7157,    0.9187,
    65.000,   25.3352,   34.3035,    0.7311,    0.9223,
    65.100,   25.3326,   34.5231,    0.7452,    0.9255,
    65.200,   25.3303,   34.7244,    0.7574,    0.9280,
    65.300,   25.3281,   34.9384,    0.7711,    0.9308,
    65.400,   25.3255,   35.2664,    0.7921,    0.9344,
    65.500,   25.3267,   35.4053,    0.7973,    0.9340,
    65.600,   25.3248,   35.6309,    0.8129,    0.9371,
    65.700,   25.3235,   35.8540,    0.8271,    0.9396,
    65.800,   25.3206,   36.1847,    0.8532,    0.9449,
    65.900,   25.3200,   36.5248,    0.8801,    0.9494,
    66.000,   25.3205,   36.9207,    0.9152,    0.9547,
    66.100,   25.3266,   37.2989,    0.9490,    0.9595,
    66.200,   25.3353,   37.4789,    0.9700,    0.9615,
    66.300,   25.3455,   37.6279,    0.9896,    0.9632,
    66.400,   25.3574,   37.5661,    0.9887,    0.9607,
    66.500,   25.3707,   37.3283,    0.9689,    0.9547,
    66.600,   25.3820,   37.1894,    0.9561,    0.9506,
    66.700,   25.3915,   37.2082,    0.9627,    0.9512,
    66.800,   25.4020,   37.3345,    0.9830,    0.9548,
    66.900,   25.4157,   37.5953,    1.0209,    0.9617,
    67.000,   25.4280,   37.7369,    1.0420,    0.9646,
    67.100,   25.4403,   37.8235,    1.0539,    0.9653,
    67.200,   25.4503,   37.7976,    1.0449,    0.9615,
    67.300,   25.4606,   37.7382,    1.0342,    0.9582,
    67.400,   25.4637,   37.5957,    1.0131,    0.9534,
    67.500,   25.4502,   37.2788,    0.9622,    0.9434,
    67.600,   25.4548,   37.2842,    0.9580,    0.9423,
    67.700,   25.4681,   37.3997,    0.9740,    0.9454,
    67.800,   25.4758,   37.4273,    0.9751,    0.9455,
    67.900,   25.4858,   37.4769,    0.9796,    0.9462,
    68.000,   25.4981,   37.5467,    0.9881,    0.9475,
    68.100,   25.5061,   37.5645,    0.9849,    0.9460,
    68.200,   25.5158,   37.5815,    0.9830,    0.9443,
    68.300,   25.5241,   37.5715,    0.9763,    0.9414,
    68.400,   25.5274,   37.5619,    0.9659,    0.9384,
    68.500,   25.5103,   37.4786,    0.9240,    0.9290,
    68.600,   25.5137,   37.5041,    0.9188,    0.9279,
    68.700,   25.5209,   37.5430,    0.9197,    0.9281,
    68.800,   25.5296,   37.5815,    0.9226,    0.9287,
    68.900,   25.5402,   37.6112,    0.9266,    0.9292,
    69.000,   25.5495,   37.6267,    0.9268,    0.9288,
    69.100,   25.5578,   37.6264,    0.9243,    0.9275,
    69.200,   25.5668,   37.6090,    0.9208,    0.9256,
    69.300,   25.5703,   37.5929,    0.9102,    0.9222,
    69.400,   25.5662,   37.5929,    0.8902,    0.9169,
    69.500,   25.5587,   37.6160,    0.8684,    0.9116,
    69.600,   25.5661,   37.6388,    0.8688,    0.9120,
    69.700,   25.5736,   37.6471,    0.8672,    0.9117,
    69.800,   25.5833,   37.6490,    0.8678,    0.9121,
    69.900,   25.5942,   37.6428,    0.8690,    0.9125,
    70.000,   25.6056,   37.6255,    0.8695,    0.9128,
    70.100,   25.6156,   37.6021,    0.8670,    0.9121,
    70.200,   25.6252,   37.5751,    0.8634,    0.9112,
    70.300,   25.6349,   37.5494,    0.8602,    0.9105,
    70.400,   25.6364,   37.5072,    0.8441,    0.9056,
    70.500,   25.6511,   37.4868,    0.8481,    0.9075,
    70.600,   25.6609,   37.4461,    0.8435,    0.9064,
    70.700,   25.6721,   37.3972,    0.8400,    0.9056,
    70.800,   25.6845,   37.3381,    0.8364,    0.9047,
    70.900,   25.6988,   37.2581,    0.8334,    0.9038,
    71.000,   25.7132,   37.1598,    0.8306,    0.9026,
    71.100,   25.7254,   37.0376,    0.8322,    0.9010,
    71.200,   25.7323,   36.9034,    0.8382,    0.8991,
    71.300,   25.7340,   36.7760,    0.8498,    0.8975,
    71.400,   25.7198,   36.7474,    0.8811,    0.8983,
    71.500,   25.7186,   36.7704,    0.9242,    0.9016,
    71.600,   25.7179,   36.8141,    0.9828,    0.9067,
    71.700,   25.7158,   36.8368,    1.0414,    0.9113,
    71.800,   25.7168,   36.8435,    1.1012,    0.9156,
    71.900,   25.7234,   36.8577,    1.1601,    0.9193,
    72.000,   25.7449,   36.7212,    1.2277,    0.9216,
    72.100,   25.7779,   36.3657,    1.3828,    0.9313,
    72.200,   25.7671,   36.4332,    1.4614,    0.9375,
    72.300,   25.7641,   36.4115,    1.5296,    0.9418,
    72.400,   25.7482,   36.2107,    1.4994,    0.9365,
    72.500,   25.6941,   36.6376,    1.4103,    0.9336,
    72.600,   25.6681,   37.8623,    1.5463,    0.9566,
    72.700,   25.6452,   38.5588,    1.6498,    0.9734,
    72.800,   25.6420,   38.6433,    1.7061,    0.9790,
    72.900,   25.6384,   38.7479,    1.7736,    0.9858,
    73.000,   25.6343,   38.9084,    1.8666,    0.9944,
    73.100,   25.6252,   39.1765,    1.9971,    1.0068,
    73.200,   25.6096,   39.4206,    2.1384,    1.0208,
    73.300,   25.5919,   39.5442,    2.2489,    1.0313,
    73.400,   25.5806,   39.4250,    2.2946,    1.0347,
    73.500,   25.5773,   39.1318,    2.2896,    1.0335,
    73.600,   25.5748,   38.9227,    2.2864,    1.0331,
    73.700,   25.5702,   38.8809,    2.3182,    1.0371,
    73.800,   25.5622,   39.0405,    2.4436,    1.0515,
    73.900,   25.5559,   39.0539,    2.5005,    1.0587,
    74.000,   25.5526,   39.0075,    2.5255,    1.0631,
    74.100,   25.5471,   39.0253,    2.5631,    1.0687,
    74.200,   25.5399,   39.0701,    2.6140,    1.0761,
    74.300,   25.5318,   39.1373,    2.6791,    1.0849,
    74.400,   25.5268,   39.1590,    2.7081,    1.0898,
    74.500,   25.5244,   39.1302,    2.6940,    1.0898,
    74.600,   25.5212,   39.1676,    2.7240,    1.0949,
    74.700,   25.5249,   38.9184,    2.6239,    1.0917,
    74.800,   25.5202,   38.9830,    2.6626,    1.0954,
    74.900,   25.5187,   38.8463,    2.6363,    1.0975,
    75.000,   25.5161,   38.6865,    2.6192,    1.1019,
    75.100,   25.5079,   38.7406,    2.7305,    1.1160,
    75.200,   25.5012,   38.5788,    2.7575,    1.1253,
    75.300,   25.4883,   38.2795,    2.7269,    1.1298,
    75.400,   25.4735,   37.9622,    2.6350,    1.1260,
    75.500,   25.4462,   37.7687,    2.2947,    1.0806,
    75.600,   25.4466,   37.7924,    2.3459,    1.0909,
    75.700,   25.4396,   37.7783,    2.3326,    1.0912,
    75.800,   25.4345,   37.7587,    2.3616,    1.0974,
    75.900,   25.4305,   37.7408,    2.4147,    1.1072,
    76.000,   25.4236,   37.6981,    2.4718,    1.1174,
    76.100,   25.4111,   37.6456,    2.4890,    1.1210,
    76.200,   25.3974,   37.6100,    2.4886,    1.1217,
    76.300,   25.3855,   37.6154,    2.4679,    1.1187,
    76.400,   25.3846,   37.7898,    2.3608,    1.1015,
    76.500,   25.3842,   37.8982,    2.3360,    1.0982,
    76.600,   25.3817,   37.9485,    2.3489,    1.1015,
    76.700,   25.3791,   37.9933,    2.3674,    1.1057,
    76.800,   25.3768,   38.0167,    2.4170,    1.1156,
    76.900,   25.3743,   38.0649,    2.4301,    1.1192,
    77.000,   25.3716,   38.1031,    2.4484,    1.1238,
    77.100,   25.3684,   38.1361,    2.4494,    1.1251,
    77.200,   25.3644,   38.1597,    2.4454,    1.1255,
    77.300,   25.3588,   38.1525,    2.4474,    1.1271,
    77.400,   25.3603,   38.2802,    2.3867,    1.1170,
    77.500,   25.3607,   38.3874,    2.3684,    1.1150,
    77.600,   25.3591,   38.4532,    2.3706,    1.1169,
    77.700,   25.3574,   38.5175,    2.3696,    1.1184,
    77.800,   25.3553,   38.5714,    2.3782,    1.1217,
    77.900,   25.3534,   38.6271,    2.3743,    1.1226,
    78.000,   25.3515,   38.6822,    2.3597,    1.1216,
    78.100,   25.3490,   38.7319,    2.3441,    1.1204,
    78.200,   25.3460,   38.7788,    2.3284,    1.1192,
    78.300,   25.3430,   38.8276,    2.3073,    1.1169,
    78.400,   25.3404,   38.8914,    2.2206,    1.1024,
    78.500,   25.3384,   38.9664,    2.1567,    1.0924,
    78.600,   25.3356,   39.0322,    2.1267,    1.0886,
    78.700,   25.3327,   39.1000,    2.1071,    1.0866,
    78.800,   25.3337,   39.2107,    2.1410,    1.0957,
    78.900,   25.3321,   39.2880,    2.1284,    1.0952,
    79.000,   25.3310,   39.3692,    2.1197,    1.0951,
    79.100,   25.3305,   39.4570,    2.1242,    1.0975,
    79.200,   25.3304,   39.5508,    2.1353,    1.1013,
    79.300,   25.3283,   39.6155,    2.1264,    1.1007,
    79.400,   25.3201,   39.5922,    2.0350,    1.0838,
    79.500,   25.3201,   39.6902,    2.0398,    1.0865,
    79.600,   25.3161,   39.7290,    1.9982,    1.0801,
    79.700,   25.3136,   39.7881,    1.9759,    1.0776,
    79.800,   25.3116,   39.8552,    1.9619,    1.0766,
    79.900,   25.3153,   40.0058,    2.0113,    1.0869,
    80.000,   25.3132,   40.0705,    1.9988,    1.0858,
    80.100,   25.3106,   40.1298,    1.9828,    1.0838,
    80.200,   25.3075,   40.1866,    1.9665,    1.0814,
    80.300,   25.3045,   40.2411,    1.9500,    1.0787,
    80.400,   25.3016,   40.2941,    1.9291,    1.0754,
    80.500,   25.2980,   40.3312,    1.8936,    1.0699,
    80.600,   25.2959,   40.4045,    1.8723,    1.0671,
    80.700,   25.2924,   40.4322,    1.8231,    1.0597,
    80.800,   25.2892,   40.4573,    1.7728,    1.0522,
    80.900,   25.2862,   40.4760,    1.7219,    1.0447,
    81.000,   25.2827,   40.4737,    1.6657,    1.0361,
    81.100,   25.2790,   40.4540,    1.6072,    1.0269,
    81.200,   25.2774,   40.5349,    1.5877,    1.0244,
    81.300,   25.2743,   40.5350,    1.5411,    1.0168,
    81.400,   25.2714,   40.5608,    1.5015,    1.0106,
    81.500,   25.2681,   40.5310,    1.4456,    1.0012,
    81.600,   25.2643,   40.4404,    1.3747,    0.9890,
    81.700,   25.2584,   40.2557,    1.2654,    0.9702,
    81.800,   25.2546,   40.1102,    1.1911,    0.9574,
    81.900,   25.2515,   39.9280,    1.1176,    0.9443,
    82.000,   25.2466,   39.6438,    1.0058,    0.9242,
    82.100,   25.2490,   39.2773,    0.9277,    0.9069,
    82.200,   25.2491,   39.2104,    0.8992,    0.9017,
    82.300,   25.2493,   39.1939,    0.8809,    0.8985,
    82.400,   25.2495,   39.2235,    0.8710,    0.8971,
    82.500,   25.2470,   39.3982,    0.8817,    0.9020,
    82.600,   25.2471,   39.4657,    0.8792,    0.9024,
    82.700,   25.2467,   39.5614,    0.8807,    0.9041,
    82.800,   25.2487,   39.5547,    0.8681,    0.9012,
    82.900,   25.2482,   39.6567,    0.8690,    0.9028,
    83.000,   25.2478,   39.7430,    0.8666,    0.9033,
    83.100,   25.2475,   39.8305,    0.8638,    0.9037,
    83.200,   25.2474,   39.9250,    0.8620,    0.9044,
    83.300,   25.2474,   40.0237,    0.8607,    0.9053,
    83.400,   25.2474,   40.1229,    0.8600,    0.9063,
    83.500,   25.2450,   40.3359,    0.8774,    0.9131,
    83.600,   25.2450,   40.4522,    0.8826,    0.9158,
    83.700,   25.2478,   40.4585,    0.8731,    0.9136,
    83.800,   25.2476,   40.5979,    0.8847,    0.9182,
    83.900,   25.2473,   40.7441,    0.8977,    0.9231,
    84.000,   25.2472,   40.8849,    0.9084,    0.9270,
    84.100,   25.2472,   41.0208,    0.9169,    0.9302,
    84.200,   25.2474,   41.1425,    0.9218,    0.9323,
    84.300,   25.2476,   41.2473,    0.9229,    0.9331,
    84.400,   25.2477,   41.3603,    0.9252,    0.9343,
    84.500,   25.2479,   41.4956,    0.9323,    0.9369,
    84.600,   25.2482,   41.6447,    0.9430,    0.9405,
    84.700,   25.2492,   41.8328,    0.9658,    0.9467,
    84.800,   25.2499,   42.0052,    0.9830,    0.9519,
    84.900,   25.2507,   42.1776,    1.0004,    0.9568,
    85.000,   25.2515,   42.1656,    0.9807,    0.9525,
    85.100,   25.2517,   42.2891,    0.9868,    0.9545,
    85.200,   25.2517,   42.3859,    0.9869,    0.9548,
    85.300,   25.2519,   42.6596,    1.0238,    0.9639,
    85.400,   25.2510,   42.6940,    1.0097,    0.9608,
    85.500,   25.2504,   42.7293,    0.9950,    0.9573,
