JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
    20.400,    10.000,   443.489,     4.914,    -0.024,    61.160,    19.907,     1.018,    56.089,   834.980,     1.000,     4.833,   -57.036,    18.780,   271.007,   329.406,    12.700,     4.716,    22.630,    13.563,     5.255,     2.420,     7.675,     7.675, 0.000E+00, 0.000E+00,
    20.500,    10.000,   443.485,     4.910,    -0.024,    61.193,    58.786,     1.011,    56.085,   834.980,     1.000,     4.828,    -6.102,    55.458,   273.590,   329.387,     8.230,    -2.467,    22.628,    13.628,     5.201,     2.410,     7.611,     7.611, 0.000E+00, 0.000E+00,
    20.600,    10.000,   443.483,     4.901,    -0.025,    61.197,    75.384,     0.965,    56.083,   834.980,     1.000,     4.824,    12.651,    71.117,   272.774,   329.342,     5.956,    -4.058,    22.615,    13.614,     4.802,     2.347,     7.150,     7.150, 0.000E+00, 0.000E+00,
    20.700,    10.000,   443.481,     4.901,    -0.029,    61.275,    16.203,     0.982,    56.081,   834.980,     1.000,     4.819,   -37.263,    15.286,   276.158,   329.343,     5.495,    -6.131,    22.614,    13.732,     4.951,     2.371,     7.322,     7.322, 0.000E+00, 0.000E+00,
    20.800,    10.000,   443.481,     4.898,    -0.029,    61.383,     0.000,     0.996,    56.081,   834.980,     1.000,     4.811,   -67.822,     0.000,   268.473,   329.328,     7.663,    -0.696,    22.623,    13.842,     5.074,     2.388,     7.462,     7.462, 0.000E+00, 0.000E+00,
    20.900,    10.000,   443.483,     4.888,    -0.024,    61.558,     0.000,     0.995,    56.083,   834.980,     1.000,     4.804,   -73.479,     0.000,   268.718,   329.281,    10.123,     2.793,    22.631,    13.912,     5.062,     2.383,     7.446,     7.446, 0.000E+00, 0.000E+00,
    21.000,    10.000,   443.488,     4.875,    -0.023,    61.638,     0.000,     0.991,    56.088,   834.980,     1.000,     4.795,   -88.696,     0.000,   262.960,   329.221,    14.369,     8.066,    22.638,    13.977,     5.033,     2.376,     7.409,     7.409, 0.000E+00, 0.000E+00,
    21.100,    10.000,   443.497,     4.859,    -0.014,    60.897,     0.000,     0.986,    56.097,   834.980,     1.000,     4.785,  -101.230,     0.000,   257.707,   329.145,    17.233,    12.559,    22.636,    14.036,     4.992,     2.368,     7.360,     7.360, 0.000E+00, 0.000E+00,
    21.200,    10.000,   443.505,     4.842,    -0.009,    60.936,     0.000,     0.981,    56.105,   834.980,     1.000,     4.775,  -104.405,     0.000,   255.149,   329.062,    16.818,    13.674,    22.640,    14.083,     4.948,     2.357,     7.306,     7.306, 0.000E+00, 0.000E+00,
    21.300,    10.000,   443.512,     4.824,    -0.017,    60.637,     0.498,     0.975,    56.112,   834.980,     1.000,     4.764,  -123.864,     0.470,   249.372,   328.978,    22.951,    21.776,    22.644,    14.133,     4.902,     2.347,     7.249,     7.249, 0.000E+00, 0.000E+00,
    21.400,    10.000,   443.518,     4.805,    -0.010,    60.378,    48.201,     0.969,    56.118,   834.980,     1.000,     4.753,   -85.568,    45.473,   244.047,   328.891,    23.685,    22.511,    22.645,    14.189,     4.856,     2.337,     7.193,     7.193, 0.000E+00, 0.000E+00,
    21.500,    10.000,   443.522,     4.796,    -0.018,    60.430,    78.734,     0.963,    56.122,   834.980,     1.000,     4.746,   -33.412,    74.277,   258.880,   328.848,    20.384,    17.335,    22.638,    14.254,     4.802,     2.327,     7.130,     7.130, 0.000E+00, 0.000E+00,
    21.600,    10.000,   443.526,     4.788,    -0.020,    60.351,   191.709,     0.917,    56.126,   834.980,     1.000,     4.742,    49.687,   180.858,   236.868,   328.811,    20.510,    18.717,    22.579,    14.208,     4.408,     2.260,     6.669,     6.669, 0.000E+00, 0.000E+00,
    21.700,    10.000,   443.529,     4.794,    -0.020,    60.281,    52.848,     0.914,    56.129,   834.980,     1.000,     4.738,   -80.136,    49.857,   239.758,   328.836,    20.881,    20.034,    22.570,    14.282,     4.385,     2.258,     6.643,     6.643, 0.000E+00, 0.000E+00,
    21.800,    10.000,   443.532,     4.773,    -0.022,    60.213,     0.000,     0.944,    56.132,   834.980,     1.000,     4.725,  -142.777,     0.000,   234.764,   328.739,    24.820,    23.981,    22.612,    14.447,     4.638,     2.298,     6.937,     6.937, 0.000E+00, 0.000E+00,
    21.900,    10.000,   443.533,     4.752,    -0.022,    60.042,     0.000,     0.942,    56.133,   834.980,     1.000,     4.711,  -137.913,     0.000,   234.772,   328.640,    22.465,    21.580,    22.626,    14.499,     4.624,     2.292,     6.917,     6.917, 0.000E+00, 0.000E+00,
    22.000,    10.000,   443.535,     4.734,    -0.021,    60.099,     0.000,     0.938,    56.135,   834.980,     1.000,     4.698,  -137.599,     0.000,   235.019,   328.552,    22.602,    21.465,    22.638,    14.548,     4.595,     2.284,     6.879,     6.879, 0.000E+00, 0.000E+00,
    22.100,    10.000,   443.537,     4.716,    -0.020,    56.307,     0.000,     0.934,    56.137,   834.980,     1.000,     4.686,  -137.113,     0.000,   234.992,   328.466,    22.173,    21.467,    22.650,    14.604,     4.561,     2.276,     6.836,     6.836, 0.000E+00, 0.000E+00,
    22.200,    10.000,   443.541,     4.697,    -0.019,    56.195,     0.000,     0.928,    56.141,   834.980,     1.000,     4.673,  -135.253,     0.000,   234.714,   328.379,    19.908,    21.681,    22.667,    14.648,     4.519,     2.266,     6.785,     6.785, 0.000E+00, 0.000E+00,
    22.300,    10.000,   443.544,     4.679,    -0.018,    56.071,     0.498,     0.923,    56.144,   834.980,     1.000,     4.660,  -140.152,     0.470,   234.196,   328.293,    23.244,    23.280,    22.679,    14.699,     4.476,     2.256,     6.732,     6.732, 0.000E+00, 0.000E+00,
    22.400,    10.000,   443.546,     4.663,    -0.018,    55.981,    64.752,     0.918,    56.146,   834.980,     1.000,     4.649,   -74.490,    61.087,   232.709,   328.217,    21.198,    18.872,    22.689,    14.752,     4.433,     2.246,     6.679,     6.679, 0.000E+00, 0.000E+00,
    22.500,    10.000,   443.548,     4.652,    -0.020,    55.947,   137.522,     0.887,    56.148,   834.980,     1.000,     4.643,    21.648,   129.738,   253.985,   328.164,    18.828,    15.083,    22.672,    14.754,     4.165,     2.202,     6.367,     6.367, 0.000E+00, 0.000E+00,
    22.600,    10.000,   443.550,     4.670,    -0.021,    55.878,   144.090,     0.849,    56.150,   834.980,     1.000,     4.641,    32.393,   135.934,   252.844,   328.250,    16.229,    11.906,    22.649,    14.734,     3.844,     2.145,     5.990,     5.990, 0.000E+00, 0.000E+00,
    22.700,    10.000,   443.550,     4.656,    -0.027,    55.840,    36.389,     0.858,    56.150,   834.980,     1.000,     4.635,   -73.172,    34.329,   251.268,   328.187,    16.997,    13.586,    22.650,    14.849,     3.921,     2.161,     6.082,     6.082, 0.000E+00, 0.000E+00,
    22.800,    10.000,   443.551,     4.641,    -0.024,    55.738,     0.000,     0.886,    56.151,   834.980,     1.000,     4.624,  -112.968,     0.000,   249.841,   328.115,    18.643,    16.051,    22.667,    15.024,     4.155,     2.201,     6.356,     6.356, 0.000E+00, 0.000E+00,
    22.900,    10.000,   443.551,     4.629,    -0.023,    55.711,     0.000,     0.889,    56.151,   834.980,     1.000,     4.613,  -114.256,     0.000,   249.835,   328.057,    19.705,    16.329,    22.678,    15.123,     4.190,     2.205,     6.394,     6.394, 0.000E+00, 0.000E+00,
    23.000,    10.000,   443.550,     4.616,    -0.024,    55.594,     0.000,     0.888,    56.150,   834.980,     1.000,     4.602,  -115.338,     0.000,   249.597,   327.995,    19.616,    17.324,    22.685,    15.204,     4.180,     2.201,     6.381,     6.381, 0.000E+00, 0.000E+00,
    23.100,    10.000,   443.551,     4.604,    -0.017,    51.630,     0.000,     0.886,    56.151,   834.980,     1.000,     4.591,  -113.105,     0.000,   250.700,   327.940,    19.188,    16.677,    22.698,    15.280,     4.165,     2.197,     6.361,     6.361, 0.000E+00, 0.000E+00,
    23.200,    10.000,   443.551,     4.592,    -0.019,    51.667,     0.000,     0.883,    56.151,   834.980,     1.000,     4.580,  -113.092,     0.000,   251.072,   327.883,    19.348,    16.932,    22.709,    15.355,     4.143,     2.192,     6.334,     6.334, 0.000E+00, 0.000E+00,
    23.300,    10.000,   443.552,     4.579,    -0.014,    51.576,     0.747,     0.880,    56.152,   834.980,     1.000,     4.570,  -108.952,     0.705,   253.000,   327.823,    18.722,    16.111,    22.719,    15.426,     4.114,     2.185,     6.299,     6.299, 0.000E+00, 0.000E+00,
    23.400,    10.000,   443.551,     4.568,    -0.006,    51.375,    57.232,     0.875,    56.151,   834.980,     1.000,     4.561,   -49.093,    53.992,   253.209,   327.770,    16.043,    12.482,    22.727,    15.495,     4.075,     2.177,     6.252,     6.252, 0.000E+00, 0.000E+00,
    23.500,    10.000,   443.550,     4.561,    -0.016,    51.395,    70.769,     0.857,    56.150,   834.980,     1.000,     4.556,   -16.965,    66.763,   266.475,   327.733,    14.187,     8.282,    22.733,    15.534,     3.920,     2.150,     6.070,     6.070, 0.000E+00, 0.000E+00,
    23.600,    10.000,   443.549,     4.556,    -0.019,    51.473,    71.547,     0.838,    56.149,   834.980,     1.000,     4.551,   -14.103,    67.497,   266.982,   327.712,    14.055,     6.814,    22.740,    15.565,     3.754,     2.122,     5.876,     5.876, 0.000E+00, 0.000E+00,
    23.700,    10.000,   443.548,     4.549,    -0.018,    51.387,    21.195,     0.835,    56.148,   834.980,     1.000,     4.544,   -60.421,    19.996,   268.061,   327.679,    14.247,     6.552,    22.743,    15.636,     3.728,     2.118,     5.846,     5.846, 0.000E+00, 0.000E+00,
    23.800,    10.000,   443.547,     4.545,    -0.023,    51.414,     0.000,     0.847,    56.147,   834.980,     1.000,     4.534,   -80.799,     0.000,   266.019,   327.659,    13.330,     5.829,    22.745,    15.756,     3.835,     2.136,     5.971,     5.971, 0.000E+00, 0.000E+00,
    23.900,    10.000,   443.546,     4.537,    -0.002,    51.289,     0.000,     0.848,    56.146,   834.980,     1.000,     4.524,   -76.449,     0.000,   266.353,   327.624,    11.653,     3.524,    22.753,    15.835,     3.845,     2.136,     5.981,     5.981, 0.000E+00, 0.000E+00,
    24.000,    10.000,   443.544,     4.528,     0.011,    51.205,     0.000,     0.843,    56.144,   834.980,     1.000,     4.516,   -67.991,     0.000,   268.876,   327.579,    10.943,    -1.654,    22.758,    15.904,     3.803,     2.128,     5.931,     5.931, 0.000E+00, 0.000E+00,
    24.100,    10.000,   443.541,     4.520,    -0.003,    50.660,     0.000,     0.841,    56.141,   834.980,     1.000,     4.508,   -77.370,     0.000,   264.321,   327.544,    11.841,     2.306,    22.767,    15.976,     3.783,     2.123,     5.906,     5.906, 0.000E+00, 0.000E+00,
    24.200,    10.000,   443.539,     4.510,     0.007,    50.458,     0.000,     0.836,    56.139,   834.980,     1.000,     4.500,   -80.849,     0.000,   262.404,   327.494,    12.739,     3.020,    22.775,    16.044,     3.745,     2.115,     5.860,     5.860, 0.000E+00, 0.000E+00,
    24.300,    10.000,   443.536,     4.498,    -0.008,    50.463,     0.498,     0.831,    56.136,   834.980,     1.000,     4.490,   -79.039,     0.470,   263.256,   327.439,    15.096,     0.231,    22.785,    16.107,     3.704,     2.107,     5.812,     5.812, 0.000E+00, 0.000E+00,
    24.400,    10.000,   443.533,     4.488,    -0.015,    50.574,    79.595,     0.823,    56.133,   834.980,     1.000,     4.481,    -6.401,    75.090,   255.364,   327.391,    15.001,    -5.537,    22.797,    16.156,     3.636,     2.093,     5.730,     5.730, 0.000E+00, 0.000E+00,
    24.500,    10.000,   443.529,     4.514,    -0.016,    50.490,    93.711,     0.779,    56.129,   834.980,     1.000,     4.477,    32.001,    88.407,   274.386,   327.513,    12.251,    -8.973,    22.831,    16.089,     3.265,     2.021,     5.287,     5.287, 0.000E+00, 0.000E+00,
    24.600,    10.000,   443.527,     4.497,    -0.010,    50.587,    46.840,     0.751,    56.127,   834.980,     1.000,     4.473,   -11.729,    44.188,   276.604,   327.436,     6.462,    -1.377,    22.856,    16.069,     3.033,     1.973,     5.007,     5.007, 0.000E+00, 0.000E+00,
    24.700,    10.000,   443.526,     4.490,     0.005,    50.841,    18.195,     0.757,    56.126,   834.980,     1.000,     4.468,   -33.417,    17.165,   273.576,   327.403,     2.972,    -6.217,    22.859,    16.151,     3.084,     1.986,     5.071,     5.071, 0.000E+00, 0.000E+00,
    24.800,    10.000,   443.527,     4.460,    -0.007,    51.061,     0.000,     0.740,    56.127,   834.980,     1.000,     4.463,   -42.631,     0.000,   276.897,   327.259,     1.045,    -8.776,    22.879,    16.148,     2.944,     1.956,     4.900,     4.900, 0.000E+00, 0.000E+00,
    24.900,    10.000,   443.530,     4.470,    -0.001,    51.351,     0.000,     0.772,    56.130,   834.980,     1.000,     4.457,   -42.439,     0.000,   276.717,   327.306,     1.047,    -9.196,    22.861,    16.353,     3.212,     2.013,     5.225,     5.225, 0.000E+00, 0.000E+00,
    25.000,    10.000,   443.538,     4.473,    -0.008,    51.673,     0.000,     0.787,    56.138,   834.980,     1.000,     4.450,   -40.297,     0.000,   276.843,   327.321,     0.498,   -10.679,    22.860,    16.485,     3.338,     2.035,     5.372,     5.372, 0.000E+00, 0.000E+00,
    25.100,    10.000,   443.535,     4.463,    -0.017,    84.507,     0.000,     0.782,    56.135,   834.980,     1.000,     4.442,   -37.256,     0.000,   277.310,   327.271,    -0.580,   -12.125,    22.862,    16.528,     3.294,     2.024,     5.319,     5.319, 0.000E+00, 0.000E+00,
    25.200,    10.000,   443.526,     4.457,    -0.025,    72.785,     0.000,     0.778,    56.126,   834.980,     1.000,     4.433,   -34.231,     0.000,   278.500,   327.247,    -1.828,   -12.687,    22.863,    16.588,     3.264,     2.016,     5.280,     5.280, 0.000E+00, 0.000E+00,
    25.300,    10.000,   443.527,     4.453,    -0.032,    73.570,     0.249,     0.775,    56.127,   834.980,     1.000,     4.426,   -58.308,     0.235,   272.171,   327.227,     5.081,    -1.595,    22.859,    16.662,     3.238,     2.010,     5.248,     5.248, 0.000E+00, 0.000E+00,
    25.400,    10.000,   443.535,     4.451,    -0.034,    74.581,    15.431,     0.776,    56.135,   834.980,     1.000,     4.418,   -56.273,    14.558,   269.750,   327.215,     9.440,     3.925,    22.857,    16.764,     3.249,     2.012,     5.261,     5.261, 0.000E+00, 0.000E+00,
    25.500,    10.000,   443.553,     4.451,    -0.035,    75.352,   131.456,     0.763,    56.153,   834.980,     1.000,     4.414,    53.768,   124.015,   265.448,   327.218,     8.352,     0.125,    22.838,    16.785,     3.135,     1.988,     5.123,     5.123, 0.000E+00, 0.000E+00,
    25.600,    10.000,   443.578,     4.519,    -0.043,    75.560,   171.716,     0.740,    56.178,   834.980,     1.000,     4.414,    86.553,   161.996,   259.769,   327.539,     8.106,    -0.433,    22.808,    16.746,     2.951,     1.949,     4.901,     4.901, 0.000E+00, 0.000E+00,
    25.700,    10.000,   443.604,     4.478,    -0.036,    75.770,    19.688,     0.731,    56.204,   834.980,     1.000,     4.410,   -52.959,    18.574,   269.314,   327.346,    10.450,     3.049,    22.791,    16.782,     2.875,     1.933,     4.808,     4.808, 0.000E+00, 0.000E+00,
    25.800,    10.000,   443.629,     4.455,    -0.027,    75.676,     0.000,     0.752,    56.229,   834.980,     1.000,     4.403,   -89.611,     0.000,   255.259,   327.234,    11.766,     5.870,    22.815,    16.965,     3.050,     1.971,     5.021,     5.021, 0.000E+00, 0.000E+00,
    25.900,    10.000,   443.653,     4.437,    -0.021,    75.213,     0.000,     0.760,    56.253,   834.980,     1.000,     4.394,   -99.338,     0.000,   248.570,   327.151,    13.017,     7.740,    22.828,    17.065,     3.114,     1.984,     5.097,     5.097, 0.000E+00, 0.000E+00,
    26.000,    10.000,   443.674,     4.420,    -0.034,    75.072,     0.000,     0.762,    56.274,   834.980,     1.000,     4.383,  -127.069,     0.000,   236.294,   327.070,    18.947,    17.347,    22.840,    17.139,     3.137,     1.988,     5.125,     5.125, 0.000E+00, 0.000E+00,
    26.100,    10.000,   443.732,     4.404,    -0.038,    37.720,     0.000,     0.763,    56.332,   834.980,     1.000,     4.372,  -133.633,     0.000,   231.926,   326.993,    19.887,    18.680,    22.848,    17.211,     3.141,     1.988,     5.129,     5.129, 0.000E+00, 0.000E+00,
    26.200,    10.000,   443.798,     4.386,    -0.028,    37.869,     0.000,     0.762,    56.398,   834.980,     1.000,     4.361,  -140.422,     0.000,   228.178,   326.912,    21.063,    20.625,    22.855,    17.281,     3.138,     1.986,     5.125,     5.125, 0.000E+00, 0.000E+00,
    26.300,    10.000,   443.861,     4.368,    -0.018,    37.493,     0.747,     0.762,    56.461,   834.980,     1.000,     4.350,  -138.799,     0.705,   225.900,   326.826,    19.181,    19.397,    22.867,    17.338,     3.134,     1.984,     5.118,     5.118, 0.000E+00, 0.000E+00,
    26.400,    10.000,   443.921,     4.354,    -0.020,    37.229,   117.978,     0.760,    56.521,   834.980,     1.000,     4.342,   -23.628,   111.300,   228.019,   326.759,    19.011,    17.178,    22.874,    17.386,     3.120,     1.981,     5.101,     5.101, 0.000E+00, 0.000E+00,
    26.500,    10.000,   443.978,     4.461,    -0.027,    36.838,   458.273,     0.737,    56.578,   844.020,     1.000,     4.347,   297.646,   432.333,   230.189,   327.262,    21.966,    15.647,    22.862,    17.295,     2.926,     1.943,     4.870,     4.870, 0.000E+00, 0.000E+00,
    26.600,    10.000,   444.032,     4.519,    -0.026,    36.843,   266.174,     0.723,    56.632,   844.020,     1.000,     4.350,   110.905,   251.108,   233.309,   327.539,    22.877,    23.095,    22.853,    17.247,     2.810,     1.921,     4.731,     4.731, 0.000E+00, 0.000E+00,
    26.700,    10.000,   444.084,     4.486,    -0.026,    36.427,    65.332,     0.712,    56.684,   844.020,     1.000,     4.347,   -74.765,    61.634,   238.914,   327.382,    24.608,    23.323,    22.846,    17.210,     2.714,     1.902,     4.616,     4.616, 0.000E+00, 0.000E+00,
    26.800,    10.000,   444.134,     4.398,    -0.020,    36.360,     0.000,     0.720,    56.734,   844.020,     1.000,     4.336,  -142.706,     0.000,   232.040,   326.966,    23.443,    24.337,    22.851,    17.292,     2.779,     1.919,     4.698,     4.698, 0.000E+00, 0.000E+00,
    26.900,    10.000,   444.184,     4.349,    -0.024,    36.308,     0.000,     0.726,    56.784,   844.020,     1.000,     4.325,  -139.170,     0.000,   232.731,   326.739,    21.757,    23.406,    22.856,    17.392,     2.828,     1.931,     4.759,     4.759, 0.000E+00, 0.000E+00,
    27.000,    10.000,   444.232,     4.337,    -0.027,    36.132,     0.000,     0.742,    56.832,   844.020,     1.000,     4.313,  -148.907,     0.000,   231.168,   326.679,    26.113,    27.284,    22.872,    17.615,     2.962,     1.956,     4.919,     4.919, 0.000E+00, 0.000E+00,
    27.100,    10.000,   444.276,     4.319,    -0.023,    35.917,     0.000,     0.745,    56.876,   844.020,     1.000,     4.301,  -157.977,     0.000,   231.102,   326.597,    29.861,    32.621,    22.891,    17.719,     2.990,     1.959,     4.950,     4.950, 0.000E+00, 0.000E+00,
    27.200,    10.000,   444.189,     4.299,    -0.021,   210.924,     0.000,     0.744,    56.789,   844.020,     1.000,     4.286,  -161.728,     0.000,   231.099,   326.500,    33.913,    32.413,    22.906,    17.769,     2.984,     1.957,     4.941,     4.941, 0.000E+00, 0.000E+00,
    27.300,    10.000,   443.990,     4.279,    -0.024,   209.901,     3.237,     0.742,    56.590,   844.020,     1.000,     4.269,  -142.603,     3.054,   233.016,   326.405,    24.876,    27.392,    22.924,    17.803,     2.968,     1.952,     4.920,     4.920, 0.000E+00, 0.000E+00,
    27.400,    10.000,   443.805,     4.263,    -0.040,   116.894,    94.144,     0.740,    56.405,   834.980,     1.000,     4.255,   -70.920,    88.815,   225.173,   326.329,    29.929,    28.650,    22.935,    17.840,     2.947,     1.948,     4.895,     4.895, 0.000E+00, 0.000E+00,
    27.500,    10.000,   443.802,     4.258,    -0.032,    60.366,   128.491,     0.738,    56.402,   834.980,     1.000,     4.247,   -20.117,   121.218,   245.632,   326.310,    30.388,    30.269,    22.942,    17.905,     2.934,     1.945,     4.879,     4.879, 0.000E+00, 0.000E+00,
    27.600,    10.000,   443.805,     4.289,    -0.014,    60.940,   248.130,     0.713,    56.405,   834.980,     1.000,     4.246,   100.725,   234.085,   234.836,   326.455,    20.375,    21.366,    22.957,    17.813,     2.726,     1.902,     4.628,     4.628, 0.000E+00, 0.000E+00,
    27.700,    10.000,   443.806,     4.273,    -0.013,    60.888,    29.672,     0.695,    56.406,   834.980,     1.000,     4.244,   -85.641,    27.992,   252.590,   326.380,    20.007,    19.836,    22.968,    17.759,     2.576,     1.871,     4.447,     4.447, 0.000E+00, 0.000E+00,
    27.800,    10.000,   443.806,     4.233,     0.000,    60.744,     0.000,     0.713,    56.406,   834.980,     1.000,     4.235,  -134.225,     0.000,   235.692,   326.192,    22.159,    21.566,    22.964,    17.921,     2.727,     1.907,     4.634,     4.634, 0.000E+00, 0.000E+00,
    27.900,    10.000,   443.806,     4.228,     0.012,    60.627,     0.000,     0.726,    56.406,   834.980,     1.000,     4.225,  -143.791,     0.000,   231.612,   326.167,    24.828,    24.407,    22.972,    18.081,     2.835,     1.926,     4.761,     4.761, 0.000E+00, 0.000E+00,
    28.000,    10.000,   443.804,     4.210,     0.018,    60.511,     0.000,     0.724,    56.404,   834.980,     1.000,     4.215,  -150.562,     0.000,   227.893,   326.080,    26.150,    26.224,    22.986,    18.138,     2.821,     1.921,     4.742,     4.742, 0.000E+00, 0.000E+00,
    28.100,    10.000,   443.806,     4.192,     0.022,    55.124,     0.000,     0.722,    56.406,   834.980,     1.000,     4.203,  -149.989,     0.000,   227.188,   325.998,    26.540,    24.639,    23.006,    18.188,     2.803,     1.915,     4.718,     4.718, 0.000E+00, 0.000E+00,
    28.200,    10.000,   443.809,     4.172,     0.016,    55.092,     0.000,     0.718,    56.409,   834.980,     1.000,     4.191,  -154.551,     0.000,   224.422,   325.904,    27.541,    25.528,    23.024,    18.230,     2.776,     1.907,     4.684,     4.684, 0.000E+00, 0.000E+00,
    28.300,    10.000,   443.811,     4.151,     0.018,    54.991,     2.490,     0.715,    56.411,   834.980,     1.000,     4.176,  -165.314,     2.349,   220.624,   325.806,    31.457,    31.024,    23.042,    18.273,     2.748,     1.899,     4.647,     4.647, 0.000E+00, 0.000E+00,
    28.400,    10.000,   443.812,     4.162,     0.013,    55.023,   137.892,     0.719,    56.412,   834.980,     1.000,     4.162,   -14.662,   130.086,   224.564,   325.856,    24.584,    18.872,    23.101,    18.432,     2.794,     1.892,     4.685,     4.685, 0.000E+00, 0.000E+00,
    28.500,    10.000,   443.812,     4.144,     0.004,    54.925,   263.017,     0.683,    56.412,   834.980,     1.000,     4.157,   123.797,   248.129,   235.804,   325.774,    17.608,    16.755,    23.181,    18.174,     2.510,     1.818,     4.328,     4.328, 0.000E+00, 0.000E+00,
    28.600,    10.000,   443.812,     4.135,     0.009,    54.851,   173.770,     0.651,    56.412,   834.980,     1.000,     4.154,    39.727,   163.934,   242.756,   325.732,    21.076,    20.155,    23.269,    17.881,     2.261,     1.747,     4.009,     4.009, 0.000E+00, 0.000E+00,
    28.700,    10.000,   443.812,     4.045,     0.012,    54.807,    42.625,     0.626,    56.412,   834.980,     1.000,     4.145,   -74.118,    40.213,   248.713,   325.306,    20.057,    17.681,    23.367,    17.530,     2.073,     1.689,     3.762,     3.762, 0.000E+00, 0.000E+00,
    28.800,    10.000,   443.810,     3.920,     0.018,    54.696,     0.000,     0.626,    56.410,   834.980,     1.000,     4.128,  -144.328,     0.000,   234.897,   324.720,    25.017,    29.489,    23.398,    17.482,     2.077,     1.684,     3.760,     3.760, 0.000E+00, 0.000E+00,
    28.900,    10.000,   443.808,     3.870,     0.019,    54.639,     0.000,     0.638,    56.408,   834.980,     1.000,     4.107,  -159.236,     0.000,   228.082,   324.485,    27.911,    34.922,    23.373,    17.680,     2.171,     1.712,     3.882,     3.882, 0.000E+00, 0.000E+00,
    29.000,    10.000,   443.805,     3.822,     0.020,    54.567,     0.000,     0.639,    56.405,   834.980,     1.000,     4.088,  -170.121,     0.000,   224.429,   324.260,    31.589,    38.701,    23.369,    17.761,     2.173,     1.716,     3.890,     3.890, 0.000E+00, 0.000E+00,
    29.100,    10.000,   443.805,     3.800,     0.019,    50.654,     0.000,     0.638,    56.405,   834.980,     1.000,     4.069,  -152.820,     0.000,   226.702,   324.160,    26.538,    28.824,    23.384,    17.790,     2.170,     1.715,     3.885,     3.885, 0.000E+00, 0.000E+00,
    29.200,    10.000,   443.806,     3.783,     0.018,    50.699,     0.000,     0.636,    56.406,   834.980,     1.000,     4.051,  -157.369,     0.000,   224.122,   324.078,    27.084,    30.329,    23.401,    17.821,     2.152,     1.709,     3.862,     3.862, 0.000E+00, 0.000E+00,
    29.300,    10.000,   443.806,     3.741,     0.021,    50.572,     0.996,     0.631,    56.406,   834.980,     1.000,     4.032,  -162.158,     0.940,   221.123,   323.882,    27.417,    32.923,    23.432,    17.783,     2.111,     1.697,     3.808,     3.808, 0.000E+00, 0.000E+00,
    29.400,    10.000,   443.806,     3.720,     0.022,    50.472,    99.026,     0.627,    56.406,   834.980,     1.000,     4.013,   -62.837,    93.421,   219.373,   323.783,    23.743,    28.106,    23.449,    17.717,     2.075,     1.691,     3.765,     3.765, 0.000E+00, 0.000E+00,
    29.500,    10.000,   443.805,     3.786,     0.016,    50.359,   262.975,     0.617,    56.405,   834.980,     1.000,     4.004,   122.999,   248.089,   235.177,   324.093,    19.294,    16.880,    23.486,    17.531,     1.997,     1.675,     3.672,     3.672, 0.000E+00, 0.000E+00,
    29.600,    10.000,   443.803,     3.879,     0.003,    50.402,   235.317,     0.601,    56.403,   834.980,     1.000,     4.004,    98.888,   221.997,   237.811,   324.528,    20.762,    15.630,    23.498,    17.405,     1.865,     1.648,     3.513,     3.513, 0.000E+00, 0.000E+00,
    29.700,    10.000,   443.801,     3.898,     0.000,    50.409,    69.311,     0.588,    56.401,   834.980,     1.000,     4.003,   -56.783,    65.387,   239.915,   324.618,    20.614,    16.853,    23.493,    17.372,     1.756,     1.625,     3.381,     3.381, 0.000E+00, 0.000E+00,
    29.800,    10.000,   443.798,     3.781,     0.014,    50.365,     0.000,     0.577,    56.398,   834.980,     1.000,     3.994,  -131.623,     0.000,   233.926,   324.068,    20.774,    20.707,    23.489,    17.341,     1.663,     1.606,     3.269,     3.269, 0.000E+00, 0.000E+00,
    29.900,    10.000,   443.796,     3.664,     0.029,    50.339,     0.000,     0.565,    56.396,   834.980,     1.000,     3.984,  -135.118,     0.000,   232.558,   323.525,    20.886,    23.265,    23.497,    17.270,     1.567,     1.583,     3.150,     3.150, 0.000E+00, 0.000E+00,
    30.000,    10.000,   443.793,     3.559,     0.037,    50.288,     0.000,     0.552,    56.393,   834.980,     1.000,     3.971,  -130.679,     0.000,   233.862,   323.030,    19.815,    21.697,    23.569,    17.017,     1.473,     1.546,     3.020,     3.020, 0.000E+00, 0.000E+00,
    30.100,    10.000,   443.792,     3.467,     0.037,    47.973,     0.000,     0.540,    56.392,   834.980,     1.000,     3.957,  -130.759,     0.000,   234.934,   322.604,    20.809,    22.280,    23.666,    16.688,     1.393,     1.508,     2.901,     2.901, 0.000E+00, 0.000E+00,
    30.200,    10.000,   443.791,     3.376,     0.041,    47.721,     0.000,     0.528,    56.391,   834.980,     1.000,     3.941,  -127.354,     0.000,   236.232,   322.178,    20.317,    21.091,    23.779,    16.236,     1.310,     1.467,     2.777,     2.777, 0.000E+00, 0.000E+00,
