$WITHDRAWAL AT SEG11                                         ELEV OF WITHDRAWAL CENTERLINE:408.     

JDAY,     TDS,    Gen1,    ISS1,    ISS2,
    11.300,   22.5720,    7.8753,   17.4893,    3.4970,
    11.400,   22.5459,    7.9136,   17.6807,    3.5242,
    11.500,   22.5280,    7.9693,   17.6269,    3.5355,
    11.600,   22.5087,    8.0262,   17.5852,    3.5497,
    11.700,   22.4752,    8.0586,   17.8436,    3.5900,
    11.800,   22.4249,    8.0573,   18.4263,    3.6592,
    11.900,   22.3961,    8.0900,   18.5637,    3.6883,
    12.000,   22.3730,    8.1323,   18.6453,    3.7099,
    12.100,   22.3461,    8.1736,   18.7676,    3.7353,
    12.200,   22.3185,    8.2126,   18.8283,    3.7567,
    12.300,   22.2906,    8.2490,   18.8514,    3.7756,
    12.400,   22.2686,    8.2911,   18.7616,    3.7831,
    12.500,   22.2675,    8.3755,   18.1827,    3.7422,
    12.600,   22.2621,    8.4490,   17.7061,    3.7110,
    12.700,   22.2349,    8.4739,   17.7468,    3.7318,
    12.800,   22.1935,    8.4625,   18.1588,    3.7910,
    12.900,   22.1585,    8.4542,   18.3786,    3.8296,
    13.000,   22.1368,    8.4723,   18.3549,    3.8409,
    13.100,   22.1257,    8.5143,   18.1790,    3.8365,
    13.200,   22.1234,    8.5793,   17.8726,    3.8168,
    13.300,   22.1216,    8.6548,   17.6641,    3.8021,
    13.400,   22.1202,    8.7386,   17.5032,    3.7892,
    13.500,   22.1371,    8.8627,   16.9377,    3.7361,
    13.600,   22.1425,    8.9650,   16.6801,    3.7130,
    13.700,   22.1324,    9.0276,   16.6777,    3.7183,
    13.800,   22.1029,    9.0461,   17.0420,    3.7595,
    13.900,   22.0910,    9.1092,   17.0598,    3.7632,
    14.000,   22.0886,    9.1946,   16.9023,    3.7498,
    14.100,   22.0809,    9.2678,   16.8786,    3.7502,
    14.200,   22.0835,    9.3607,   16.6217,    3.7273,
    14.300,   22.0877,    9.4588,   16.3554,    3.7037,
    14.400,   22.0938,    9.5609,   16.0838,    3.6798,
    14.500,   22.1121,    9.6835,   15.5133,    3.6285,
    14.600,   22.1229,    9.7934,   15.1492,    3.5963,
    14.700,   22.1146,    9.8700,   15.2443,    3.6069,
    14.800,   22.0965,    9.9301,   15.5302,    3.6341,
    14.900,   22.1024,   10.0321,   15.2658,    3.6102,
    15.000,   22.1116,   10.1402,   14.9371,    3.5795,
    15.100,   22.1244,   10.2547,   14.5498,    3.5428,
    15.200,   22.1395,   10.3665,   14.0657,    3.4973,
    15.300,   22.1445,   10.4623,   13.8683,    3.4777,
    15.400,   22.1498,   10.5557,   13.6613,    3.4569,
    15.500,   22.1545,   10.6482,   13.4819,    3.4386,
    15.600,   22.1579,   10.7426,   13.3536,    3.4254,
    15.700,   22.1610,   10.8364,   13.2213,    3.4122,
    15.800,   22.1621,   10.9294,   13.1151,    3.4021,
    15.900,   22.1678,   11.0155,   12.8509,    3.3764,
    16.000,   22.1726,   11.0968,   12.6252,    3.3558,
    16.100,   22.1753,   11.1775,   12.4600,    3.3408,
    16.200,   22.1785,   11.2601,   12.3010,    3.3267,
    16.300,   22.1824,   11.3417,   12.1387,    3.3117,
    16.400,   22.1868,   11.4226,   11.9762,    3.2964,
    16.500,   22.1914,   11.5023,   11.8164,    3.2806,
    16.600,   22.1950,   11.5882,   11.6860,    3.2683,
    16.700,   22.1982,   11.6745,   11.5637,    3.2566,
    16.800,   22.2011,   11.7605,   11.4505,    3.2458,
    16.900,   22.2044,   11.8445,   11.3371,    3.2347,
    17.000,   22.2081,   11.9258,   11.2157,    3.2222,
    17.100,   22.2102,   12.0059,   11.0988,    3.2100,
    17.200,   22.2114,   12.0852,   10.9883,    3.1984,
    17.300,   22.2119,   12.1645,   10.8840,    3.1876,
    17.400,   22.2120,   12.2446,   10.7844,    3.1772,
    17.500,   22.2132,   12.3244,   10.6851,    3.1665,
    17.600,   22.2147,   12.4083,   10.6220,    3.1599,
    17.700,   22.2168,   12.4927,   10.5602,    3.1542,
    17.800,   22.2188,   12.5715,   10.4490,    3.1435,
    17.900,   22.2220,   12.6548,   10.3259,    3.1315,
    18.000,   22.2255,   12.7366,   10.2299,    3.1217,
    18.100,   22.2303,   12.8163,   10.1252,    3.1106,
    18.200,   22.2351,   12.8945,   10.0177,    3.0988,
    18.300,   22.2398,   12.9711,    9.9095,    3.0865,
    18.400,   22.2451,   13.0475,    9.8013,    3.0739,
    18.500,   22.2507,   13.1257,    9.7075,    3.0629,
    18.600,   22.2560,   13.2058,    9.6320,    3.0539,
    18.700,   22.2615,   13.2857,    9.5609,    3.0456,
    18.800,   22.2691,   13.3545,    9.4138,    3.0281,
    18.900,   22.2747,   13.4349,    9.2917,    3.0137,
    19.000,   22.2809,   13.5129,    9.1704,    2.9991,
    19.100,   22.2876,   13.5859,    9.0547,    2.9844,
    19.200,   22.2956,   13.6544,    8.9300,    2.9682,
    19.300,   22.3048,   13.7182,    8.7981,    2.9507,
    19.400,   22.3136,   13.7824,    8.6769,    2.9342,
    19.500,   22.3219,   13.8506,    8.5879,    2.9215,
    19.600,   22.3325,   13.9126,    8.4991,    2.9081,
    19.700,   22.3467,   13.9648,    8.3974,    2.8920,
    19.800,   22.3714,   13.9873,    8.2564,    2.8677,
    19.900,   22.4086,   13.9640,    8.0201,    2.8282,
    20.000,   22.4320,   13.9854,    7.8647,    2.8027,
    20.100,   22.4506,   14.0198,    7.7271,    2.7805,
    20.200,   22.4674,   14.0592,    7.5998,    2.7599,
    20.300,   22.4842,   14.0990,    7.4787,    2.7400,
    20.400,   22.5008,   14.1403,    7.3631,    2.7208,
    20.500,   22.5215,   14.1731,    7.2468,    2.7003,
    20.600,   22.5219,   14.2601,    7.1774,    2.6915,
    20.700,   22.5687,   14.2290,    7.0201,    2.6587,
    20.800,   22.5903,   14.2608,    6.9083,    2.6385,
    20.900,   22.6093,   14.2984,    6.8029,    2.6197,
    21.000,   22.6256,   14.3420,    6.7042,    2.6024,
    21.100,   22.6366,   14.3938,    6.6141,    2.5871,
    21.200,   22.6423,   14.4568,    6.5346,    2.5742,
    21.300,   22.6435,   14.5286,    6.4630,    2.5633,
    21.400,   22.6417,   14.6052,    6.3951,    2.5534,
    21.500,   22.6530,   14.6557,    6.3158,    2.5391,
    21.600,   22.6356,   14.7713,    6.2791,    2.5371,
    21.700,   22.6614,   14.7998,    6.2016,    2.5203,
    21.800,   22.7088,   14.7685,    6.0652,    2.4899,
    21.900,   22.7110,   14.8342,    5.9938,    2.4783,
    22.000,   22.7120,   14.9027,    5.9251,    2.4674,
    22.100,   22.7180,   14.9666,    5.8564,    2.4559,
    22.200,   22.7194,   15.0398,    5.7942,    2.4461,
    22.300,   22.7211,   15.1126,    5.7344,    2.4366,
    22.400,   22.7272,   15.1764,    5.6730,    2.4260,
    22.500,   22.7289,   15.2509,    5.6210,    2.4176,
    22.600,   22.7290,   15.3352,    5.5880,    2.4126,
    22.700,   22.7689,   15.3332,    5.5047,    2.3921,
    22.800,   22.8174,   15.3006,    5.3847,    2.3644,
    22.900,   22.8253,   15.3619,    5.3257,    2.3538,
    23.000,   22.8304,   15.4285,    5.2698,    2.3443,
    23.100,   22.8408,   15.4881,    5.2126,    2.3338,
    23.200,   22.8459,   15.5594,    5.1614,    2.3253,
    23.300,   22.8492,   15.6351,    5.1137,    2.3175,
    23.400,   22.8535,   15.7092,    5.0685,    2.3098,
    23.500,   22.8696,   15.7568,    5.0179,    2.2988,
    23.600,   22.8909,   15.7918,    4.9658,    2.2866,
    23.700,   22.9125,   15.8255,    4.9152,    2.2746,
    23.800,   22.9260,   15.8767,    4.8699,    2.2651,
    23.900,   22.9333,   15.9437,    4.8306,    2.2578,
    24.000,   22.9293,   16.0396,    4.7995,    2.2540,
    24.100,   22.9286,   16.1282,    4.7669,    2.2493,
    24.200,   22.9282,   16.2160,    4.7331,    2.2444,
    24.300,   22.9285,   16.3009,    4.6986,    2.2392,
    24.400,   22.9316,   16.3773,    4.6630,    2.2332,
    24.500,   22.8951,   16.5595,    4.6458,    2.2383,
    24.600,   22.9079,   16.6175,    4.6223,    2.2323,
    24.700,   22.9215,   16.6737,    4.5987,    2.2261,
    24.800,   22.9452,   16.7021,    4.5612,    2.2156,
    24.900,   22.9692,   16.7260,    4.5168,    2.2041,
    25.000,   22.9755,   16.7975,    4.4888,    2.1988,
    25.100,   22.9583,   16.9162,    4.4384,    2.1943,
    25.200,   22.9684,   16.9697,    4.4130,    2.1885,
    25.300,   22.9730,   17.0358,    4.3818,    2.1829,
    25.400,   22.9771,   17.1033,    4.3501,    2.1773,
    25.500,   22.9755,   17.1847,    4.3144,    2.1722,
    25.600,   22.9648,   17.2884,    4.2768,    2.1685,
    25.700,   22.9855,   17.3259,    4.2655,    2.1637,
    25.800,   23.0034,   17.3638,    4.2439,    2.1573,
    25.900,   23.0057,   17.4336,    4.2104,    2.1514,
    26.000,   23.0057,   17.5064,    4.1744,    2.1454,
    26.100,   23.0513,   17.5186,    4.1948,    2.1421,
    26.200,   23.0387,   17.6092,    4.1400,    2.1346,
    26.300,   23.0241,   17.7004,    4.0856,    2.1272,
    26.400,   23.0171,   17.7837,    4.0455,    2.1215,
    26.500,   22.9839,   17.8983,    3.9971,    2.1199,
    26.600,   22.9919,   17.9746,    3.9918,    2.1182,
    26.700,   22.9965,   18.0488,    3.9779,    2.1156,
    26.800,   23.0084,   18.1165,    3.9686,    2.1126,
    26.900,   23.0640,   18.1200,    3.9595,    2.1015,
    27.000,   23.0588,   18.1884,    3.9139,    2.0933,
    27.100,   23.0494,   18.2693,    3.8656,    2.0859,
    27.200,   23.0202,   18.3534,    3.7896,    2.0785,
    27.300,   23.0247,   18.4120,    3.7533,    2.0720,
    27.400,   23.0306,   18.4682,    3.7183,    2.0653,
    27.500,   23.0385,   18.5289,    3.6895,    2.0590,
    27.600,   23.0348,   18.5965,    3.6586,    2.0551,
    27.700,   23.0400,   18.6705,    3.6403,    2.0511,
    27.800,   23.0526,   18.7388,    3.6117,    2.0433,
    27.900,   23.0522,   18.8151,    3.5814,    2.0379,
    28.000,   23.0523,   18.8942,    3.5534,    2.0324,
    28.100,   23.0538,   18.9749,    3.5280,    2.0273,
    28.200,   23.0525,   19.0532,    3.4983,    2.0221,
    28.300,   23.0550,   19.1366,    3.4759,    2.0174,
    28.400,   23.0565,   19.2184,    3.4530,    2.0130,
    28.500,   23.0575,   19.3041,    3.4378,    2.0100,
    28.600,   23.0583,   19.3927,    3.4264,    2.0079,
    28.700,   23.0593,   19.4784,    3.4117,    2.0051,
    28.800,   23.0612,   19.5571,    3.3893,    2.0003,
    28.900,   23.0657,   19.6221,    3.3464,    1.9913,
    29.000,   23.0689,   19.6943,    3.3194,    1.9857,
    29.100,   23.0719,   19.7667,    3.2972,    1.9809,
    29.200,   23.0752,   19.8389,    3.2750,    1.9759,
    29.300,   23.0788,   19.9111,    3.2523,    1.9707,
    29.400,   23.0829,   19.9830,    3.2300,    1.9656,
    29.500,   23.0867,   20.0578,    3.2124,    1.9613,
    29.600,   23.0892,   20.1417,    3.2032,    1.9589,
    29.700,   23.0912,   20.2275,    3.1926,    1.9566,
    29.800,   23.0935,   20.3107,    3.1762,    1.9530,
    29.900,   23.0984,   20.3805,    3.1415,    1.9456,
    30.000,   23.1063,   20.4366,    3.0940,    1.9363,
    30.100,   23.1113,   20.5001,    3.0657,    1.9315,
    30.200,   23.1178,   20.5658,    3.0345,    1.9258,
    30.300,   23.1254,   20.6339,    3.0015,    1.9195,
    30.400,   23.1340,   20.7023,    2.9672,    1.9126,
    30.500,   23.1419,   20.7671,    2.9370,    1.9062,
    30.600,   23.1449,   20.8348,    2.9152,    1.9016,
    30.700,   23.1506,   20.8955,    2.8915,    1.8963,
    30.800,   23.1587,   20.9428,    2.8581,    1.8883,
    30.900,   23.1677,   20.9847,    2.8257,    1.8805,
    31.000,   23.1733,   21.0478,    2.8067,    1.8763,
    31.100,   23.1779,   21.1170,    2.7889,    1.8727,
    31.200,   23.1834,   21.1791,    2.7644,    1.8673,
    31.300,   23.1787,   21.3045,    2.7724,    1.8715,
    31.400,   23.1886,   21.3420,    2.7358,    1.8632,
    31.500,   23.1995,   21.3738,    2.6954,    1.8543,
    31.600,   23.2104,   21.4052,    2.6557,    1.8452,
    31.700,   23.2236,   21.4268,    2.6142,    1.8352,
    31.800,   23.2374,   21.4459,    2.5717,    1.8249,
    31.900,   23.2512,   21.4647,    2.5298,    1.8144,
    32.000,   23.2651,   21.4847,    2.4886,    1.8040,
    32.100,   23.2786,   21.4995,    2.4467,    1.7929,
    32.200,   23.2941,   21.5051,    2.3999,    1.7794,
    32.300,   23.3062,   21.5151,    2.3533,    1.7659,
    32.400,   23.3095,   21.5918,    2.3412,    1.7632,
    32.500,   23.3184,   21.6326,    2.3106,    1.7546,
    32.600,   23.3277,   21.6803,    2.2837,    1.7469,
    32.700,   23.3257,   21.7997,    2.2929,    1.7505,
    32.800,   23.3334,   21.8554,    2.2686,    1.7445,
    32.900,   23.3418,   21.9053,    2.2406,    1.7379,
    33.000,   23.3511,   21.9484,    2.2092,    1.7304,
    33.100,   23.3470,   22.0772,    2.2173,    1.7345,
    33.200,   23.3569,   22.1151,    2.1835,    1.7264,
    33.300,   23.3670,   22.1509,    2.1499,    1.7181,
    33.400,   23.3763,   22.1919,    2.1194,    1.7106,
    33.500,   23.3711,   22.3268,    2.1270,    1.7146,
    33.600,   23.3767,   22.3921,    2.1060,    1.7101,
    33.700,   23.3843,   22.4459,    2.0762,    1.7040,
    33.800,   23.4152,   22.3602,    1.9958,    1.6819,
    33.900,   23.4295,   22.3784,    1.9544,    1.6721,
    34.000,   23.4432,   22.4006,    1.9154,    1.6627,
    34.100,   23.4559,   22.4304,    1.8792,    1.6542,
    34.200,   23.4683,   22.4632,    1.8438,    1.6460,
    34.300,   23.4793,   22.5043,    1.8118,    1.6389,
    34.400,   23.4898,   22.5497,    1.7815,    1.6323,
    34.500,   23.4984,   22.6059,    1.7556,    1.6269,
    34.600,   23.5047,   22.6776,    1.7361,    1.6236,
    34.700,   23.5092,   22.7578,    1.7202,    1.6212,
    34.800,   23.5072,   22.8690,    1.7154,    1.6220,
    34.900,   23.5093,   22.9602,    1.7037,    1.6206,
    35.000,   23.5139,   23.0382,    1.6872,    1.6177,
    35.100,   23.5216,   23.0988,    1.6648,    1.6125,
    35.200,   23.5267,   23.1710,    1.6464,    1.6085,
    35.300,   23.5307,   23.2495,    1.6307,    1.6052,
    35.400,   23.5322,   23.3430,    1.6210,    1.6039,
    35.500,   23.5306,   23.4553,    1.6185,    1.6051,
    35.600,   23.5308,   23.5583,    1.6137,    1.6052,
    35.700,   23.5312,   23.6623,    1.6101,    1.6053,
    35.800,   23.5298,   23.7771,    1.6105,    1.6070,
    35.900,   23.5285,   23.8913,    1.6108,    1.6086,
    36.000,   23.5265,   24.0085,    1.6127,    1.6105,
    36.100,   23.5253,   24.1197,    1.6120,    1.6115,
    36.200,   23.5248,   24.2259,    1.6091,    1.6117,
    36.300,   23.5246,   24.3297,    1.6054,    1.6116,
    36.400,   23.5256,   24.4258,    1.5983,    1.6103,
    36.500,   23.5265,   24.5226,    1.5913,    1.6092,
    36.600,   23.5265,   24.6245,    1.5865,    1.6087,
    36.700,   23.5259,   24.7306,    1.5834,    1.6089,
    36.800,   23.5258,   24.8339,    1.5794,    1.6087,
    36.900,   23.5267,   24.9316,    1.5733,    1.6076,
    37.000,   23.5285,   25.0224,    1.5645,    1.6055,
    37.100,   23.5320,   25.1014,    1.5511,    1.6015,
    37.200,   23.5384,   25.1617,    1.5310,    1.5946,
    37.300,   23.5440,   25.2266,    1.5120,    1.5883,
    37.400,   23.5333,   25.3958,    1.5284,    1.5983,
    37.500,   23.5335,   25.4948,    1.5210,    1.5973,
    37.600,   23.5442,   25.5266,    1.4916,    1.5856,
    37.700,   23.5418,   25.6422,    1.4904,    1.5872,
    37.800,   23.5411,   25.7468,    1.4860,    1.5870,
    37.900,   23.5451,   25.8224,    1.4726,    1.5823,
    38.000,   23.5523,   25.8800,    1.4536,    1.5748,
    38.100,   23.5588,   25.9426,    1.4362,    1.5683,
    38.200,   23.5649,   26.0083,    1.4194,    1.5622,
    38.300,   23.5708,   26.0770,    1.4037,    1.5568,
    38.400,   23.5777,   26.1404,    1.3864,    1.5507,
    38.500,   23.5870,   26.1886,    1.3636,    1.5421,
    38.600,   23.5995,   26.2165,    1.3335,    1.5302,
    38.700,   23.6034,   26.2950,    1.3181,    1.5260,
    38.800,   23.6004,   26.4160,    1.3144,    1.5284,
    38.900,   23.5927,   26.5663,    1.3189,    1.5353,
    39.000,   23.5835,   26.7249,    1.3250,    1.5434,
    39.100,   23.5748,   26.8813,    1.3302,    1.5512,
    39.200,   23.5681,   27.0256,    1.3322,    1.5570,
    39.300,   23.6735,   26.4917,    1.1635,    1.4609,
    39.400,   23.6921,   26.4854,    1.1328,    1.4455,
    39.500,   23.7079,   26.4976,    1.1086,    1.4333,
    39.600,   23.7196,   26.5398,    1.0937,    1.4260,
    39.700,   23.7111,   26.6925,    1.1064,    1.4351,
    39.800,   23.7068,   26.8199,    1.1122,    1.4399,
    39.900,   23.7123,   26.8928,    1.1033,    1.4364,
    40.000,   23.7206,   26.9487,    1.0900,    1.4303,
    40.100,   23.7302,   26.9942,    1.0733,    1.4223,
    40.200,   23.7102,   27.2296,    1.0975,    1.4411,
    40.300,   23.7161,   27.2906,    1.0829,    1.4348,
    40.400,   23.7187,   27.3687,    1.0717,    1.4308,
    40.500,   23.7184,   27.4662,    1.0650,    1.4299,
    40.600,   23.7299,   27.4759,    1.0403,    1.4168,
    40.700,   23.7012,   27.7739,    1.0757,    1.4439,
    40.800,   23.6943,   27.9169,    1.0784,    1.4493,
    40.900,   23.6905,   28.0408,    1.0766,    1.4517,
    41.000,   23.6891,   28.1511,    1.0714,    1.4521,
    41.100,   23.6895,   28.2456,    1.0637,    1.4507,
    41.200,   23.7046,   28.2182,    1.0327,    1.4333,
    41.300,   23.7191,   28.1882,    1.0015,    1.4156,
    41.400,   23.7220,   28.2496,    0.9884,    1.4101,
    41.500,   23.7132,   28.4036,    0.9917,    1.4164,
    41.600,   23.7506,   28.1958,    0.9318,    1.3759,
    41.700,   23.6572,   29.0043,    1.0481,    1.4659,
    41.800,   23.6662,   29.0210,    1.0270,    1.4539,
    41.900,   23.6891,   28.9417,    0.9904,    1.4300,
    42.000,   23.7134,   28.8598,    0.9534,    1.4060,
    42.100,   23.7446,   28.7268,    0.9106,    1.3761,
    42.200,   23.7728,   28.6167,    0.8720,    1.3492,
    42.300,   23.8239,   28.3317,    0.8070,    1.3012,
    42.400,   23.8677,   28.0993,    0.7518,    1.2605,
    42.500,   23.8829,   28.0818,    0.7313,    1.2466,
    42.600,   23.8865,   28.1532,    0.7243,    1.2437,
    42.700,   23.8692,   28.3845,    0.7390,    1.2590,
    42.800,   23.8825,   28.3896,    0.7198,    1.2477,
    42.900,   23.9849,   27.7452,    0.6137,    1.1630,
    43.000,   24.0238,   27.5678,    0.5763,    1.1331,
    43.100,   24.0273,   27.6360,    0.5730,    1.1312,
    43.200,   24.0559,   27.5431,    0.5482,    1.1113,
    43.300,   24.0763,   27.5132,    0.5327,    1.0988,
    43.400,   24.0912,   27.5182,    0.5218,    1.0900,
    43.500,   24.1015,   27.5512,    0.5147,    1.0843,
    43.600,   24.1071,   27.6138,    0.5117,    1.0818,
    43.700,   24.0993,   27.7551,    0.5171,    1.0866,
    43.800,   24.1592,   27.5491,    0.4829,    1.0559,
    43.900,   24.1770,   27.5624,    0.4740,    1.0483,
    44.000,   24.1642,   27.7265,    0.4816,    1.0562,
    44.100,   24.1753,   27.7742,    0.4755,    1.0516,
    44.200,   24.1636,   27.9281,    0.4808,    1.0574,
    44.300,   24.1765,   27.9676,    0.4740,    1.0523,
    44.400,   24.1892,   28.0075,    0.4677,    1.0475,
    44.500,   24.2002,   28.0538,    0.4624,    1.0436,
    44.600,   24.1889,   28.1981,    0.4675,    1.0486,
    44.700,   24.3087,   27.7763,    0.4154,    1.0022,
    44.800,   24.3106,   27.8715,    0.4170,    1.0042,
    44.900,   24.3137,   27.9577,    0.4184,    1.0055,
    45.000,   24.3181,   28.0370,    0.4184,    1.0054,
    45.100,   24.3177,   28.1437,    0.4201,    1.0072,
    45.200,   24.3220,   28.2210,    0.4191,    1.0064,
    45.300,   24.3271,   28.2923,    0.4175,    1.0049,
    45.400,   24.3319,   28.3647,    0.4163,    1.0038,
    45.500,   24.3358,   28.4432,    0.4154,    1.0032,
    45.600,   24.3582,   28.4142,    0.4066,    0.9946,
    45.700,   24.3493,   28.5867,    0.4182,    1.0040,
    45.800,   24.3468,   28.7188,    0.4241,    1.0089,
    45.900,   24.3464,   28.8370,    0.4285,    1.0125,
    46.000,   24.3465,   28.9520,    0.4324,    1.0159,
    46.100,   24.3509,   29.0388,    0.4346,    1.0165,
    46.200,   24.3555,   29.1208,    0.4359,    1.0162,
    46.300,   24.3528,   29.2371,    0.4394,    1.0186,
    46.400,   24.3519,   29.3495,    0.4429,    1.0212,
    46.500,   24.3544,   29.4475,    0.4440,    1.0221,
    46.600,   24.3572,   29.5615,    0.4465,    1.0244,
    46.700,   24.3512,   29.7041,    0.4519,    1.0294,
    46.800,   24.3467,   29.8381,    0.4574,    1.0337,
    46.900,   24.3467,   29.9456,    0.4591,    1.0353,
    47.000,   24.3421,   30.0769,    0.4623,    1.0389,
