Derived constituent file for segment 11

JDAY,     TSS,    TISS,
    78.200,    3.9633,    3.9633,
    78.300,    3.9297,    3.9297,
    78.400,    3.8574,    3.8574,
    78.500,    3.7989,    3.7989,
    78.600,    3.7605,    3.7604,
    78.700,    3.7284,    3.7284,
    78.800,    3.7305,    3.7304,
    78.900,    3.7038,    3.7038,
    79.000,    3.6740,    3.6740,
    79.100,    3.6477,    3.6477,
    79.200,    3.6006,    3.6006,
    79.300,    3.5743,    3.5743,
    79.400,    3.4881,    3.4880,
    79.500,    3.4281,    3.4281,
    79.600,    3.3617,    3.3617,
    79.700,    3.2949,    3.2949,
    79.800,    3.2706,    3.2705,
    79.900,    3.2873,    3.2873,
    80.000,    3.2709,    3.2709,
    80.100,    3.2540,    3.2540,
    80.200,    3.2393,    3.2393,
    80.300,    3.2497,    3.2497,
    80.400,    3.2272,    3.2271,
    80.500,    3.1867,    3.1866,
    80.600,    3.1439,    3.1439,
    80.700,    3.1235,    3.1234,
    80.800,    3.0611,    3.0611,
    80.900,    2.9972,    2.9972,
    81.000,    2.9690,    2.9689,
    81.100,    2.8938,    2.8937,
    81.200,    2.8757,    2.8756,
    81.300,    2.8048,    2.8047,
    81.400,    2.7707,    2.7706,
    81.500,    2.7016,    2.7015,
    81.600,    2.6526,    2.6526,
    81.700,    2.5599,    2.5599,
    81.800,    2.4928,    2.4927,
    81.900,    2.4291,    2.4291,
    82.000,    2.3452,    2.3451,
    82.100,    2.2819,    2.2819,
    82.200,    2.2513,    2.2513,
    82.300,    2.2285,    2.2285,
    82.400,    2.2134,    2.2134,
    82.500,    2.2133,    2.2133,
    82.600,    2.2071,    2.2071,
    82.700,    2.2077,    2.2077,
    82.800,    2.2024,    2.2024,
    82.900,    2.2060,    2.2060,
    83.000,    2.2064,    2.2063,
    83.100,    2.2065,    2.2065,
    83.200,    2.2070,    2.2070,
    83.300,    2.2085,    2.2085,
    83.400,    2.2129,    2.2129,
    83.500,    2.2327,    2.2327,
    83.600,    2.2497,    2.2497,
    83.700,    2.2597,    2.2597,
    83.800,    2.2833,    2.2833,
    83.900,    2.3059,    2.3059,
    84.000,    2.3218,    2.3218,
    84.100,    2.3318,    2.3318,
    84.200,    2.3359,    2.3359,
    84.300,    2.3354,    2.3354,
    84.400,    2.3351,    2.3351,
    84.500,    2.3404,    2.3404,
    84.600,    2.3497,    2.3497,
    84.700,    2.3673,    2.3673,
    84.800,    2.3820,    2.3820,
    84.900,    2.3944,    2.3944,
    85.000,    2.3816,    2.3816,
    85.100,    2.3814,    2.3814,
    85.200,    2.3752,    2.3752,
    85.300,    2.3908,    2.3908,
    85.400,    2.3742,    2.3742,
    85.500,    2.3566,    2.3566,
