$WITHDRAWAL AT SEG11                                         ELEV OF WITHDRAWAL CENTERLINE:428.     

JDAY,     TSS,    TISS,
    15.600,   16.6168,   16.6166,
    15.700,   16.3020,   16.3018,
    15.800,   15.9327,   15.9323,
    15.900,   15.9895,   15.9893,
    16.000,   15.9812,   15.9810,
    16.100,   15.8011,   15.8008,
    16.200,   15.6279,   15.6277,
    16.300,   15.4507,   15.4505,
    16.400,   15.2729,   15.2727,
    16.500,   15.0969,   15.0968,
    16.600,   14.9544,   14.9542,
    16.700,   14.8204,   14.8203,
    16.800,   14.6964,   14.6962,
    16.900,   14.5719,   14.5718,
    17.000,   14.4381,   14.4379,
    17.100,   14.3089,   14.3088,
    17.200,   14.1868,   14.1867,
    17.300,   14.0716,   14.0715,
    17.400,   13.9617,   13.9616,
    17.500,   13.8437,   13.8436,
    17.600,   13.7242,   13.7241,
    17.700,   13.6046,   13.6045,
    17.800,   13.4593,   13.4592,
    17.900,   13.4575,   13.4573,
    18.000,   13.3517,   13.3516,
    18.100,   13.2360,   13.2359,
    18.200,   13.1166,   13.1165,
    18.300,   12.9961,   12.9960,
    18.400,   12.8753,   12.8751,
    18.500,   12.7499,   12.7497,
    18.600,   12.6072,   12.6070,
    18.700,   12.4556,   12.4555,
    18.800,   12.2952,   12.2950,
    18.900,   12.2538,   12.2537,
    19.000,   12.1696,   12.1694,
    19.100,   12.0392,   12.0390,
    19.200,   11.8985,   11.8983,
    19.300,   11.7499,   11.7497,
    19.400,   11.6175,   11.6174,
    19.500,   11.5140,   11.5138,
    19.600,   11.4100,   11.4099,
    19.700,   11.2871,   11.2870,
    19.800,   11.1510,   11.1508,
    19.900,   10.9870,   10.9868,
    20.000,   10.8340,   10.8338,
    20.100,   10.6864,   10.6863,
    20.200,   10.5476,   10.5475,
    20.300,   10.4143,   10.4142,
    20.400,   10.2867,   10.2866,
    20.500,   10.1671,   10.1669,
    20.600,   10.0556,   10.0554,
    20.700,    9.9385,    9.9384,
    20.800,    9.8171,    9.8170,
    20.900,    9.6967,    9.6966,
    21.000,    9.5796,    9.5795,
    21.100,    9.4612,    9.4611,
    21.200,    9.3465,    9.3463,
    21.300,    9.2388,    9.2387,
    21.400,    9.1327,    9.1326,
    21.500,    9.0373,    9.0372,
    21.600,    8.9493,    8.9492,
    21.700,    8.8649,    8.8648,
    21.800,    8.7586,    8.7585,
    21.900,    8.6556,    8.6554,
    22.000,    8.5550,    8.5548,
    22.100,    8.4618,    8.4617,
    22.200,    8.3749,    8.3748,
    22.300,    8.2935,    8.2934,
    22.400,    8.2161,    8.2160,
    22.500,    8.1450,    8.1449,
    22.600,    8.0799,    8.0798,
    22.700,    8.0120,    8.0119,
    22.800,    7.9277,    7.9276,
    22.900,    7.8500,    7.8499,
    23.000,    7.7726,    7.7725,
    23.100,    7.6974,    7.6973,
    23.200,    7.6246,    7.6246,
    23.300,    7.5561,    7.5560,
    23.400,    7.4931,    7.4930,
    23.500,    7.4371,    7.4370,
    23.600,    7.3853,    7.3853,
    23.700,    7.3316,    7.3315,
    23.800,    7.2764,    7.2763,
    23.900,    7.2190,    7.2189,
    24.000,    7.1597,    7.1596,
    24.100,    7.1014,    7.1013,
    24.200,    7.0457,    7.0456,
    24.300,    6.9918,    6.9918,
    24.400,    6.9386,    6.9385,
    24.500,    6.8914,    6.8913,
    24.600,    6.8441,    6.8441,
    24.700,    6.7951,    6.7950,
    24.800,    6.7385,    6.7384,
    24.900,    6.6727,    6.6726,
    25.000,    6.6273,    6.6272,
    25.100,    6.5806,    6.5805,
    25.200,    6.5335,    6.5334,
    25.300,    6.4877,    6.4876,
    25.400,    6.4469,    6.4469,
    25.500,    6.4065,    6.4065,
    25.600,    6.3756,    6.3756,
    25.700,    6.3479,    6.3479,
    25.800,    6.3147,    6.3146,
    25.900,    6.2743,    6.2743,
    26.000,    6.2350,    6.2350,
    26.100,    6.2061,    6.2061,
    26.200,    6.1768,    6.1768,
    26.300,    6.1465,    6.1465,
    26.400,    6.1120,    6.1120,
    26.500,    6.0840,    6.0840,
    26.600,    6.0566,    6.0566,
    26.700,    6.0280,    6.0279,
    26.800,    5.9938,    5.9938,
    26.900,    5.9408,    5.9408,
    27.000,    5.9044,    5.9043,
    27.100,    5.8730,    5.8730,
    27.200,    5.8555,    5.8555,
    27.300,    5.8149,    5.8148,
    27.400,    5.7692,    5.7691,
    27.500,    5.7210,    5.7210,
    27.600,    5.6845,    5.6845,
    27.700,    5.6505,    5.6505,
    27.800,    5.6076,    5.6076,
    27.900,    5.5795,    5.5795,
    28.000,    5.5513,    5.5512,
    28.100,    5.5205,    5.5205,
    28.200,    5.4964,    5.4964,
    28.300,    5.4934,    5.4933,
    28.400,    5.4655,    5.4654,
    28.500,    5.4384,    5.4384,
    28.600,    5.4120,    5.4120,
    28.700,    5.3835,    5.3834,
    28.800,    5.3502,    5.3502,
    28.900,    5.3184,    5.3184,
    29.000,    5.3051,    5.3051,
    29.100,    5.2781,    5.2781,
    29.200,    5.2509,    5.2508,
    29.300,    5.2231,    5.2231,
    29.400,    5.1956,    5.1955,
    29.500,    5.1696,    5.1696,
    29.600,    5.1476,    5.1476,
    29.700,    5.1254,    5.1254,
    29.800,    5.0995,    5.0994,
    29.900,    5.0663,    5.0663,
    30.000,    5.0303,    5.0303,
    30.100,    4.9972,    4.9971,
    30.200,    4.9603,    4.9602,
    30.300,    4.9211,    4.9210,
    30.400,    4.8799,    4.8798,
    30.500,    4.8388,    4.8387,
    30.600,    4.8016,    4.8016,
    30.700,    4.7640,    4.7639,
    30.800,    4.7212,    4.7211,
    30.900,    4.6753,    4.6753,
    31.000,    4.6301,    4.6300,
    31.100,    4.5907,    4.5906,
    31.200,    4.5515,    4.5515,
    31.300,    4.5047,    4.5047,
    31.400,    4.4584,    4.4584,
    31.500,    4.4235,    4.4235,
    31.600,    4.3785,    4.3784,
    31.700,    4.3279,    4.3278,
    31.800,    4.2819,    4.2819,
    31.900,    4.2271,    4.2271,
    32.000,    4.1838,    4.1837,
    32.100,    4.1344,    4.1343,
    32.200,    4.0795,    4.0794,
    32.300,    4.0245,    4.0244,
    32.400,    3.9763,    3.9763,
    32.500,    3.9278,    3.9277,
    32.600,    3.8407,    3.8406,
    32.700,    3.7466,    3.7465,
    32.800,    3.6066,    3.6065,
    32.900,    3.3641,    3.3640,
    33.000,    3.0608,    3.0607,
    33.100,    2.9624,    2.9622,
    33.200,    2.8719,    2.8717,
    33.300,    2.7833,    2.7832,
    33.400,    2.7054,    2.7053,
    33.500,    2.6603,    2.6602,
    33.600,    2.6229,    2.6228,
    33.700,    2.5973,    2.5972,
    33.800,    2.5568,    2.5567,
    33.900,    2.5312,    2.5312,
    34.000,    2.5217,    2.5216,
    34.100,    2.5231,    2.5230,
    34.200,    2.5269,    2.5269,
    34.300,    2.5374,    2.5374,
    34.400,    2.5490,    2.5490,
    34.500,    2.5860,    2.5859,
    34.600,    2.6181,    2.6181,
    34.700,    2.6450,    2.6450,
    34.800,    2.6438,    2.6438,
    34.900,    2.6388,    2.6388,
    35.000,    2.6359,    2.6359,
    35.100,    2.6233,    2.6233,
    35.200,    2.6030,    2.6030,
    35.300,    2.5803,    2.5802,
    35.400,    2.5662,    2.5662,
    35.500,    2.5638,    2.5638,
    35.600,    2.5857,    2.5857,
    35.700,    2.5995,    2.5995,
    35.800,    2.5791,    2.5791,
    35.900,    2.5675,    2.5675,
    36.000,    2.5587,    2.5587,
    36.100,    2.5483,    2.5483,
    36.200,    2.5274,    2.5274,
    36.300,    2.5031,    2.5031,
    36.400,    2.4779,    2.4778,
    36.500,    2.4507,    2.4507,
    36.600,    2.4356,    2.4356,
    36.700,    2.4088,    2.4088,
    36.800,    2.3687,    2.3687,
    36.900,    2.3255,    2.3255,
    37.000,    2.2840,    2.2840,
    37.100,    2.2436,    2.2435,
    37.200,    2.2006,    2.2006,
    37.300,    2.1582,    2.1582,
    37.400,    1.9913,    1.9912,
    37.500,    1.9666,    1.9665,
    37.600,    1.9616,    1.9616,
    37.700,    1.9505,    1.9504,
    37.800,    1.9387,    1.9386,
    37.900,    1.9266,    1.9266,
    38.000,    1.9175,    1.9175,
    38.100,    1.9180,    1.9180,
    38.200,    1.9105,    1.9105,
    38.300,    1.9036,    1.9036,
    38.400,    1.9027,    1.9027,
    38.500,    1.9012,    1.9012,
    38.600,    1.8967,    1.8967,
    38.700,    1.8960,    1.8960,
    38.800,    1.8932,    1.8932,
    38.900,    1.8950,    1.8950,
    39.000,    1.8964,    1.8964,
    39.100,    1.8971,    1.8971,
    39.200,    1.8960,    1.8960,
    39.300,    1.8966,    1.8966,
    39.400,    1.8971,    1.8971,
    39.500,    1.8988,    1.8988,
    39.600,    1.9051,    1.9051,
    39.700,    1.9034,    1.9034,
    39.800,    1.8968,    1.8968,
    39.900,    1.8924,    1.8924,
    40.000,    1.8889,    1.8889,
    40.100,    1.8821,    1.8821,
    40.200,    1.8752,    1.8752,
    40.300,    1.8795,    1.8795,
    40.400,    1.8755,    1.8755,
    40.500,    1.8745,    1.8745,
    40.600,    1.8823,    1.8822,
    40.700,    1.8735,    1.8735,
    40.800,    1.8409,    1.8409,
    40.900,    1.8202,    1.8202,
    41.000,    1.8108,    1.8108,
    41.100,    1.7970,    1.7970,
    41.200,    1.7805,    1.7805,
    41.300,    1.7659,    1.7659,
    41.400,    1.7537,    1.7537,
    41.500,    1.7467,    1.7467,
    41.600,    1.7405,    1.7405,
    41.700,    1.7037,    1.7037,
    41.800,    1.6987,    1.6986,
    41.900,    1.6939,    1.6939,
    42.000,    1.6868,    1.6868,
    42.100,    1.6782,    1.6782,
    42.200,    1.6687,    1.6687,
    42.300,    1.6564,    1.6564,
    42.400,    1.6418,    1.6418,
    42.500,    1.6280,    1.6280,
    42.600,    1.6163,    1.6163,
    42.700,    1.5987,    1.5987,
    42.800,    1.5760,    1.5760,
    42.900,    1.5644,    1.5644,
    43.000,    1.5539,    1.5539,
    43.100,    1.5418,    1.5417,
    43.200,    1.5293,    1.5293,
    43.300,    1.5174,    1.5174,
    43.400,    1.5040,    1.5040,
    43.500,    1.4914,    1.4914,
    43.600,    1.4830,    1.4830,
    43.700,    1.4795,    1.4794,
    43.800,    1.4622,    1.4622,
    43.900,    1.4546,    1.4546,
    44.000,    1.4480,    1.4480,
    44.100,    1.4392,    1.4392,
    44.200,    1.4287,    1.4287,
    44.300,    1.4195,    1.4195,
    44.400,    1.4106,    1.4106,
    44.500,    1.4028,    1.4028,
    44.600,    1.3922,    1.3922,
    44.700,    1.3643,    1.3643,
    44.800,    1.3631,    1.3631,
    44.900,    1.3637,    1.3637,
    45.000,    1.3634,    1.3634,
    45.100,    1.3620,    1.3620,
    45.200,    1.3603,    1.3603,
    45.300,    1.3586,    1.3585,
    45.400,    1.3565,    1.3565,
    45.500,    1.3544,    1.3544,
    45.600,    1.3492,    1.3492,
    45.700,    1.3681,    1.3681,
    45.800,    1.3722,    1.3722,
    45.900,    1.3765,    1.3765,
    46.000,    1.3980,    1.3980,
    46.100,    1.3959,    1.3959,
    46.200,    1.3842,    1.3842,
    46.300,    1.3859,    1.3859,
    46.400,    1.3929,    1.3929,
    46.500,    1.3981,    1.3981,
    46.600,    1.4116,    1.4116,
    46.700,    1.4298,    1.4298,
    46.800,    1.4360,    1.4360,
    46.900,    1.4266,    1.4266,
    47.000,    1.4312,    1.4311,
    47.100,    1.4336,    1.4336,
    47.200,    1.4093,    1.4092,
    47.300,    1.4060,    1.4060,
    47.400,    1.3769,    1.3769,
    47.500,    1.3756,    1.3756,
    47.600,    1.3719,    1.3719,
    47.700,    1.3725,    1.3725,
    47.800,    1.3848,    1.3848,
    47.900,    1.3998,    1.3998,
    48.000,    1.4023,    1.4023,
    48.100,    1.3893,    1.3893,
    48.200,    1.3891,    1.3891,
    48.300,    1.3877,    1.3877,
    48.400,    1.3872,    1.3872,
    48.500,    1.3881,    1.3881,
    48.600,    1.3960,    1.3960,
    48.700,    1.3811,    1.3811,
    48.800,    1.3876,    1.3876,
    48.900,    1.3917,    1.3917,
    49.000,    1.3936,    1.3936,
    49.100,    1.3946,    1.3946,
    49.200,    1.4105,    1.4105,
    49.300,    1.4353,    1.4353,
    49.400,    1.3969,    1.3969,
    49.500,    1.3934,    1.3934,
    49.600,    1.3819,    1.3819,
    49.700,    1.3839,    1.3838,
    49.800,    1.3864,    1.3864,
    49.900,    1.3873,    1.3873,
    50.000,    1.3907,    1.3907,
    50.100,    1.3913,    1.3913,
    50.200,    1.3967,    1.3967,
    50.300,    1.4023,    1.4023,
    50.400,    1.4058,    1.4058,
    50.500,    1.4043,    1.4043,
    50.600,    1.4016,    1.4016,
    50.700,    1.4031,    1.4031,
    50.800,    1.4022,    1.4022,
    50.900,    1.3996,    1.3996,
    51.000,    1.3964,    1.3964,
    51.100,    1.3926,    1.3926,
    51.200,    1.3890,    1.3890,
    51.300,    1.3853,    1.3853,
    51.400,    1.3834,    1.3834,
    51.500,    1.3788,    1.3788,
    51.600,    1.3735,    1.3735,
    51.700,    1.3705,    1.3705,
    51.800,    1.3661,    1.3661,
    51.900,    1.3612,    1.3612,
    52.000,    1.3554,    1.3554,
    52.100,    1.3492,    1.3492,
    52.200,    1.3424,    1.3424,
    52.300,    1.3360,    1.3360,
    52.400,    1.3300,    1.3300,
    52.500,    1.3263,    1.3263,
    52.600,    1.3222,    1.3222,
    52.700,    1.3157,    1.3157,
    52.800,    1.3090,    1.3090,
    52.900,    1.3053,    1.3053,
    53.000,    1.3047,    1.3047,
    53.100,    1.3037,    1.3037,
    53.200,    1.3026,    1.3026,
    53.300,    1.3002,    1.3002,
    53.400,    1.2965,    1.2965,
    53.500,    1.2962,    1.2962,
    53.600,    1.2988,    1.2988,
    53.700,    1.3013,    1.3013,
    53.800,    1.3025,    1.3025,
    53.900,    1.3040,    1.3040,
    54.000,    1.3094,    1.3094,
    54.100,    1.3124,    1.3124,
    54.200,    1.3156,    1.3156,
    54.300,    1.3175,    1.3175,
    54.400,    1.3183,    1.3183,
    54.500,    1.3175,    1.3175,
    54.600,    1.3246,    1.3246,
    54.700,    1.3349,    1.3349,
    54.800,    1.3575,    1.3576,
    54.900,    1.3869,    1.3870,
    55.000,    1.4221,    1.4221,
    55.100,    1.4658,    1.4658,
    55.200,    1.5153,    1.5153,
    55.300,    1.5746,    1.5746,
    55.400,    1.6353,    1.6354,
    55.500,    1.6898,    1.6898,
    55.600,    1.7469,    1.7470,
    55.700,    1.8166,    1.8166,
    55.800,    1.9087,    1.9088,
    55.900,    2.0122,    2.0123,
    56.000,    2.1625,    2.1626,
    56.100,    2.2756,    2.2757,
    56.200,    2.3276,    2.3277,
    56.300,    2.3524,    2.3525,
    56.400,    2.4320,    2.4321,
    56.500,    2.5675,    2.5676,
    56.600,    2.5204,    2.5204,
    56.700,    2.5228,    2.5228,
    56.800,    2.6047,    2.6047,
    56.900,    2.6850,    2.6850,
    57.000,    2.7151,    2.7150,
    57.100,    2.7294,    2.7293,
    57.200,    2.7234,    2.7234,
    57.300,    2.7082,    2.7081,
    57.400,    2.6577,    2.6577,
    57.500,    2.4509,    2.4508,
    57.600,    2.2986,    2.2985,
    57.700,    2.2886,    2.2885,
    57.800,    2.2059,    2.2058,
    57.900,    2.1429,    2.1428,
    58.000,    2.1010,    2.1009,
    58.100,    2.0684,    2.0683,
    58.200,    2.0449,    2.0448,
    58.300,    2.0018,    2.0017,
    58.400,    1.9195,    1.9194,
    58.500,    1.7557,    1.7557,
    58.600,    1.6928,    1.6927,
    58.700,    1.6607,    1.6606,
    58.800,    1.6343,    1.6343,
    58.900,    1.6185,    1.6185,
    59.000,    1.6116,    1.6116,
    59.100,    1.6058,    1.6058,
    59.200,    1.5962,    1.5962,
    59.300,    1.5842,    1.5841,
    59.400,    1.5786,    1.5786,
    59.500,    1.5436,    1.5436,
    59.600,    1.5461,    1.5461,
    59.700,    1.5441,    1.5441,
    59.800,    1.5486,    1.5486,
    59.900,    1.5466,    1.5466,
    60.000,    1.5451,    1.5450,
    60.100,    1.5442,    1.5442,
    60.200,    1.5395,    1.5394,
    60.300,    1.5249,    1.5249,
    60.400,    1.5114,    1.5114,
    60.500,    1.5120,    1.5120,
    60.600,    1.5198,    1.5198,
    60.700,    1.5237,    1.5237,
    60.800,    1.5276,    1.5276,
    60.900,    1.5298,    1.5298,
    61.000,    1.5320,    1.5320,
    61.100,    1.5312,    1.5312,
    61.200,    1.5226,    1.5226,
    61.300,    1.5081,    1.5081,
    61.400,    1.4971,    1.4971,
    61.500,    1.5021,    1.5021,
    61.600,    1.5044,    1.5044,
    61.700,    1.5092,    1.5092,
    61.800,    1.5091,    1.5091,
    61.900,    1.5069,    1.5069,
    62.000,    1.5052,    1.5052,
    62.100,    1.5041,    1.5041,
    62.200,    1.4968,    1.4968,
    62.300,    1.4860,    1.4860,
    62.400,    1.4770,    1.4770,
    62.500,    1.4808,    1.4808,
    62.600,    1.4821,    1.4821,
    62.700,    1.4865,    1.4865,
    62.800,    1.4892,    1.4892,
    62.900,    1.4904,    1.4904,
    63.000,    1.4894,    1.4894,
    63.100,    1.4873,    1.4873,
    63.200,    1.4885,    1.4885,
    63.300,    1.4887,    1.4887,
    63.400,    1.4845,    1.4845,
    63.500,    1.4790,    1.4790,
    63.600,    1.4719,    1.4719,
    63.700,    1.4714,    1.4714,
    63.800,    1.4900,    1.4900,
    63.900,    1.4977,    1.4977,
    64.000,    1.5088,    1.5089,
    64.100,    1.5193,    1.5193,
    64.200,    1.5220,    1.5220,
    64.300,    1.5371,    1.5372,
    64.400,    1.5522,    1.5522,
    64.500,    1.5662,    1.5662,
    64.600,    1.5806,    1.5806,
    64.700,    1.5977,    1.5977,
    64.800,    1.6150,    1.6150,
    64.900,    1.6345,    1.6345,
    65.000,    1.6534,    1.6534,
    65.100,    1.6707,    1.6707,
    65.200,    1.6853,    1.6853,
    65.300,    1.7019,    1.7019,
    65.400,    1.7264,    1.7264,
    65.500,    1.7313,    1.7313,
    65.600,    1.7500,    1.7500,
    65.700,    1.7667,    1.7667,
    65.800,    1.7981,    1.7981,
    65.900,    1.8295,    1.8295,
    66.000,    1.8699,    1.8699,
    66.100,    1.9085,    1.9085,
    66.200,    1.9315,    1.9315,
    66.300,    1.9527,    1.9527,
    66.400,    1.9494,    1.9494,
    66.500,    1.9236,    1.9236,
    66.600,    1.9066,    1.9067,
    66.700,    1.9139,    1.9139,
    66.800,    1.9378,    1.9378,
    66.900,    1.9826,    1.9826,
    67.000,    2.0066,    2.0066,
    67.100,    2.0191,    2.0191,
    67.200,    2.0064,    2.0064,
    67.300,    1.9924,    1.9924,
    67.400,    1.9665,    1.9665,
    67.500,    1.9055,    1.9055,
    67.600,    1.9003,    1.9004,
    67.700,    1.9194,    1.9194,
    67.800,    1.9205,    1.9205,
    67.900,    1.9258,    1.9258,
    68.000,    1.9357,    1.9356,
    68.100,    1.9309,    1.9309,
    68.200,    1.9273,    1.9272,
    68.300,    1.9177,    1.9177,
    68.400,    1.9043,    1.9043,
    68.500,    1.8530,    1.8530,
    68.600,    1.8467,    1.8467,
    68.700,    1.8478,    1.8478,
    68.800,    1.8513,    1.8513,
    68.900,    1.8558,    1.8558,
    69.000,    1.8556,    1.8556,
    69.100,    1.8518,    1.8518,
    69.200,    1.8463,    1.8463,
    69.300,    1.8324,    1.8324,
    69.400,    1.8071,    1.8071,
    69.500,    1.7800,    1.7800,
    69.600,    1.7808,    1.7808,
    69.700,    1.7790,    1.7790,
    69.800,    1.7799,    1.7799,
    69.900,    1.7816,    1.7816,
    70.000,    1.7823,    1.7823,
    70.100,    1.7791,    1.7791,
    70.200,    1.7746,    1.7746,
    70.300,    1.7707,    1.7707,
    70.400,    1.7497,    1.7497,
    70.500,    1.7556,    1.7556,
    70.600,    1.7499,    1.7499,
    70.700,    1.7455,    1.7455,
    70.800,    1.7411,    1.7411,
    70.900,    1.7372,    1.7372,
    71.000,    1.7332,    1.7332,
    71.100,    1.7333,    1.7333,
    71.200,    1.7373,    1.7373,
    71.300,    1.7472,    1.7473,
    71.400,    1.7793,    1.7793,
    71.500,    1.8257,    1.8258,
    71.600,    1.8894,    1.8895,
    71.700,    1.9527,    1.9527,
    71.800,    2.0167,    2.0168,
    71.900,    2.0793,    2.0794,
    72.000,    2.1492,    2.1493,
    72.100,    2.3140,    2.3141,
    72.200,    2.3987,    2.3988,
    72.300,    2.4713,    2.4714,
    72.400,    2.4359,    2.4360,
    72.500,    2.3438,    2.3439,
    72.600,    2.5029,    2.5030,
    72.700,    2.6232,    2.6232,
    72.800,    2.6850,    2.6851,
    72.900,    2.7593,    2.7594,
    73.000,    2.8609,    2.8610,
    73.100,    3.0038,    3.0039,
    73.200,    3.1590,    3.1591,
    73.300,    3.2800,    3.2802,
    73.400,    3.3292,    3.3293,
    73.500,    3.3229,    3.3230,
    73.600,    3.3194,    3.3195,
    73.700,    3.3552,    3.3553,
    73.800,    3.4951,    3.4951,
    73.900,    3.5591,    3.5592,
    74.000,    3.5885,    3.5886,
    74.100,    3.6317,    3.6318,
    74.200,    3.6900,    3.6900,
    74.300,    3.7640,    3.7641,
    74.400,    3.7978,    3.7978,
    74.500,    3.7838,    3.7838,
    74.600,    3.8188,    3.8189,
    74.700,    3.7156,    3.7156,
    74.800,    3.7579,    3.7579,
    74.900,    3.7338,    3.7338,
    75.000,    3.7212,    3.7212,
    75.100,    3.8465,    3.8465,
    75.200,    3.8828,    3.8828,
    75.300,    3.8567,    3.8567,
    75.400,    3.7610,    3.7610,
    75.500,    3.3753,    3.3753,
    75.600,    3.4368,    3.4368,
    75.700,    3.4238,    3.4238,
    75.800,    3.4590,    3.4590,
    75.900,    3.5219,    3.5219,
    76.000,    3.5892,    3.5891,
    76.100,    3.6101,    3.6100,
    76.200,    3.6103,    3.6103,
    76.300,    3.5866,    3.5866,
    76.400,    3.4623,    3.4623,
    76.500,    3.4343,    3.4343,
    76.600,    3.4504,    3.4504,
    76.700,    3.4731,    3.4731,
    76.800,    3.5326,    3.5327,
    76.900,    3.5493,    3.5493,
    77.000,    3.5722,    3.5723,
    77.100,    3.5745,    3.5745,
    77.200,    3.5709,    3.5709,
    77.300,    3.5745,    3.5745,
    77.400,    3.5037,    3.5037,
    77.500,    3.4834,    3.4834,
    77.600,    3.4876,    3.4876,
    77.700,    3.4880,    3.4880,
    77.800,    3.4999,    3.4999,
    77.900,    3.4969,    3.4969,
