JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
    81.703,  1096.638,   463.196,     4.961,     0.000,    39.405,   194.249,     0.372,    75.796,   922.420,     1.000,     4.433,   131.226,   183.254,   276.098,   329.604,    14.130,   -15.609,    25.356,    34.115,     0.452,     0.748,     1.207,     1.207, 0.000E+00, 0.000E+00,
    81.805,  1145.782,   463.209,     4.894,    -0.014,    39.452,     0.000,     0.368,    75.809,   922.420,     1.000,     4.432,   -61.990,     0.000,   269.773,   329.376,    10.802,    -8.415,    25.360,    34.164,     0.425,     0.735,     1.165,     1.165, 0.000E+00, 0.000E+00,
    81.900,  1083.508,   463.222,     4.818,     0.009,    41.256,     0.000,     0.363,    75.822,   922.420,     1.000,     4.430,   -60.655,     0.000,   264.991,   328.965,     5.369,    -8.688,    25.361,    34.190,     0.400,     0.723,     1.125,     1.125, 0.000E+00, 0.000E+00,
    82.000,   647.888,   463.236,     4.767,     0.009,    42.803,     0.000,     0.360,    75.836,   922.420,     1.000,     4.427,   -69.463,     0.000,   257.547,   328.716,     4.674,    -6.380,    25.347,    34.426,     0.430,     0.742,     1.172,     1.172, 0.000E+00, 0.000E+00,
    82.100,   648.807,   463.249,     4.724,     0.020,    45.458,     0.000,     0.366,    75.849,   922.420,     1.000,     4.424,   -82.161,     0.000,   249.859,   328.508,     6.544,    -3.032,    25.343,    34.435,     0.416,     0.737,     1.153,     1.153, 0.000E+00, 0.000E+00,
    82.206,   799.690,   463.261,     4.659,     0.028,    40.900,     0.000,     0.365,    75.861,   922.420,     1.000,     4.420,   -91.641,     0.000,   245.970,   328.222,     7.113,     2.277,    25.337,    34.433,     0.409,     0.737,     1.145,     1.145, 0.000E+00, 0.000E+00,
    82.308,   768.208,   463.274,     4.608,     0.015,    40.943,    26.406,     0.370,    75.874,   922.420,     1.000,     4.416,   -78.729,    24.912,   241.390,   327.974,    10.334,     6.722,    25.327,    34.637,     0.447,     0.758,     1.204,     1.204, 0.000E+00, 0.000E+00,
    82.400,   656.716,   463.286,     4.657,     0.018,    42.512,   374.672,     0.368,    75.886,   922.420,     1.000,     4.418,   279.553,   353.464,   246.588,   328.157,     0.783,    -8.441,    25.331,    34.561,     0.427,     0.748,     1.176,     1.176, 0.000E+00, 0.000E+00,
    82.500,  1046.637,   463.298,     4.925,     0.004,    42.002,   543.129,     0.365,    75.898,   922.420,     1.000,     4.433,   489.793,   512.386,   273.967,   329.323,    -5.305,   -27.459,    25.336,    34.456,     0.391,     0.728,     1.123,     1.123, 0.000E+00, 0.000E+00,
    82.600,  1200.000,   463.312,     5.161,    -0.009,    46.884,   225.351,     0.358,    75.912,   922.420,     1.000,     4.447,   233.493,   212.595,   317.468,   330.565,     7.777,   -41.771,    25.343,    34.405,     0.364,     0.713,     1.078,     1.078, 0.000E+00, 0.000E+00,
    82.704,  1200.000,   463.322,     5.259,    -0.026,    39.332,    43.322,     0.355,    75.922,   922.420,     1.000,     4.455,    55.198,    40.870,   315.626,   331.058,     1.691,   -31.452,    25.349,    34.428,     0.340,     0.699,     1.043,     1.043, 0.000E+00, 0.000E+00,
    82.806,  1200.000,   463.336,     5.166,    -0.014,    39.514,     0.946,     0.353,    75.936,   922.420,     1.000,     4.453,   -47.869,     0.893,   275.057,   330.663,     0.462,    -7.306,    25.351,    34.516,     0.324,     0.689,     1.017,     1.017, 0.000E+00, 0.000E+00,
    82.900,   544.113,   463.351,     5.086,     0.006,    43.377,     0.000,     0.349,    75.951,   922.420,     1.000,     4.451,   -64.002,     0.000,   267.929,   330.240,     4.800,    -3.109,    25.356,    34.485,     0.306,     0.678,     0.985,     0.985, 0.000E+00, 0.000E+00,
    83.000,   638.519,   463.366,     5.009,     0.013,    41.226,     0.000,     0.347,    75.966,   922.420,     1.000,     4.450,   -63.317,     0.000,   266.959,   329.862,     5.491,    -5.076,    25.351,    34.668,     0.321,     0.690,     0.964,     0.964, 0.000E+00, 0.000E+00,
    83.100,   583.849,   463.384,     4.973,    -0.004,    44.540,     0.000,     0.349,    75.984,   922.420,     1.000,     4.448,   -70.789,     0.000,   263.253,   329.691,     7.638,    -3.287,    25.342,    34.652,     0.307,     0.682,     0.989,     0.989, 0.000E+00, 0.000E+00,
    83.204,   697.569,   463.401,     4.930,    -0.010,    41.440,     0.000,     0.347,    76.001,   922.420,     1.000,     4.446,   -79.954,     0.000,   257.963,   329.499,     9.122,    -0.704,    25.331,    34.659,     0.295,     0.676,     0.972,     0.972, 0.000E+00, 0.000E+00,
    83.306,   698.722,   463.418,     4.885,    -0.016,    41.484,    22.702,     0.347,    76.018,   922.420,     1.000,     4.443,   -54.678,    21.417,   258.899,   329.281,     8.133,    -2.419,    25.314,    34.709,     0.290,     0.676,     0.966,     0.966, 0.000E+00, 0.000E+00,
    83.400,   582.973,   463.435,     4.908,    -0.020,    43.570,   250.324,     0.347,    76.035,   922.420,     1.000,     4.444,   173.465,   236.155,   259.628,   329.361,     2.265,    -9.308,    25.293,    34.693,     0.283,     0.674,     0.957,     0.957, 0.000E+00, 0.000E+00,
    83.500,  1136.049,   463.452,     5.039,    -0.026,    43.138,   379.164,     0.345,    76.052,   928.860,     1.000,     4.452,   298.067,   357.702,   267.498,   329.939,     8.095,   -10.902,    25.274,    34.695,     0.276,     0.672,     0.947,     0.947, 0.000E+00, 0.000E+00,
