$WITHDRAWAL AT SEG11                                         ELEV OF WITHDRAWAL CENTERLINE:428.     

JDAY,     TSS,    TISS,
    77.306,    3.5109,    3.5092,
    77.400,    3.4496,    3.4481,
    77.500,    3.3898,    3.3883,
    77.600,    3.3926,    3.3907,
    77.704,    3.3914,    3.3898,
    77.806,    3.4114,    3.4095,
    77.900,    3.4149,    3.4124,
    78.000,    3.4061,    3.4010,
    78.100,    3.4058,    3.4010,
    78.204,    3.3679,    3.3669,
    78.306,    3.3507,    3.3485,
    78.400,    3.2435,    3.2408,
    78.500,    3.1205,    3.1184,
    78.600,    3.0715,    3.0695,
    78.704,    3.0452,    3.0441,
    78.806,    3.0919,    3.0909,
    78.900,    3.0792,    3.0773,
    79.000,    3.0689,    3.0668,
    79.100,    3.0781,    3.0756,
    79.205,    3.0950,    3.0920,
    79.307,    3.0895,    3.0858,
    79.400,    2.9692,    2.9664,
    79.500,    2.9637,    2.9608,
    79.600,    2.9083,    2.9027,
    79.704,    2.8780,    2.8779,
    79.803,    2.8595,    2.8599,
    79.900,    2.9105,    2.9119,
    80.000,    2.8965,    2.8950,
    80.100,    2.8775,    2.8760,
    80.204,    2.8578,    2.8543,
    80.306,    2.8305,    2.8264,
    80.400,    2.7948,    2.7907,
    80.500,    2.7450,    2.7404,
    80.600,    2.6876,    2.6799,
    80.704,    2.6306,    2.6296,
    80.806,    2.5845,    2.5836,
    80.900,    2.5456,    2.5419,
    81.000,    2.5521,    2.5479,
    81.100,    2.4976,    2.4927,
    81.206,    2.4455,    2.4403,
    81.302,    2.4071,    2.4049,
    81.400,    2.3743,    2.3688,
    81.500,    2.3310,    2.3257,
    81.600,    2.2717,    2.2662,
    81.703,    2.2200,    2.2186,
    81.805,    2.1745,    2.1733,
    81.900,    2.1313,    2.1295,
    82.000,    2.0897,    2.0870,
    82.100,    2.0461,    2.0438,
    82.206,    2.0071,    2.0049,
    82.308,    1.9476,    1.9458,
    82.400,    1.9213,    1.9203,
    82.500,    1.9019,    1.9000,
    82.600,    1.8895,    1.8880,
    82.704,    1.8878,    1.8881,
    82.806,    1.8935,    1.8938,
    82.900,    1.8963,    1.8970,
    83.000,    1.8947,    1.8945,
    83.100,    1.8919,    1.8918,
    83.204,    1.8899,    1.8897,
    83.306,    1.8881,    1.8881,
    83.400,    1.8868,    1.8868,
    83.500,    1.8857,    1.8866,
    83.600,    1.9075,    1.9099,
    83.704,    1.9222,    1.9223,
    83.806,    1.9419,    1.9419,
    83.900,    1.9224,    1.9220,
    84.000,    1.9404,    1.9411,
    84.100,    1.9544,    1.9550,
    84.203,    1.9613,    1.9617,
    84.306,    1.9593,    1.9594,
    84.400,    1.9592,    1.9597,
    84.500,    1.9679,    1.9689,
    84.600,    1.9991,    2.0010,
    84.704,    2.0207,    2.0211,
    84.804,    2.0504,    2.0514,
    84.900,    2.0794,    2.0796,
    85.000,    2.1005,    2.1011,
    85.100,    2.1132,    2.1134,
    85.203,    2.1153,    2.1151,
    85.305,    2.0956,    2.0950,
    85.400,    2.0674,    2.0663,
    85.500,    2.1092,    2.1082,
    85.600,    2.0830,    2.0821,
    85.700,    2.0641,    2.0636,
    85.804,    2.0821,    2.0814,
    85.900,    2.0774,    2.0765,
    86.000,    2.0778,    2.0780,
    86.100,    2.0839,    2.0841,
    86.202,    2.0945,    2.0953,
    86.304,    2.1067,    2.1074,
    86.400,    2.1169,    2.1175,
    86.500,    2.1301,    2.1310,
    86.600,    2.1441,    2.1464,
    86.704,    2.1622,    2.1623,
    86.802,    2.1848,    2.1857,
    86.900,    2.2190,    2.2190,
    87.000,    2.2390,    2.2396,
    87.100,    2.2550,    2.2553,
    87.202,    2.2363,    2.2366,
    87.304,    2.2498,    2.2502,
    87.400,    2.2570,    2.2573,
    87.500,    2.2618,    2.2621,
    87.600,    2.2789,    2.2798,
    87.703,    2.2843,    2.2842,
    87.806,    2.2911,    2.2909,
    87.900,    2.3037,    2.3035,
    88.000,    2.2278,    2.2280,
    88.100,    2.2445,    2.2445,
    88.203,    2.2589,    2.2588,
    88.305,    2.2711,    2.2708,
    88.400,    2.2726,    2.2724,
    88.500,    2.2601,    2.2598,
    88.600,    2.2527,    2.2521,
    88.704,    2.2520,    2.2519,
    88.806,    2.2488,    2.2488,
    88.900,    2.2431,    2.2433,
    89.000,    2.2408,    2.2401,
    89.100,    2.2382,    2.2372,
    89.202,    2.2104,    2.2086,
    89.304,    2.1994,    2.1971,
    89.400,    2.1440,    2.1398,
    89.500,    2.1112,    2.1062,
    89.600,    2.0608,    2.0507,
    89.704,    2.0065,    2.0050,
    89.806,    1.9118,    1.9102,
    89.900,    1.6912,    1.6884,
    90.000,    1.6618,    1.6561,
    90.100,    1.5889,    1.5831,
    90.202,    1.4947,    1.4889,
    90.304,    1.3700,    1.3642,
    90.400,    1.2527,    1.2501,
    90.500,    1.1390,    1.1339,
    90.600,    1.0560,    1.0522,
    90.702,    1.0076,    1.0055,
    90.808,    0.9831,    0.9815,
    90.900,    0.9737,    0.9739,
    91.000,    0.9745,    0.9748,
    91.100,    1.0028,    1.0039,
    91.201,    1.0263,    1.0282,
    91.303,    1.0666,    1.0692,
    91.400,    1.1295,    1.1305,
    91.500,    1.2030,    1.2093,
    91.600,    1.2951,    1.3079,
    91.703,    1.3919,    1.3937,
    91.806,    1.4155,    1.4204,
    91.900,    1.4682,    1.4688,
    92.000,    1.5004,    1.5022,
    92.100,    1.5221,    1.5231,
    92.205,    1.5366,    1.5372,
    92.302,    1.5467,    1.5473,
    92.400,    1.5568,    1.5570,
    92.500,    1.5168,    1.5173,
    92.600,    1.5232,    1.5227,
    92.701,    1.5214,    1.5213,
    92.805,    1.5103,    1.5092,
    92.900,    1.5408,    1.5387,
    93.000,    1.5170,    1.5156,
    93.100,    1.4954,    1.4942,
    93.204,    1.4777,    1.4767,
    93.301,    1.4673,    1.4663,
    93.400,    1.4583,    1.4581,
    93.500,    1.4484,    1.4472,
    93.600,    1.4375,    1.4361,
    93.708,    1.4281,    1.4274,
    93.804,    1.4269,    1.4268,
    93.900,    1.4314,    1.4314,
    94.000,    1.4350,    1.4348,
    94.100,    1.4298,    1.4292,
    94.204,    1.4156,    1.4146,
    94.300,    1.3972,    1.3964,
    94.400,    1.3809,    1.3805,
    94.500,    1.3763,    1.3762,
    94.600,    1.3830,    1.3834,
    94.708,    1.3978,    1.3986,
    94.802,    1.4123,    1.4128,
    94.900,    1.3837,    1.3840,
    95.000,    1.3925,    1.3927,
    95.100,    1.3975,    1.3975,
    95.201,    1.3977,    1.3976,
    95.303,    1.3928,    1.3925,
    95.400,    1.3831,    1.3825,
    95.500,    1.3693,    1.3682,
    95.600,    1.3512,    1.3495,
    95.701,    1.3249,    1.3239,
    95.801,    1.2988,    1.2976,
    95.900,    1.2712,    1.2700,
    96.000,    1.2410,    1.2397,
    96.100,    1.2031,    1.2019,
    96.201,    1.1778,    1.1767,
    96.303,    1.1511,    1.1499,
    96.400,    1.1169,    1.1151,
    96.500,    1.0895,    1.0865,
    96.600,    1.0617,    1.0591,
    96.708,    1.0365,    1.0343,
    96.802,    1.0162,    1.0156,
    96.900,    1.0020,    1.0014,
    97.000,    0.9916,    0.9911,
    97.100,    0.9779,    0.9780,
    97.201,    0.9693,    0.9689,
    97.304,    0.9603,    0.9599,
    97.400,    0.9501,    0.9500,
    97.500,    0.9388,    0.9386,
    97.600,    0.9277,    0.9275,
    97.700,    0.9156,    0.9155,
    97.801,    0.9101,    0.9100,
    97.900,    0.9070,    0.9069,
    98.000,    0.9059,    0.9058,
    98.100,    0.9048,    0.9049,
    98.202,    0.9022,    0.9021,
    98.303,    0.8967,    0.8965,
    98.400,    0.8890,    0.8888,
    98.500,    0.8816,    0.8815,
    98.600,    0.8848,    0.8847,
    98.701,    0.8835,    0.8836,
    98.804,    0.8868,    0.8871,
    98.900,    0.8938,    0.8940,
    99.000,    0.9038,    0.9041,
    99.100,    0.9158,    0.9162,
    99.204,    0.9302,    0.9308,
    99.302,    0.9392,    0.9397,
    99.400,    0.9464,    0.9463,
    99.500,    0.9542,    0.9542,
    99.600,    0.9708,    0.9716,
    99.700,    0.9918,    0.9933,
    99.801,    1.0248,    1.0263,
    99.900,    1.0603,    1.0604,
   100.000,    1.0942,    1.0942,
   100.100,    1.1214,    1.1222,
   100.200,    1.1238,    1.1248,
   100.303,    1.1436,    1.1443,
   100.400,    1.1608,    1.1614,
   100.500,    1.1567,    1.1570,
   100.600,    1.1715,    1.1717,
   100.700,    1.1864,    1.1867,
   100.801,    1.1865,    1.1868,
   100.900,    1.2074,    1.2076,
   101.000,    1.2296,    1.2302,
   101.100,    1.2568,    1.2574,
   101.200,    1.2770,    1.2774,
   101.303,    1.3003,    1.3000,
   101.400,    1.2787,    1.2784,
   101.500,    1.2451,    1.2445,
   101.600,    1.2298,    1.2294,
   101.700,    1.2039,    1.2033,
   101.803,    1.1940,    1.1937,
   101.900,    1.2203,    1.2204,
   102.000,    1.2450,    1.2464,
   102.100,    1.2797,    1.2806,
   102.200,    1.3155,    1.3159,
   102.302,    1.3475,    1.3478,
   102.400,    1.3713,    1.3711,
   102.500,    1.3924,    1.3932,
   102.600,    1.3939,    1.3943,
   102.700,    1.4360,    1.4364,
   102.801,    1.4734,    1.4738,
   102.900,    1.4983,    1.4986,
   103.000,    1.5174,    1.5177,
   103.100,    1.5289,    1.5291,
   103.200,    1.5328,    1.5329,
   103.302,    1.5373,    1.5374,
   103.400,    1.5432,    1.5434,
   103.500,    1.5520,    1.5522,
   103.600,    1.5630,    1.5631,
   103.700,    1.5749,    1.5751,
   103.801,    1.5832,    1.5833,
   103.900,    1.5882,    1.5883,
   104.000,    1.5918,    1.5919,
   104.100,    1.6143,    1.6149,
   104.202,    1.7977,    1.8111,
   104.301,    3.4024,    3.4320,
   104.400,    6.1433,    6.1591,
   104.500,    7.3527,    7.3596,
   104.600,    8.1441,    8.1435,
   104.700,    8.6501,    8.6569,
   104.802,    9.1517,    9.1600,
   104.900,   10.1011,   10.1070,
   105.000,   11.6775,   11.6850,
   105.100,   12.2412,   12.2546,
   105.200,   13.6551,   13.6881,
   105.300,   15.0593,   15.0942,
   105.400,   16.5216,   16.5560,
   105.500,   15.6747,   15.7454,
   105.600,   18.3724,   18.3924,
   105.700,   20.1039,   20.1393,
   105.803,   21.5475,   21.5955,
   105.900,   22.4338,   22.4606,
   106.000,   23.7157,   23.7717,
   106.100,   24.9909,   25.0133,
   106.200,   26.0970,   26.1357,
   106.301,   27.0029,   27.0158,
   106.400,   27.5110,   27.5233,
   106.500,   27.5776,   27.5812,
   106.600,   28.3740,   28.3735,
   106.700,   28.0835,   28.0791,
   106.801,   27.6739,   27.6650,
   106.900,   28.1620,   28.1403,
   107.000,   27.3714,   27.3583,
   107.100,   26.4299,   26.4175,
   107.200,   26.5729,   26.5226,
   107.301,   25.4247,   25.3855,
   107.400,   24.4631,   24.4635,
   107.500,   27.8877,   27.8509,
   107.600,   27.2567,   27.2511,
   107.700,   27.1502,   27.1456,
   107.801,   27.4963,   27.4970,
   107.900,   27.9546,   27.9563,
   108.000,   28.3793,   28.3783,
   108.100,   29.7139,   29.7051,
   108.200,   29.5925,   29.5805,
   108.301,   29.4504,   29.4506,
   108.400,   29.5818,   29.5822,
   108.500,   30.0888,   30.1415,
   108.600,   30.9125,   30.9718,
   108.700,   31.6033,   31.6079,
   108.801,   31.6861,   31.6802,
   108.900,   31.0950,   31.0806,
   109.000,   29.6138,   29.5852,
   109.100,   28.7364,   28.7064,
   109.200,   25.1884,   25.1509,
   109.302,   23.0259,   22.9740,
   109.400,   21.0972,   21.1085,
   109.500,   19.2831,   19.2037,
   109.600,   18.1625,   18.1185,
   109.700,   17.3798,   17.3631,
   109.802,   16.8160,   16.8029,
   109.900,   16.4660,   16.4607,
   110.000,   16.5276,   16.5311,
   110.100,   16.9309,   16.9413,
   110.200,   17.6547,   17.6718,
   110.302,   18.5683,   18.6087,
   110.400,   19.6825,   19.6849,
   110.500,   20.6712,   20.7372,
   110.600,   21.5856,   21.6082,
   110.700,   22.1887,   22.1945,
   110.802,   22.6490,   22.6518,
   110.900,   21.8693,   21.8667,
   111.000,   21.8055,   21.7936,
   111.100,   21.3175,   21.3004,
   111.200,   20.4775,   20.4509,
   111.302,   19.5069,   19.4544,
   111.400,   18.5764,   18.5736,
   111.500,   18.0541,   18.0372,
   111.600,   17.9157,   17.9069,
   111.700,   17.9747,   17.9729,
   111.800,   18.0349,   18.0325,
   111.900,   17.9500,   17.9448,
   112.000,   17.6730,   17.6628,
   112.100,   17.2191,   17.2080,
   112.200,   16.7259,   16.7166,
   112.302,   16.4008,   16.3847,
   112.400,   16.2627,   16.2621,
   112.500,   16.2236,   16.2215,
   112.600,   16.2181,   16.2183,
   112.700,   16.1601,   16.1582,
   112.802,   16.1107,   16.1102,
   112.900,   16.1108,   16.1112,
   113.000,   16.1241,   16.1243,
   113.100,   16.1364,   16.1374,
   113.200,   16.1174,   16.1161,
   113.303,   15.9845,   15.9757,
   113.400,   15.7057,   15.7046,
   113.500,   15.3426,   15.3250,
   113.600,   14.9608,   14.9304,
   113.700,   14.5761,   14.5675,
   113.800,   14.2574,   14.2503,
   113.900,   14.2895,   14.2823,
   114.000,   13.9300,   13.9216,
   114.100,   13.4631,   13.4546,
   114.200,   12.9819,   12.9632,
   114.300,   12.6430,   12.6391,
   114.400,   12.5504,   12.5569,
   114.500,   12.6228,   12.6264,
   114.600,   12.7357,   12.7414,
   114.700,   12.8669,   12.8913,
   114.800,   13.1307,   13.1400,
   114.900,   13.5764,   13.5879,
   115.000,   14.1112,   14.1215,
   115.100,   14.5356,   14.5411,
   115.200,   14.7652,   14.7706,
   115.302,   14.8995,   14.9060,
   115.400,   15.0757,   15.0771,
   115.500,   15.3311,   15.3685,
   115.600,   15.6795,   15.6856,
   115.700,   15.8533,   15.8662,
   115.800,   15.8955,   15.8956,
   115.900,   15.8243,   15.8215,
   116.000,   15.6425,   15.6377,
   116.100,   15.3446,   15.3388,
   116.200,   15.6521,   15.6386,
   116.303,   15.1310,   15.1051,
   116.400,   14.5441,   14.5421,
   116.500,   14.0137,   13.9590,
   116.600,   13.4602,   13.4593,
   116.700,   13.0735,   13.0352,
   116.800,   12.6823,   12.6740,
   116.902,   12.3468,   12.3396,
   117.000,   12.6028,   12.5960,
   117.100,   11.6441,   11.6371,
   117.200,   11.2542,   11.2446,
   117.302,   11.4255,   11.4127,
   117.400,   11.3766,   11.3758,
   117.500,   11.1508,   11.1377,
   117.600,   11.0503,   11.0590,
   117.700,   11.0835,   11.0772,
   117.800,   11.1418,   11.1423,
   117.900,   11.1570,   11.1557,
   118.000,   11.0715,   11.0691,
   118.100,   10.2638,   10.2604,
   118.200,    9.9316,    9.9246,
   118.303,    9.5952,    9.5873,
   118.400,    9.3969,    9.3978,
   118.500,    9.4260,    9.4317,
   118.600,    9.6134,    9.6284,
   118.700,    9.8952,    9.9110,
   118.801,   10.2371,   10.2442,
   118.900,   10.5750,   10.5821,
   119.000,   10.8869,   10.8932,
   119.100,   11.1252,   11.1304,
   119.200,   11.2937,   11.2983,
   119.303,   11.4294,   11.4369,
   119.400,   11.6336,   11.6334,
   119.500,   11.9120,   11.9541,
   119.600,   12.2952,   12.3164,
   119.700,   12.6318,   12.6467,
   119.801,   12.4964,   12.5028,
   119.900,   12.6548,   12.6591,
   120.000,   12.7410,   12.7425,
   120.100,   12.7509,   12.7506,
   120.200,   12.7049,   12.7036,
   120.300,   12.6937,   12.6931,
   120.400,   12.6908,   12.6909,
   120.500,   12.6845,   12.6803,
   120.600,   12.6562,   12.6511,
   120.700,   12.5905,   12.5834,
   120.800,   12.4724,   12.4681,
   120.900,   12.2882,   12.2836,
   121.000,   12.0203,   12.0149,
   121.100,   12.0193,   12.0103,
   121.200,   11.6064,   11.5934,
   121.300,   11.1141,   11.1005,
   121.400,   10.5194,   10.5178,
   121.500,    9.8482,    9.7842,
   121.600,    9.3016,    9.2734,
   121.700,    8.4770,    8.4255,
   121.800,    7.5457,    7.5319,
   121.900,    6.6515,    6.6402,
   122.000,    5.4689,    5.4545,
   122.100,    4.8287,    4.8173,
   122.200,    4.4560,    4.4458,
   122.302,    4.0796,    4.0731,
   122.400,    3.8636,    3.8628,
   122.500,    3.8124,    3.8136,
   122.600,    3.9855,    3.9964,
   122.700,    4.3870,    4.4235,
   122.802,    5.0571,    5.0699,
   122.900,    6.0833,    6.0947,
   123.000,    6.9293,    6.9437,
   123.100,    7.7768,    7.7872,
   123.200,    8.7024,    8.7154,
   123.301,    9.3228,    9.3319,
   123.400,    9.7503,    9.7507,
   123.500,    9.6462,    9.6526,
   123.600,    9.7172,    9.7148,
   123.700,    9.6190,    9.6157,
   123.801,    9.3727,    9.3672,
   123.900,    9.3187,    9.3116,
   124.000,    8.7106,    8.7013,
   124.100,    7.9631,    7.9460,
   124.200,    6.9845,    6.9683,
   124.302,    6.1616,    6.1320,
   124.400,    5.6937,    5.6924,
   124.500,    5.3879,    5.3942,
   124.600,    5.5009,    5.5170,
   124.700,    5.9041,    5.9134,
   124.802,    6.3282,    6.3410,
   124.900,    7.3899,    7.4005,
   125.000,    7.7880,    7.8007,
   125.100,    8.3504,    8.3575,
   125.200,    8.7194,    8.7241,
   125.302,    8.9221,    8.9238,
   125.400,    8.9774,    8.9773,
   125.500,    8.9330,    8.9331,
   125.600,    8.8161,    8.8098,
   125.700,    8.6468,    8.6420,
   125.802,    8.3727,    8.3661,
   125.900,    8.0236,    8.0167,
   126.000,    7.5704,    7.5610,
   126.100,    6.9156,    6.9069,
   126.200,    6.2663,    6.2543,
   126.302,    5.5977,    5.5858,
   126.400,    5.1903,    5.1888,
   126.500,    4.4763,    4.4560,
   126.600,    4.0583,    4.0546,
   126.700,    3.8850,    3.8790,
   126.800,    3.6727,    3.6694,
   126.900,    3.5581,    3.5572,
   127.000,    3.5555,    3.5568,
   127.100,    3.5435,    3.5463,
   127.200,    3.7112,    3.7165,
   127.303,    4.0489,    4.0576,
   127.400,    4.2722,    4.2731,
   127.500,    4.5044,    4.5125,
   127.600,    4.5945,    4.6037,
   127.700,    5.0016,    5.0077,
   127.801,    5.2795,    5.2852,
   127.900,    5.5096,    5.5137,
   128.000,    5.4582,    5.4606,
   128.100,    5.6849,    5.6842,
   128.204,    5.5949,    5.5906,
   128.305,    5.4203,    5.4113,
   128.402,    5.1983,    5.1949,
   128.500,    4.9896,    4.9888,
   128.600,    4.7973,    4.7939,
   128.700,    4.6495,    4.6307,
   128.801,    4.5602,    4.5558,
   128.900,    4.3411,    4.3381,
   129.000,    4.2014,    4.2004,
   129.100,    4.2149,    4.2149,
   129.204,    4.2499,    4.2503,
   129.302,    4.2554,    4.2572,
   129.400,    4.3653,    4.3706,
   129.500,    4.3560,    4.3592,
   129.600,    4.5736,    4.5781,
   129.700,    4.7790,    4.7834,
   129.802,    4.9574,    4.9591,
   129.900,    5.0658,    5.0664,
   130.000,    5.0290,    5.0278,
   130.100,    4.9013,    4.8987,
   130.204,    4.6940,    4.6885,
   130.303,    4.4592,    4.4473,
   130.400,    4.2486,    4.2520,
   130.500,    4.0100,    4.0139,
   130.600,    3.8288,    3.8233,
   130.700,    3.5086,    3.4747,
   130.802,    3.1857,    3.1783,
   130.900,    3.0302,    3.0247,
   131.000,    2.8064,    2.8028,
   131.100,    2.6327,    2.6305,
   131.204,    2.5588,    2.5585,
   131.302,    2.6105,    2.6139,
   131.400,    2.8264,    2.8251,
   131.500,    3.1014,    3.1079,
   131.600,    3.2615,    3.2752,
   131.700,    3.5304,    3.5572,
   131.802,    3.8073,    3.8125,
   131.900,    4.0208,    4.0236,
   132.000,    4.0317,    4.0330,
   132.100,    4.1015,    4.1018,
   132.204,    4.1303,    4.1289,
   132.302,    4.1043,    4.1018,
   132.400,    4.0358,    4.0362,
   132.500,    3.9587,    3.9499,
   132.600,    3.8678,    3.8645,
   132.700,    3.5812,    3.5795,
   132.801,    3.5168,    3.5142,
   132.902,    3.4569,    3.4548,
   133.000,    3.3625,    3.3604,
   133.100,    3.1849,    3.1825,
   133.200,    3.1528,    3.1498,
   133.301,    3.0055,    3.0030,
   133.400,    2.8854,    2.8830,
   133.500,    2.7739,    2.7733,
   133.600,    2.6883,    2.6869,
   133.700,    2.6007,    2.5992,
   133.801,    2.5698,    2.5687,
   133.900,    2.5189,    2.5182,
   134.000,    2.4478,    2.4470,
   134.100,    2.4136,    2.4129,
   134.203,    2.3237,    2.3228,
   134.303,    2.2814,    2.2797,
   134.400,    2.2313,    2.2312,
   134.500,    2.2212,    2.2251,
   134.600,    2.3059,    2.3122,
   134.700,    2.4086,    2.4179,
   134.800,    2.5372,    2.5401,
   134.902,    2.6904,    2.6929,
   135.000,    2.8650,    2.8677,
   135.100,    2.8719,    2.8731,
   135.203,    2.9874,    2.9890,
   135.302,    3.0163,    3.0184,
   135.400,    3.1164,    3.1165,
   135.500,    3.1093,    3.1107,
   135.600,    3.1815,    3.1825,
   135.700,    3.1771,    3.1769,
   135.800,    3.1759,    3.1750,
   135.900,    3.0478,    3.0466,
   136.000,    3.0158,    3.0151,
   136.100,    2.9101,    2.9078,
   136.200,    2.7526,    2.7500,
   136.303,    2.7696,    2.7662,
   136.400,    2.6991,    2.6988,
   136.500,    2.6420,    2.6405,
   136.600,    2.6085,    2.6081,
   136.706,    2.5736,    2.5708,
   136.800,    2.4145,    2.4125,
   136.900,    2.3431,    2.3412,
   137.000,    2.2384,    2.2369,
   137.100,    2.1368,    2.1356,
   137.200,    2.0126,    2.0098,
   137.302,    1.8802,    1.8760,
   137.400,    1.7577,    1.7574,
   137.500,    1.6598,    1.6571,
   137.600,    1.5514,    1.5520,
   137.700,    1.4841,    1.4811,
   137.802,    1.4254,    1.4244,
   137.902,    1.4174,    1.4170,
   138.000,    1.4140,    1.4149,
   138.100,    1.4387,    1.4413,
   138.200,    1.5855,    1.5897,
   138.302,    1.8023,    1.8070,
   138.400,    2.0240,    2.0246,
   138.500,    2.2690,    2.2796,
   138.600,    2.5198,    2.5255,
   138.700,    2.6607,    2.6628,
   138.802,    2.6443,    2.6450,
   138.900,    2.6073,    2.6070,
   139.000,    2.5000,    2.4989,
   139.100,    2.4451,    2.4441,
   139.200,    2.4939,    2.4923,
   139.302,    2.4344,    2.4325,
   139.405,    2.3475,    2.3435,
   139.500,    2.2159,    2.2147,
   139.600,    2.1141,    2.1105,
   139.700,    2.1276,    2.1245,
   139.802,    2.1178,    2.1171,
   139.902,    2.0981,    2.0979,
   140.000,    2.0952,    2.0948,
   140.100,    2.0656,    2.0653,
   140.202,    2.0215,    2.0205,
   140.303,    1.9338,    1.9313,
   140.400,    1.8704,    1.8702,
   140.500,    1.8585,    1.8582,
   140.600,    1.8382,    1.8376,
   140.700,    1.8197,    1.8184,
   140.802,    1.8146,    1.8141,
   140.900,    1.7974,    1.7967,
   141.000,    1.7617,    1.7607,
   141.100,    1.7222,    1.7216,
   141.200,    1.6840,    1.6832,
   141.302,    1.6422,    1.6410,
   141.400,    1.6290,    1.6289,
   141.500,    1.6402,    1.6409,
   141.600,    1.6906,    1.6943,
   141.700,    1.7159,    1.7189,
   141.802,    1.7419,    1.7423,
   141.900,    1.7566,    1.7569,
   142.000,    1.7576,    1.7581,
   142.100,    1.7099,    1.7101,
   142.200,    1.7052,    1.7048,
   142.302,    1.7256,    1.7248,
   142.405,    1.6883,    1.6864,
   142.500,    1.6405,    1.6411,
   142.600,    1.6029,    1.5998,
   142.700,    1.5466,    1.5452,
   142.802,    1.4803,    1.4787,
   142.900,    1.4049,    1.4037,
   143.000,    1.3830,    1.3821,
   143.100,    1.3540,    1.3539,
   143.203,    1.3417,    1.3420,
   143.304,    1.3507,    1.3529,
   143.400,    1.4186,    1.4189,
   143.500,    1.4877,    1.4886,
   143.600,    1.5272,    1.5322,
   143.706,    1.6289,    1.6310,
   143.800,    1.7534,    1.7551,
   143.900,    1.8062,    1.8073,
   144.000,    1.7994,    1.7997,
   144.100,    1.8036,    1.8039,
   144.200,    1.7699,    1.7695,
   144.303,    1.7403,    1.7388,
   144.400,    1.7490,    1.7488,
   144.500,    1.7049,    1.7031,
   144.600,    1.6760,    1.6745,
   144.708,    1.6516,    1.6510,
   144.800,    1.6247,    1.6237,
   144.900,    1.5834,    1.5822,
   145.000,    1.5198,    1.5188,
   145.100,    1.4446,    1.4436,
   145.200,    1.3698,    1.3679,
   145.300,    1.3065,    1.3051,
   145.405,    1.2394,    1.2378,
   145.500,    1.2096,    1.2091,
   145.600,    1.1925,    1.1910,
   145.704,    1.1744,    1.1740,
   145.800,    1.1564,    1.1563,
   145.900,    1.1634,    1.1634,
   146.000,    1.1928,    1.1928,
   146.100,    1.1464,    1.1462,
   146.203,    1.1313,    1.1310,
   146.302,    1.1554,    1.1554,
   146.400,    1.1647,    1.1647,
   146.500,    1.1998,    1.2007,
   146.600,    1.2177,    1.2225,
   146.700,    1.2926,    1.2945,
   146.802,    1.3651,    1.3666,
   146.902,    1.4269,    1.4270,
   147.000,    1.4677,    1.4681,
   147.100,    1.4186,    1.4184,
   147.200,    1.4377,    1.4369,
   147.301,    1.3756,    1.3731,
   147.400,    1.3143,    1.3142,
   147.500,    1.2630,    1.2618,
   147.600,    1.2297,    1.2283,
   147.700,    1.2285,    1.2290,
   147.801,    1.2545,    1.2551,
   147.900,    1.2895,    1.2901,
   148.000,    1.3232,    1.3238,
   148.100,    1.3047,    1.3051,
   148.202,    1.3292,    1.3294,
   148.304,    1.3279,    1.3271,
   148.404,    1.3002,    1.2992,
   148.500,    1.2787,    1.2789,
   148.600,    1.2802,    1.2801,
   148.700,    1.2775,    1.2768,
   148.803,    1.2567,    1.2557,
   148.900,    1.2336,    1.2333,
   149.000,    1.2140,    1.2134,
   149.100,    1.1485,    1.1480,
   149.200,    1.1424,    1.1408,
   149.302,    1.0995,    1.0980,
   149.400,    1.0602,    1.0583,
   149.500,    1.0190,    1.0183,
   149.600,    0.9771,    0.9775,
   149.700,    0.9451,    0.9446,
   149.801,    0.9335,    0.9333,
   149.900,    0.9365,    0.9366,
   150.000,    0.9485,    0.9488,
   150.100,    0.9632,    0.9638,
   150.200,    0.9862,    0.9869,
   150.303,    1.0130,    1.0142,
   150.400,    1.0365,    1.0366,
   150.500,    1.0509,    1.0509,
   150.600,    1.0659,    1.0667,
   150.704,    1.0926,    1.0937,
   150.801,    1.1239,    1.1246,
   150.900,    1.1534,    1.1538,
   151.000,    1.1764,    1.1768,
   151.100,    1.1920,    1.1922,
   151.200,    1.1929,    1.1928,
   151.303,    1.1835,    1.1827,
   151.400,    1.1930,    1.1930,
   151.500,    1.1649,    1.1647,
   151.600,    1.1314,    1.1303,
   151.700,    1.1049,    1.1045,
   151.800,    1.0930,    1.0928,
   151.900,    1.0911,    1.0912,
   152.000,    1.1082,    1.1085,
   152.100,    1.1347,    1.1353,
   152.200,    1.1606,    1.1611,
   152.300,    1.1858,    1.1868,
   152.400,    1.2064,    1.2065,
   152.500,    1.2074,    1.2075,
   152.600,    1.1910,    1.1914,
   152.700,    1.1485,    1.1472,
   152.801,    1.0891,    1.0877,
   152.900,    1.0211,    1.0199,
   153.000,    0.9807,    0.9793,
   153.100,    0.9321,    0.9320,
   153.200,    0.9138,    0.9136,
   153.301,    0.9127,    0.9130,
   153.405,    0.9325,    0.9346,
   153.500,    0.9918,    0.9918,
   153.600,    1.0679,    1.0742,
   153.700,    1.1531,    1.1569,
   153.801,    1.2144,    1.2155,
   153.900,    1.2222,    1.2229,
   154.000,    1.2593,    1.2594,
   154.100,    1.2579,    1.2580,
   154.200,    1.2529,    1.2529,
   154.302,    1.2548,    1.2549,
   154.400,    1.2518,    1.2517,
   154.500,    1.2398,    1.2400,
   154.600,    1.2207,    1.2205,
