$Concentration file for segment 11

JDAY,     TDS,    Gen1,    ISS1,    ISS2,
    93.400,   25.3600,   49.5487,    0.8385,    0.9584,
    93.500,   25.3596,   49.6143,    0.8268,    0.9560,
    93.600,   25.3595,   49.6722,    0.8156,    0.9536,
    93.708,   25.3598,   49.7494,    0.8057,    0.9519,
    93.804,   25.3606,   49.8484,    0.8014,    0.9522,
    93.900,   25.3617,   49.9653,    0.8001,    0.9538,
    94.000,   25.3628,   50.0745,    0.7975,    0.9550,
    94.100,   25.3631,   50.1583,    0.7899,    0.9543,
    94.204,   25.3626,   50.2052,    0.7768,    0.9514,
    94.300,   25.3618,   50.2377,    0.7616,    0.9475,
    94.400,   25.3612,   50.2818,    0.7476,    0.9441,
    94.500,   25.3620,   50.3756,    0.7411,    0.9438,
    94.600,   25.3639,   50.5049,    0.7414,    0.9464,
    94.708,   25.3670,   50.6688,    0.7459,    0.9507,
    94.802,   25.3702,   50.8185,    0.7499,    0.9546,
    94.900,   25.3701,   50.8579,    0.7405,    0.9503,
    95.000,   25.3717,   50.9306,    0.7259,    0.9496,
    95.100,   25.3745,   51.0519,    0.7257,    0.9516,
    95.201,   25.3768,   51.1528,    0.7217,    0.9524,
    95.303,   25.3785,   51.2359,    0.7141,    0.9519,
    95.400,   25.3805,   51.3510,    0.7156,    0.9530,
    95.500,   25.3811,   51.3996,    0.7024,    0.9503,
    95.600,   25.3815,   51.4369,    0.6876,    0.9467,
    95.701,   25.3818,   51.4596,    0.6682,    0.9416,
    95.801,   25.3821,   51.4717,    0.6491,    0.9361,
    95.900,   25.3822,   51.4748,    0.6282,    0.9298,
    96.000,   25.3822,   51.4626,    0.6041,    0.9227,
    96.100,   25.3819,   51.4323,    0.5761,    0.9140,
    96.201,   25.3822,   51.4743,    0.5676,    0.9105,
    96.303,   25.3817,   51.4272,    0.5410,    0.9014,
    96.400,   25.3814,   51.3453,    0.5120,    0.8907,
    96.500,   25.3817,   51.2612,    0.4859,    0.8804,
    96.600,   25.3826,   51.1577,    0.4590,    0.8693,
    96.708,   25.3843,   51.1282,    0.4471,    0.8635,
    96.802,   25.3858,   51.0468,    0.4266,    0.8547,
    96.900,   25.3876,   50.9910,    0.4097,    0.8474,
    97.000,   25.3890,   50.9627,    0.3967,    0.8420,
    97.100,   25.3892,   50.9266,    0.3829,    0.8361,
    97.201,   25.3877,   50.8802,    0.3704,    0.8306,
    97.304,   25.3847,   50.8027,    0.3575,    0.8246,
    97.400,   25.3812,   50.7072,    0.3453,    0.8185,
    97.500,   25.3790,   50.6120,    0.3330,    0.8119,
    97.600,   25.3780,   50.6292,    0.3297,    0.8099,
    97.700,   25.3767,   50.5530,    0.3185,    0.8036,
    97.801,   25.3750,   50.5238,    0.3109,    0.7995,
    97.900,   25.3719,   50.5074,    0.3048,    0.7964,
    98.000,   25.3675,   50.5009,    0.3006,    0.7943,
    98.100,   25.3630,   50.5018,    0.2978,    0.7928,
    98.202,   25.3598,   50.5023,    0.2942,    0.7908,
    98.303,   25.3587,   50.4889,    0.2893,    0.7875,
    98.400,   25.3594,   50.4651,    0.2839,    0.7834,
    98.500,   25.3613,   50.4598,    0.2807,    0.7801,
    98.600,   25.3597,   50.5904,    0.2829,    0.7814,
    98.701,   25.3623,   50.7186,    0.2890,    0.7829,
    98.804,   25.3650,   50.9394,    0.3003,    0.7879,
    98.900,   25.3672,   51.2039,    0.3132,    0.7946,
    99.000,   25.3690,   51.4970,    0.3252,    0.8019,
    99.100,   25.3703,   51.7908,    0.3368,    0.8093,
    99.204,   25.3710,   52.0726,    0.3485,    0.8168,
    99.302,   25.3715,   52.2906,    0.3587,    0.8225,
    99.400,   25.3728,   52.4936,    0.3679,    0.8275,
    99.500,   25.3741,   52.7169,    0.3781,    0.8332,
    99.600,   25.3729,   52.8914,    0.3815,    0.8366,
    99.700,   25.3725,   53.2703,    0.3983,    0.8480,
    99.801,   25.3717,   53.7366,    0.4198,    0.8628,
    99.900,   25.3700,   54.0816,    0.4296,    0.8726,
   100.000,   25.3714,   54.5185,    0.4510,    0.8872,
   100.100,   25.3749,   54.9056,    0.4696,    0.8994,
   100.200,   25.3761,   54.9639,    0.4674,    0.8986,
   100.303,   25.3814,   55.2945,    0.4808,    0.9075,
   100.400,   25.3878,   55.5983,    0.4907,    0.9146,
   100.500,   25.3895,   55.6882,    0.4934,    0.9151,
   100.600,   25.3959,   55.8733,    0.4892,    0.9163,
   100.700,   25.4015,   56.0916,    0.4962,    0.9204,
   100.801,   25.4017,   56.1134,    0.4992,    0.9192,
   100.900,   25.4030,   56.2299,    0.5114,    0.9220,
   101.000,   25.4007,   56.2864,    0.5290,    0.9245,
   101.100,   25.3949,   56.2898,    0.5540,    0.9270,
   101.200,   25.3873,   56.2282,    0.5768,    0.9273,
   101.303,   25.3816,   56.2732,    0.6031,    0.9308,
   101.400,   25.3766,   56.1032,    0.5987,    0.9233,
   101.500,   25.3726,   55.8584,    0.5804,    0.9121,
   101.600,   25.3715,   55.7224,    0.5611,    0.9026,
   101.700,   25.3662,   55.4751,    0.5548,    0.8948,
   101.803,   25.3591,   55.1070,    0.5464,    0.8838,
   101.900,   25.3477,   55.0243,    0.5774,    0.8867,
   102.000,   25.3314,   54.6353,    0.5954,    0.8828,
   102.100,   25.3125,   54.2179,    0.6140,    0.8797,
   102.200,   25.2934,   53.8018,    0.6307,    0.8772,
   102.302,   25.2772,   53.5356,    0.6533,    0.8792,
   102.400,   25.2641,   53.1894,    0.6588,    0.8754,
   102.500,   25.2537,   52.9320,    0.6644,    0.8727,
   102.600,   25.2476,   52.6169,    0.6639,    0.8694,
   102.700,   25.2396,   51.7151,    0.6581,    0.8434,
   102.801,   25.2420,   48.4716,    0.6152,    0.7830,
   102.900,   25.2431,   47.8640,    0.6154,    0.7805,
   103.000,   25.2458,   47.9673,    0.6291,    0.7956,
   103.100,   25.2474,   48.1781,    0.6402,    0.8072,
   103.200,   25.2491,   48.4194,    0.6472,    0.8174,
   103.302,   25.2494,   48.5841,    0.6496,    0.8237,
   103.400,   25.2493,   48.8362,    0.6575,    0.8325,
   103.500,   25.2476,   49.0594,    0.6667,    0.8402,
   103.600,   25.2450,   49.2758,    0.6774,    0.8478,
   103.700,   25.2381,   49.3426,    0.6897,    0.8535,
   103.801,   25.2323,   49.5138,    0.7035,    0.8600,
   103.900,   25.2267,   49.5933,    0.7182,    0.8656,
   104.000,   25.2173,   49.7295,    0.7651,    0.8778,
   104.100,   25.1990,   49.6465,    0.9293,    0.8894,
   104.202,   25.1720,   49.2400,    1.2084,    0.9027,
   104.301,   25.0971,   48.9990,    2.6843,    0.9992,
   104.400,   24.9969,   48.8543,    4.9970,    1.1435,
   104.500,   24.9452,   48.5314,    6.0025,    1.2086,
   104.600,   24.9164,   48.2631,    6.5115,    1.2430,
   104.700,   24.8899,   48.0265,    6.8655,    1.2703,
   104.802,   24.8611,   47.8122,    7.1127,    1.2931,
   104.900,   24.8265,   47.7630,    7.6396,    1.3359,
   105.000,   24.7877,   47.7220,    8.4524,    1.3945,
   105.100,   24.7705,   47.8511,    8.9617,    1.4346,
   105.200,   24.7373,   47.8812,    9.7366,    1.4910,
   105.300,   24.7049,   47.9366,   10.6772,    1.5517,
   105.400,   24.6704,   47.9579,   11.5743,    1.6127,
   105.500,   24.6482,   47.9367,   11.8275,    1.6424,
   105.600,   24.5932,   47.9899,   13.1350,    1.7418,
   105.700,   24.5400,   48.0449,   14.3001,    1.8354,
   105.803,   24.4873,   48.1565,   15.4366,    1.9284,
   105.900,   24.4348,   48.2293,   16.6308,    2.0170,
   106.000,   24.3809,   48.3017,   17.7159,    2.1063,
   106.100,   24.3253,   48.3009,   18.8262,    2.1928,
   106.200,   24.2675,   48.2278,   20.0911,    2.2793,
   106.301,   24.2168,   48.1488,   21.0838,    2.3502,
   106.400,   24.1757,   47.9616,   21.6696,    2.3959,
   106.500,   24.1479,   47.6386,   21.7396,    2.4062,
   106.600,   24.1035,   47.2278,   22.2101,    2.4407,
   106.700,   24.0813,   46.8153,   22.0439,    2.4346,
   106.801,   24.0560,   46.4767,   21.9916,    2.4368,
   106.900,   24.0234,   46.1621,   22.1456,    2.4533,
   107.000,   23.9996,   45.8261,   21.9789,    2.4505,
   107.100,   23.9836,   45.5576,   21.6037,    2.4363,
   107.200,   23.9628,   45.3620,   21.4720,    2.4381,
   107.301,   23.9422,   45.0597,   21.2112,    2.4313,
   107.400,   23.9155,   44.6239,   21.0012,    2.4267,
   107.500,   23.8113,   43.6319,   22.3010,    2.5175,
   107.600,   23.7861,   43.5015,   22.4462,    2.5368,
   107.700,   23.7518,   43.2543,   22.6808,    2.5614,
   107.801,   23.7107,   43.0268,   23.1458,    2.6006,
   107.900,   23.6699,   42.8154,   23.6319,    2.6412,
   108.000,   23.6237,   42.5593,   24.2495,    2.6864,
   108.100,   23.5520,   42.0505,   25.0624,    2.7483,
   108.200,   23.5231,   41.9014,   25.2197,    2.7668,
   108.301,   23.5096,   41.9349,   25.2879,    2.7798,
   108.400,   23.4708,   41.7465,   25.8186,    2.8182,
   108.500,   23.4383,   41.6427,   26.2213,    2.8519,
   108.600,   23.4031,   41.4878,   26.4795,    2.8812,
   108.700,   23.3808,   41.4734,   26.6805,    2.9057,
   108.801,   23.3648,   41.4739,   26.8034,    2.9228,
   108.900,   23.3624,   41.5489,   26.5966,    2.9206,
   109.000,   23.3752,   41.6684,   25.9882,    2.8919,
   109.100,   23.3611,   41.6079,   25.7516,    2.8861,
   109.200,   23.3996,   41.7296,   24.4039,    2.8024,
   109.302,   23.4214,   41.8193,   23.4435,    2.7448,
   109.400,   23.4389,   41.8751,   22.5819,    2.6914,
   109.500,   23.4565,   41.9322,   21.7213,    2.6379,
   109.600,   23.4570,   41.8746,   21.0879,    2.5962,
   109.700,   23.4602,   41.9082,   20.6373,    2.5688,
   109.802,   23.4614,   41.9530,   20.2433,    2.5468,
   109.900,   23.4604,   42.0238,   19.9500,    2.5347,
   110.000,   23.4545,   42.1146,   19.8626,    2.5379,
   110.100,   23.4328,   42.1151,   19.9229,    2.5533,
   110.200,   23.4147,   42.1844,   20.1679,    2.5808,
   110.302,   23.3897,   42.2082,   20.5918,    2.6186,
   110.400,   23.3613,   42.2133,   21.0421,    2.6595,
   110.500,   23.3348,   42.2304,   21.4047,    2.6975,
   110.600,   23.3106,   42.2407,   21.7484,    2.7315,
   110.700,   23.2871,   42.1935,   21.8789,    2.7488,
   110.802,   23.2730,   42.2511,   21.9917,    2.7676,
   110.900,   23.2834,   42.3809,   21.6792,    2.7510,
   111.000,   23.2807,   42.4796,   21.4586,    2.7483,
   111.100,   23.2847,   42.5729,   20.9628,    2.7261,
   111.200,   23.2947,   42.6565,   20.2265,    2.6851,
   111.302,   23.3084,   42.7334,   19.3573,    2.6336,
   111.400,   23.3241,   42.8406,   18.5305,    2.5873,
   111.500,   23.3313,   42.9203,   17.9323,    2.5566,
   111.600,   23.3288,   42.9826,   17.6229,    2.5467,
   111.700,   23.3184,   42.9914,   17.3738,    2.5414,
   111.800,   23.3297,   43.1823,   16.8218,    2.5222,
   111.900,   23.3336,   43.3089,   16.4628,    2.5109,
   112.000,   23.3395,   43.4025,   16.0274,    2.4895,
   112.100,   23.3471,   43.4560,   15.4919,    2.4554,
   112.200,   23.3542,   43.4870,   14.9963,    2.4199,
   112.302,   23.3559,   43.5108,   14.7077,    2.3984,
   112.400,   23.3510,   43.5395,   14.6559,    2.3951,
   112.500,   23.3488,   43.6212,   14.5692,    2.3946,
   112.600,   23.3489,   43.7287,   14.4727,    2.3945,
   112.700,   23.3489,   43.8292,   14.3856,    2.3943,
   112.802,   23.3464,   43.9236,   14.3578,    2.3993,
   112.900,   23.3417,   44.0167,   14.4158,    2.4119,
   113.000,   23.3366,   44.1140,   14.5227,    2.4283,
   113.100,   23.3319,   44.2202,   14.6702,    2.4471,
   113.200,   23.3279,   44.3272,   14.8139,    2.4642,
   113.303,   23.3265,   44.4140,   14.8215,    2.4690,
   113.400,   23.3269,   44.4587,   14.6795,    2.4594,
   113.500,   23.3268,   44.4607,   14.4572,    2.4406,
   113.600,   23.3263,   44.4546,   14.2464,    2.4225,
   113.700,   23.3249,   44.4538,   14.0890,    2.4088,
   113.800,   23.3236,   44.4663,   13.9507,    2.3976,
   113.900,   23.3190,   44.5297,   13.8758,    2.3947,
   114.000,   23.3215,   44.5133,   13.6135,    2.3697,
   114.100,   23.3267,   44.4234,   13.2048,    2.3252,
   114.200,   23.3404,   44.3895,   12.7466,    2.2819,
   114.300,   23.3462,   44.3571,   12.4904,    2.2592,
   114.400,   23.3353,   44.2961,   12.5788,    2.2678,
   114.500,   23.3132,   44.2175,   12.8630,    2.2950,
   114.600,   23.2882,   44.1358,   13.1922,    2.3264,
   114.700,   23.2612,   44.0558,   13.5555,    2.3607,
   114.800,   23.2272,   43.9618,   14.0440,    2.4062,
   114.900,   23.1600,   43.7283,   15.1578,    2.5036,
   115.000,   23.1263,   43.6975,   15.6449,    2.5536,
   115.100,   23.1003,   43.6788,   15.9310,    2.5887,
   115.200,   23.0816,   43.6416,   16.0267,    2.6070,
   115.302,   23.0668,   43.6021,   16.0233,    2.6180,
   115.400,   23.0534,   43.6104,   16.0029,    2.6297,
   115.500,   23.0439,   43.7199,   15.8938,    2.6389,
   115.600,   23.0299,   43.8445,   15.8939,    2.6593,
   115.700,   23.0211,   44.0067,   15.8149,    2.6738,
   115.800,   23.0178,   44.2026,   15.6513,    2.6813,
   115.900,   23.0190,   44.4430,   15.4520,    2.6878,
   116.000,   23.0257,   44.6800,   15.2377,    2.6933,
   116.100,   23.0316,   44.8200,   14.9596,    2.6829,
   116.200,   23.0214,   44.7934,   14.8276,    2.6808,
   116.303,   23.0320,   44.6849,   14.2404,    2.6197,
   116.400,   23.0493,   44.6685,   13.6543,    2.5676,
   116.500,   23.0760,   44.7422,   12.9757,    2.5096,
   116.600,   23.1052,   44.9148,   12.3616,    2.4589,
   116.700,   23.1327,   45.1389,   11.8354,    2.4158,
   116.800,   23.1579,   45.3753,   11.3720,    2.3785,
   116.902,   23.2275,   45.8627,   10.3765,    2.2846,
   117.000,   23.2365,   46.0443,   10.1407,    2.2734,
   117.100,   23.2411,   46.1739,   10.0035,    2.2672,
   117.200,   23.2712,   46.3928,    9.5308,    2.2229,
   117.302,   23.2792,   46.4906,    9.2758,    2.2044,
   117.400,   23.2919,   46.6726,    9.0579,    2.1841,
   117.500,   23.2982,   46.7453,    8.8618,    2.1674,
   117.600,   23.2938,   46.8362,    8.8091,    2.1714,
   117.700,   23.2860,   47.0443,    8.8380,    2.1953,
   117.800,   23.2757,   47.2281,    8.8974,    2.2202,
   117.900,   23.2687,   47.4036,    8.9128,    2.2393,
   118.000,   23.2665,   47.5083,    8.8405,    2.2423,
   118.100,   23.2885,   47.6129,    8.5132,    2.2069,
   118.200,   23.2949,   47.5227,    8.2965,    2.1779,
   118.303,   23.2979,   47.3704,    8.1014,    2.1492,
   118.400,   23.2699,   47.1617,    8.2752,    2.1666,
   118.500,   23.2536,   47.0287,    8.3430,    2.1670,
   118.600,   23.2288,   46.9896,    8.5454,    2.1938,
   118.700,   23.1978,   46.9550,    8.8230,    2.2308,
   118.801,   23.1952,   47.0530,    8.7640,    2.2279,
   118.900,   23.1612,   47.0265,    9.0661,    2.2689,
   119.000,   23.1261,   46.9642,    9.3705,    2.3079,
   119.100,   23.0940,   46.8627,    9.6329,    2.3381,
   119.200,   23.0654,   46.7316,    9.8430,    2.3595,
   119.303,   23.0370,   46.5383,   10.0341,    2.3733,
   119.400,   23.0042,   46.4295,   10.3240,    2.4103,
   119.500,   22.9613,   46.3439,   10.7766,    2.4701,
   119.600,   22.9217,   46.3027,   11.2079,    2.5286,
   119.700,   22.8926,   46.3172,   11.4965,    2.5711,
   119.801,   22.8874,   46.3504,   11.4595,    2.5747,
   119.900,   22.8798,   46.4481,   11.4292,    2.5808,
   120.000,   22.8752,   46.5364,   11.3481,    2.5806,
   120.100,   22.8726,   46.5780,   11.2419,    2.5748,
   120.200,   22.8801,   46.6579,   10.9820,    2.5512,
   120.300,   22.8810,   46.6859,   11.0956,    2.5583,
   120.400,   22.8804,   46.7913,   10.9496,    2.5527,
   120.500,   22.8943,   47.0165,   10.5813,    2.5238,
   120.600,   22.8983,   47.2257,   10.3770,    2.5162,
   120.700,   22.9057,   47.5020,   10.1548,    2.5112,
   120.800,   22.9188,   47.9477,    9.8967,    2.5158,
   120.900,   22.9430,   48.7469,    9.6375,    2.5547,
   121.000,   22.9786,   49.6712,    9.3026,    2.5953,
   121.100,   23.0061,   50.3872,    9.0311,    2.6274,
   121.200,   23.0412,   50.8559,    8.6332,    2.6077,
   121.300,   23.0716,   50.8953,    8.1217,    2.5420,
   121.400,   23.1047,   50.7697,    7.5720,    2.4600,
   121.500,   23.1427,   50.6056,    7.0149,    2.3760,
   121.600,   23.1756,   50.3565,    6.5630,    2.2968,
   121.700,   23.1993,   49.9967,    6.1816,    2.2309,
   121.800,   23.2341,   49.5112,    5.6592,    2.1411,
   121.900,   23.2587,   48.9408,    5.1685,    2.0644,
   122.000,   23.2706,   48.2557,    4.7376,    1.9976,
   122.100,   23.2733,   47.5757,    4.3711,    1.9384,
   122.200,   23.2754,   47.1019,    4.0974,    1.8939,
   122.302,   23.2712,   46.6404,    3.8608,    1.8533,
   122.400,   23.2669,   46.3454,    3.7326,    1.8311,
   122.500,   23.2623,   46.2757,    3.7308,    1.8290,
   122.600,   23.2523,   46.4374,    3.9054,    1.8560,
   122.700,   23.2354,   46.7609,    4.2375,    1.9098,
   122.802,   23.2118,   47.1663,    4.6794,    1.9828,
   122.900,   23.1809,   47.4541,    5.0857,    2.0535,
   123.000,   23.1461,   47.8254,    5.5587,    2.1377,
   123.100,   23.1182,   48.1777,    5.9712,    2.2067,
   123.200,   23.0716,   48.4116,    6.4058,    2.2904,
   123.301,   23.0541,   48.8734,    6.5704,    2.3410,
   123.400,   23.0311,   49.1361,    6.7710,    2.3865,
   123.500,   23.0196,   49.2613,    6.7747,    2.4028,
   123.600,   23.0126,   49.3739,    6.7737,    2.4126,
   123.700,   23.0140,   49.3899,    6.6832,    2.4039,
   123.801,   23.0240,   49.2233,    6.5077,    2.3710,
   123.900,   23.0361,   49.1524,    6.3598,    2.3415,
   124.000,   23.0497,   48.9024,    6.1394,    2.2952,
   124.100,   23.0792,   48.5656,    5.7267,    2.2123,
   124.200,   23.1070,   48.4445,    5.3571,    2.1375,
   124.302,   23.1285,   48.2664,    4.9221,    2.0545,
   124.400,   23.1430,   48.2553,    4.6234,    1.9995,
   124.500,   23.1494,   48.2244,    4.4421,    1.9684,
   124.600,   23.1455,   48.3984,    4.4855,    1.9803,
   124.700,   23.1302,   48.7058,    4.6815,    2.0147,
   124.802,   23.1050,   48.8717,    4.9468,    2.0661,
   124.900,   23.0775,   49.1569,    5.2677,    2.1343,
   125.000,   23.0518,   49.3102,    5.5028,    2.1917,
   125.100,   23.0338,   49.6710,    5.6475,    2.2433,
   125.200,   23.0178,   49.9587,    5.7696,    2.2835,
   125.302,   23.0064,   50.2824,    5.8380,    2.3121,
   125.400,   23.0008,   50.6131,    5.8372,    2.3302,
   125.500,   23.0002,   50.8367,    5.7773,    2.3322,
   125.600,   23.0031,   51.0417,    5.6798,    2.3299,
   125.700,   23.0085,   51.1900,    5.5590,    2.3237,
   125.802,   23.0192,   51.3485,    5.3757,    2.3131,
   125.900,   23.0344,   51.2492,    5.1531,    2.2824,
   126.000,   23.0544,   50.8815,    4.8774,    2.2294,
   126.100,   23.0750,   50.5616,    4.6168,    2.1787,
   126.200,   23.0973,   50.0650,    4.2481,    2.1096,
   126.302,   23.1176,   49.3944,    3.8643,    2.0314,
   126.400,   23.1260,   48.9805,    3.6673,    1.9900,
   126.500,   23.1422,   48.3459,    3.2859,    1.9153,
   126.600,   23.1492,   47.8060,    3.0246,    1.8619,
   126.700,   23.1534,   47.5313,    2.8490,    1.8311,
   126.800,   23.1503,   47.3127,    2.8035,    1.8194,
   126.900,   23.1503,   47.1566,    2.7218,    1.8067,
   127.000,   23.1465,   47.1804,    2.7184,    1.8111,
   127.100,   23.1405,   47.3232,    2.7591,    1.8256,
   127.200,   23.1295,   47.6440,    2.8811,    1.8567,
   127.303,   23.1139,   48.0622,    3.0642,    1.8990,
   127.400,   23.1080,   48.3618,    3.1010,    1.9151,
   127.500,   23.0946,   48.6975,    3.2557,    1.9481,
   127.600,   23.0790,   48.9125,    3.4554,    1.9836,
   127.700,   23.0616,   49.2700,    3.6408,    2.0295,
   127.801,   23.0469,   49.6580,    3.7867,    2.0715,
   127.900,   23.0441,   49.9927,    3.7919,    2.0888,
   128.000,   23.0365,   50.2846,    3.7914,    2.1050,
   128.100,   23.0253,   50.5079,    3.8837,    2.1282,
   128.204,   23.0259,   50.5737,    3.8254,    2.1145,
   128.305,   23.0301,   50.5433,    3.7184,    2.0851,
   128.402,   23.0358,   50.4853,    3.5858,    2.0495,
   128.500,   23.0409,   50.3935,    3.4621,    2.0134,
   128.600,   23.0455,   50.3687,    3.3455,    1.9856,
   128.700,   23.0494,   50.3579,    3.2443,    1.9592,
   128.801,   23.0545,   50.5015,    3.1604,    1.9413,
   128.900,   23.0591,   50.5212,    3.0462,    1.9134,
   129.000,   23.0617,   50.5893,    2.9705,    1.8969,
   129.100,   23.0601,   50.7183,    2.9568,    1.8966,
   129.204,   23.0571,   50.8838,    2.9596,    1.9006,
   129.302,   23.0544,   51.0653,    2.9635,    1.9056,
   129.400,   23.0483,   51.3077,    3.0172,    1.9249,
   129.500,   23.0410,   51.4339,    3.0520,    1.9378,
   129.600,   23.0312,   51.7234,    3.1443,    1.9691,
   129.700,   23.0220,   51.9990,    3.2258,    1.9986,
   129.802,   23.0148,   52.2518,    3.2804,    2.0241,
   129.900,   23.0193,   52.4779,    3.2161,    2.0308,
   130.000,   23.0200,   52.6832,    3.1815,    2.0417,
   130.100,   23.0157,   52.8105,    3.1832,    2.0529,
   130.204,   23.0239,   52.8113,    3.0495,    2.0289,
   130.303,   23.0327,   52.7008,    2.8995,    1.9943,
   130.400,   23.0392,   52.5250,    2.7564,    1.9594,
   130.500,   23.0460,   52.2819,    2.5931,    1.9152,
   130.600,   23.0544,   52.1102,    2.4251,    1.8718,
   130.700,   23.0563,   51.7815,    2.2838,    1.8224,
   130.802,   23.0632,   51.3881,    2.0855,    1.7618,
   130.900,   23.0682,   51.1848,    1.9323,    1.7201,
   131.000,   23.0723,   50.8562,    1.7857,    1.6703,
   131.100,   23.0702,   50.7479,    1.7788,    1.6531,
   131.204,   23.0722,   50.7126,    1.7115,    1.6341,
   131.302,   23.0687,   50.9154,    1.7182,    1.6457,
   131.400,   23.0622,   51.2446,    1.7685,    1.6749,
   131.500,   23.0472,   51.8122,    1.9388,    1.7344,
   131.600,   23.0331,   52.1200,    2.0840,    1.7822,
   131.700,   23.0262,   52.5096,    2.1575,    1.8297,
   131.802,   23.0144,   52.8953,    2.2854,    1.8919,
   131.900,   23.0047,   53.2199,    2.3879,    1.9361,
   132.000,   22.9985,   53.3330,    2.4161,    1.9491,
   132.100,   23.0035,   53.5065,    2.3620,    1.9394,
   132.204,   23.0035,   53.6387,    2.3479,    1.9302,
   132.302,   23.0056,   53.7065,    2.3129,    1.9092,
   132.400,   23.0091,   53.7200,    2.2616,    1.8799,
   132.500,   23.0054,   53.7768,    2.2772,    1.8750,
   132.600,   23.0090,   53.8016,    2.2195,    1.8622,
   132.700,   23.0213,   53.8987,    2.1041,    1.8470,
   132.801,   23.0236,   53.8908,    2.0450,    1.8378,
   132.902,   23.0256,   53.8536,    1.9840,    1.8344,
   133.000,   23.0291,   53.7609,    1.9075,    1.8220,
   133.100,   23.0368,   53.4403,    1.7690,    1.7843,
   133.200,   23.0383,   53.5000,    1.7266,    1.7867,
   133.301,   23.0505,   53.2943,    1.5390,    1.7447,
   133.400,   23.0535,   53.0762,    1.4684,    1.7236,
   133.500,   23.0557,   52.8653,    1.4133,    1.7052,
   133.600,   23.0580,   52.6983,    1.3648,    1.6900,
   133.700,   23.0609,   52.5483,    1.3135,    1.6753,
   133.801,   23.0620,   52.4681,    1.2858,    1.6731,
   133.900,   23.0646,   52.3839,    1.2464,    1.6638,
   134.000,   23.0683,   52.2920,    1.1953,    1.6490,
   134.100,   23.0716,   52.2241,    1.1467,    1.6330,
   134.203,   23.0712,   52.2402,    1.1557,    1.6306,
   134.303,   23.0731,   52.1942,    1.1234,    1.6119,
   134.400,   23.0746,   52.2011,    1.0963,    1.5884,
   134.500,   23.0750,   52.3678,    1.0771,    1.5778,
   134.600,   23.0709,   52.6403,    1.0935,    1.5841,
   134.700,   23.0620,   53.1506,    1.1705,    1.6190,
   134.800,   23.0520,   53.6847,    1.2500,    1.6575,
   134.902,   23.0385,   54.2350,    1.3569,    1.6961,
   135.000,   23.0310,   54.6301,    1.3990,    1.7208,
   135.100,   23.0238,   54.8350,    1.4439,    1.7358,
   135.203,   23.0164,   55.2437,    1.4947,    1.7659,
   135.302,   23.0189,   55.5152,    1.4528,    1.7655,
   135.400,   23.0136,   55.8111,    1.4830,    1.7797,
   135.500,   23.0088,   55.9126,    1.4945,    1.7802,
   135.600,   23.0068,   56.1686,    1.4929,    1.7921,
   135.700,   23.0097,   56.3493,    1.4449,    1.7856,
   135.800,   23.0086,   56.4701,    1.4349,    1.7854,
   135.900,   23.0120,   56.4996,    1.3822,    1.7698,
   136.000,   23.0139,   56.5079,    1.3506,    1.7554,
   136.100,   23.0213,   56.4408,    1.2760,    1.7247,
   136.200,   23.0310,   56.3049,    1.1883,    1.6871,
   136.303,   23.0354,   56.4369,    1.1651,    1.6847,
   136.400,   23.0425,   56.3645,    1.0890,    1.6596,
   136.500,   23.0461,   56.3108,    1.0324,    1.6409,
   136.600,   23.0470,   56.2755,    0.9967,    1.6313,
   136.706,   23.0478,   56.1946,    0.9564,    1.6226,
   136.800,   23.0509,   55.9610,    0.8878,    1.6107,
   136.900,   23.0521,   55.6672,    0.8392,    1.6011,
   137.000,   23.0515,   55.3683,    0.8129,    1.6028,
   137.100,   23.0530,   54.9418,    0.7628,    1.5823,
   137.200,   23.0589,   54.4932,    0.6857,    1.5470,
   137.302,   23.0653,   53.8467,    0.6180,    1.4942,
   137.400,   23.0705,   53.3754,    0.5838,    1.4518,
   137.500,   23.0773,   52.7995,    0.5252,    1.3928,
   137.600,   23.0826,   52.2671,    0.4794,    1.3412,
   137.700,   23.0855,   51.9258,    0.4483,    1.2967,
   137.802,   23.0861,   51.8347,    0.4491,    1.2810,
   137.902,   23.0858,   51.8512,    0.4378,    1.2669,
   138.000,   23.0835,   51.9383,    0.4568,    1.2673,
   138.100,   23.0764,   52.1321,    0.5099,    1.2812,
   138.200,   23.0620,   53.1540,    0.6009,    1.3542,
   138.302,   23.0476,   54.1467,    0.6856,    1.4275,
   138.400,   23.0324,   55.1502,    0.7922,    1.5158,
   138.500,   23.0219,   55.7664,    0.8674,    1.5798,
   138.600,   23.0106,   56.4482,    0.9441,    1.6524,
   138.700,   23.0077,   56.8389,    0.9453,    1.6852,
   138.802,   23.0045,   56.9943,    0.9487,    1.6953,
   138.900,   23.0048,   57.1536,    0.9295,    1.6917,
   139.000,   23.0081,   57.2089,    0.8905,    1.6663,
   139.100,   23.0116,   57.2351,    0.8601,    1.6361,
   139.200,   23.0129,   57.4565,    0.8459,    1.6299,
   139.302,   23.0171,   57.4162,    0.8088,    1.6040,
   139.405,   23.0199,   57.3630,    0.7861,    1.5822,
   139.500,   23.0269,   57.1669,    0.7288,    1.5444,
   139.600,   23.0318,   56.9760,    0.6930,    1.5177,
   139.700,   23.0340,   57.0877,    0.6750,    1.5218,
   139.802,   23.0369,   57.0036,    0.6615,    1.5206,
