 Fish habitat analysis: CE-QUAL-W2 model results
 
 Species, Temperature minimum, Temperature maximum, Dissolved oxygen minimum
RainbowTrout,               0.00,   18.00,    5.00
StripedBass,               10.00,   24.00,    5.00
Walleye,                   12.00,   24.00,    5.00
WhiteBass,                  0.00,   28.00,    3.00
SmallmouthBass,             0.00,   29.00,    4.00
SpottedBass,                0.00,   24.40,    6.00
GizzardShad,               10.00,   26.70,    6.00
LargemouthBass,            10.00,   30.00,    5.00
ChannelCatfish,            18.00,   31.00,    5.00
 
JDAY,%VOL-RainbowTrout,HAB-VOL(m3)-RainbowTrout,%VOL-StripedBass,HAB-VOL(m3)-StripedBass,%VOL-Walleye,HAB-VOL(m3)-Walleye,%VOL-WhiteBass,HAB-VOL(m3)-WhiteBass,%VOL-SmallmouthBass,HAB-VOL(m3)-SmallmouthBass,%VOL-SpottedBass,HAB-VOL(m3)-SpottedBass,%VOL-GizzardShad,HAB-VOL(m3)-GizzardShad,%VOL-LargemouthBass,HAB-VOL(m3)-LargemouthBass,%VOL-ChannelCatfish,HAB-VOL(m3)-ChannelCatfish,
   111.302,  100.00,  0.5578E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5578E+09,  100.00,  0.5578E+09,  100.00,  0.5578E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   111.400,  100.00,  0.5581E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5581E+09,  100.00,  0.5581E+09,  100.00,  0.5581E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   111.500,  100.00,  0.5583E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5583E+09,  100.00,  0.5583E+09,  100.00,  0.5583E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   111.600,  100.00,  0.5586E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5586E+09,  100.00,  0.5586E+09,  100.00,  0.5586E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   111.700,  100.00,  0.5589E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5589E+09,  100.00,  0.5589E+09,  100.00,  0.5589E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   111.800,  100.00,  0.5591E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5591E+09,  100.00,  0.5591E+09,  100.00,  0.5591E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   111.900,  100.00,  0.5594E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5594E+09,  100.00,  0.5594E+09,  100.00,  0.5594E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   112.000,  100.00,  0.5597E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5597E+09,  100.00,  0.5597E+09,  100.00,  0.5597E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   112.100,  100.00,  0.5600E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5600E+09,  100.00,  0.5600E+09,  100.00,  0.5600E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   112.200,  100.00,  0.5603E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5603E+09,  100.00,  0.5603E+09,  100.00,  0.5603E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   112.302,  100.00,  0.5605E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5605E+09,  100.00,  0.5605E+09,  100.00,  0.5605E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   112.400,  100.00,  0.5608E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5608E+09,  100.00,  0.5608E+09,  100.00,  0.5608E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   112.500,  100.00,  0.5611E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5611E+09,  100.00,  0.5611E+09,  100.00,  0.5611E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   112.600,  100.00,  0.5613E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5613E+09,  100.00,  0.5613E+09,  100.00,  0.5613E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   112.700,  100.00,  0.5616E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5616E+09,  100.00,  0.5616E+09,  100.00,  0.5616E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   112.802,  100.00,  0.5618E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5618E+09,  100.00,  0.5618E+09,  100.00,  0.5618E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   112.900,  100.00,  0.5621E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5621E+09,  100.00,  0.5621E+09,  100.00,  0.5621E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   113.000,  100.00,  0.5624E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5624E+09,  100.00,  0.5624E+09,  100.00,  0.5624E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   113.100,  100.00,  0.5627E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5627E+09,  100.00,  0.5627E+09,  100.00,  0.5627E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   113.200,  100.00,  0.5630E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5630E+09,  100.00,  0.5630E+09,  100.00,  0.5630E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   113.303,  100.00,  0.5632E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5632E+09,  100.00,  0.5632E+09,  100.00,  0.5632E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   113.400,  100.00,  0.5635E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5635E+09,  100.00,  0.5635E+09,  100.00,  0.5635E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   113.500,  100.00,  0.5638E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5638E+09,  100.00,  0.5638E+09,  100.00,  0.5638E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   113.600,  100.00,  0.5640E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5640E+09,  100.00,  0.5640E+09,  100.00,  0.5640E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   113.700,  100.00,  0.5643E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5643E+09,  100.00,  0.5643E+09,  100.00,  0.5643E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   113.800,  100.00,  0.5645E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5645E+09,  100.00,  0.5645E+09,  100.00,  0.5645E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   113.900,  100.00,  0.5648E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5648E+09,  100.00,  0.5648E+09,  100.00,  0.5648E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   114.000,  100.00,  0.5650E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5650E+09,  100.00,  0.5650E+09,  100.00,  0.5650E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   114.100,  100.00,  0.5653E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5653E+09,  100.00,  0.5653E+09,  100.00,  0.5653E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   114.200,  100.00,  0.5656E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5656E+09,  100.00,  0.5656E+09,  100.00,  0.5656E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   114.300,  100.00,  0.5658E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5658E+09,  100.00,  0.5658E+09,  100.00,  0.5658E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   114.400,  100.00,  0.5661E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5661E+09,  100.00,  0.5661E+09,  100.00,  0.5661E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   114.500,  100.00,  0.5663E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5663E+09,  100.00,  0.5663E+09,  100.00,  0.5663E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   114.600,  100.00,  0.5666E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5666E+09,  100.00,  0.5666E+09,  100.00,  0.5666E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   114.700,  100.00,  0.5668E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5668E+09,  100.00,  0.5668E+09,  100.00,  0.5668E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   114.800,  100.00,  0.5671E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5671E+09,  100.00,  0.5671E+09,  100.00,  0.5671E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   114.900,  100.00,  0.5673E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5673E+09,  100.00,  0.5673E+09,  100.00,  0.5673E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   115.000,  100.00,  0.5676E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5676E+09,  100.00,  0.5676E+09,  100.00,  0.5676E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   115.100,  100.00,  0.5679E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5679E+09,  100.00,  0.5679E+09,  100.00,  0.5679E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   115.200,  100.00,  0.5681E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5681E+09,  100.00,  0.5681E+09,  100.00,  0.5681E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   115.302,  100.00,  0.5684E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5684E+09,  100.00,  0.5684E+09,  100.00,  0.5684E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   115.400,  100.00,  0.5686E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5686E+09,  100.00,  0.5686E+09,  100.00,  0.5686E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   115.500,  100.00,  0.5689E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5689E+09,  100.00,  0.5689E+09,  100.00,  0.5689E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   115.600,  100.00,  0.5691E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5691E+09,  100.00,  0.5691E+09,  100.00,  0.5691E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   115.700,  100.00,  0.5694E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5694E+09,  100.00,  0.5694E+09,  100.00,  0.5694E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   115.800,  100.00,  0.5696E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5696E+09,  100.00,  0.5696E+09,  100.00,  0.5696E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   115.900,  100.00,  0.5699E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5699E+09,  100.00,  0.5699E+09,  100.00,  0.5699E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   116.000,  100.00,  0.5702E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5702E+09,  100.00,  0.5702E+09,  100.00,  0.5702E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   116.100,  100.00,  0.5704E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5704E+09,  100.00,  0.5704E+09,  100.00,  0.5704E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   116.200,  100.00,  0.5707E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5707E+09,  100.00,  0.5707E+09,  100.00,  0.5707E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   116.303,  100.00,  0.5709E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5709E+09,  100.00,  0.5709E+09,  100.00,  0.5709E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   116.400,  100.00,  0.5712E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5712E+09,  100.00,  0.5712E+09,  100.00,  0.5712E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   116.500,  100.00,  0.5714E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5714E+09,  100.00,  0.5714E+09,  100.00,  0.5714E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   116.600,  100.00,  0.5717E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5717E+09,  100.00,  0.5717E+09,  100.00,  0.5717E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   116.700,  100.00,  0.5719E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5719E+09,  100.00,  0.5719E+09,  100.00,  0.5719E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   116.800,  100.00,  0.5721E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5721E+09,  100.00,  0.5721E+09,  100.00,  0.5721E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   116.902,  100.00,  0.5724E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5724E+09,  100.00,  0.5724E+09,  100.00,  0.5724E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   117.000,  100.00,  0.5726E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5726E+09,  100.00,  0.5726E+09,  100.00,  0.5726E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   117.100,  100.00,  0.5729E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5729E+09,  100.00,  0.5729E+09,  100.00,  0.5729E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   117.200,  100.00,  0.5732E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5732E+09,  100.00,  0.5732E+09,  100.00,  0.5732E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   117.302,  100.00,  0.5735E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5735E+09,  100.00,  0.5735E+09,  100.00,  0.5735E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   117.400,  100.00,  0.5738E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5738E+09,  100.00,  0.5738E+09,  100.00,  0.5738E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   117.500,  100.00,  0.5740E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5740E+09,  100.00,  0.5740E+09,  100.00,  0.5740E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   117.600,  100.00,  0.5743E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5743E+09,  100.00,  0.5743E+09,  100.00,  0.5743E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   117.700,  100.00,  0.5746E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5746E+09,  100.00,  0.5746E+09,  100.00,  0.5746E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   117.800,  100.00,  0.5748E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5748E+09,  100.00,  0.5748E+09,  100.00,  0.5748E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   117.900,  100.00,  0.5751E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5751E+09,  100.00,  0.5751E+09,  100.00,  0.5751E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   118.000,  100.00,  0.5753E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5753E+09,  100.00,  0.5753E+09,  100.00,  0.5753E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   118.100,  100.00,  0.5756E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5756E+09,  100.00,  0.5756E+09,  100.00,  0.5756E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   118.200,  100.00,  0.5758E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5758E+09,  100.00,  0.5758E+09,  100.00,  0.5758E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   118.303,  100.00,  0.5761E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5761E+09,  100.00,  0.5761E+09,  100.00,  0.5761E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   118.400,  100.00,  0.5763E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5763E+09,  100.00,  0.5763E+09,  100.00,  0.5763E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   118.500,  100.00,  0.5766E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5766E+09,  100.00,  0.5766E+09,  100.00,  0.5766E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   118.600,  100.00,  0.5768E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5768E+09,  100.00,  0.5768E+09,  100.00,  0.5768E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   118.700,  100.00,  0.5771E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5771E+09,  100.00,  0.5771E+09,  100.00,  0.5771E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   118.801,  100.00,  0.5773E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5773E+09,  100.00,  0.5773E+09,  100.00,  0.5773E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   118.900,  100.00,  0.5775E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5775E+09,  100.00,  0.5775E+09,  100.00,  0.5775E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   119.000,  100.00,  0.5778E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5778E+09,  100.00,  0.5778E+09,  100.00,  0.5778E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   119.100,  100.00,  0.5780E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5780E+09,  100.00,  0.5780E+09,  100.00,  0.5780E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   119.200,  100.00,  0.5783E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5783E+09,  100.00,  0.5783E+09,  100.00,  0.5783E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   119.303,  100.00,  0.5785E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5785E+09,  100.00,  0.5785E+09,  100.00,  0.5785E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   119.400,  100.00,  0.5787E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5787E+09,  100.00,  0.5787E+09,  100.00,  0.5787E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   119.500,  100.00,  0.5790E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5790E+09,  100.00,  0.5790E+09,  100.00,  0.5790E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   119.600,  100.00,  0.5792E+09,    0.19,  0.1101E+07,    0.00,  0.0000E+00,  100.00,  0.5792E+09,  100.00,  0.5792E+09,  100.00,  0.5792E+09,    0.19,  0.1101E+07,    0.19,  0.1101E+07,    0.00,  0.0000E+00,
   119.700,  100.00,  0.5794E+09,    1.17,  0.6767E+07,    0.00,  0.0000E+00,  100.00,  0.5794E+09,  100.00,  0.5794E+09,  100.00,  0.5794E+09,    1.17,  0.6767E+07,    1.17,  0.6767E+07,    0.00,  0.0000E+00,
   119.801,  100.00,  0.5796E+09,    1.40,  0.8113E+07,    0.00,  0.0000E+00,  100.00,  0.5796E+09,  100.00,  0.5796E+09,  100.00,  0.5796E+09,    1.40,  0.8113E+07,    1.40,  0.8113E+07,    0.00,  0.0000E+00,
   119.900,  100.00,  0.5799E+09,    1.43,  0.8300E+07,    0.00,  0.0000E+00,  100.00,  0.5799E+09,  100.00,  0.5799E+09,  100.00,  0.5799E+09,    1.43,  0.8300E+07,    1.43,  0.8300E+07,    0.00,  0.0000E+00,
   120.000,  100.00,  0.5801E+09,    0.57,  0.3278E+07,    0.00,  0.0000E+00,  100.00,  0.5801E+09,  100.00,  0.5801E+09,  100.00,  0.5801E+09,    0.57,  0.3278E+07,    0.57,  0.3278E+07,    0.00,  0.0000E+00,
   120.100,  100.00,  0.5804E+09,    0.16,  0.9560E+06,    0.00,  0.0000E+00,  100.00,  0.5804E+09,  100.00,  0.5804E+09,  100.00,  0.5804E+09,    0.16,  0.9560E+06,    0.16,  0.9560E+06,    0.00,  0.0000E+00,
   120.200,  100.00,  0.5806E+09,    0.15,  0.8933E+06,    0.00,  0.0000E+00,  100.00,  0.5806E+09,  100.00,  0.5806E+09,  100.00,  0.5806E+09,    0.15,  0.8933E+06,    0.15,  0.8933E+06,    0.00,  0.0000E+00,
   120.300,  100.00,  0.5808E+09,    0.13,  0.7540E+06,    0.00,  0.0000E+00,  100.00,  0.5808E+09,  100.00,  0.5808E+09,  100.00,  0.5808E+09,    0.13,  0.7540E+06,    0.13,  0.7540E+06,    0.00,  0.0000E+00,
   120.400,  100.00,  0.5810E+09,    0.13,  0.7557E+06,    0.00,  0.0000E+00,  100.00,  0.5810E+09,  100.00,  0.5810E+09,  100.00,  0.5810E+09,    0.13,  0.7557E+06,    0.13,  0.7557E+06,    0.00,  0.0000E+00,
   120.500,  100.00,  0.5812E+09,    0.09,  0.5392E+06,    0.00,  0.0000E+00,  100.00,  0.5812E+09,  100.00,  0.5812E+09,  100.00,  0.5812E+09,    0.09,  0.5392E+06,    0.09,  0.5392E+06,    0.00,  0.0000E+00,
   120.600,  100.00,  0.5813E+09,    0.21,  0.1245E+07,    0.00,  0.0000E+00,  100.00,  0.5813E+09,  100.00,  0.5813E+09,  100.00,  0.5813E+09,    0.21,  0.1245E+07,    0.21,  0.1245E+07,    0.00,  0.0000E+00,
   120.700,  100.00,  0.5815E+09,    0.05,  0.3126E+06,    0.00,  0.0000E+00,  100.00,  0.5815E+09,  100.00,  0.5815E+09,  100.00,  0.5815E+09,    0.05,  0.3126E+06,    0.05,  0.3126E+06,    0.00,  0.0000E+00,
   120.800,  100.00,  0.5817E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5817E+09,  100.00,  0.5817E+09,  100.00,  0.5817E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   120.900,  100.00,  0.5819E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5819E+09,  100.00,  0.5819E+09,  100.00,  0.5819E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   121.000,  100.00,  0.5821E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5821E+09,  100.00,  0.5821E+09,  100.00,  0.5821E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   121.100,  100.00,  0.5823E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5823E+09,  100.00,  0.5823E+09,  100.00,  0.5823E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   121.200,  100.00,  0.5824E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5824E+09,  100.00,  0.5824E+09,  100.00,  0.5824E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
   121.300,  100.00,  0.5826E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.5826E+09,  100.00,  0.5826E+09,  100.00,  0.5826E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
